Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
YEXT,NYSE,"Yext, Inc.",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/1614178/000110465922053534/tm2213425d1_def14a.htm,67%,ir@yext.com,(888) 444-2988,"61 Ninth Avenue, New York, NY 10011",https://investors.yext.com/contact,100%,"123,440,000",98585N106,,100%,89%,1614178,,,,2023-02-27 04:10:26,,,,
YGFGF,OTC,"YanGuFang International Group Co., Ltd",,,,,0%,,,,,0%,,,,0%,0%,1875496,,,,,,,,
YGMZ,Nasdaq,MingZhu Logistics Holdings Ltd,VStock Transfer LLC,,7924,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,YGMZ@globalirpartners.com,(914) 337-8801,,https://ir.szygmz.com/,67%,"22,960,000",G6180C105,,100%,78%,1782037,,,,2023-11-23 18:46:10,,,,
YHGJ,Nasdaq,YUNHONG GREEN CTI LTD.,,,,,0%,,,,,0%,,,,0%,0%,1042187,,,,,,,,
YHNA,Nasdaq,YHN Acquisition I Ltd,,,,,0%,,,,,0%,,,,0%,0%,2020987,,,,,,,,
YHNAR,Nasdaq,YHN Acquisition I Ltd,,,,,,,,,,,,,,,,2020987,,,,,,,,
YHNAU,Nasdaq,YHN Acquisition I Ltd,,,,,0%,,,,,0%,,,,0%,0%,2020987,,,,,,,,
YI,Nasdaq,"111, Inc.",The Bank Of New York Mellon,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,ir@111.com.cn,,,http://ir.111.com.cn/Contact-IR,33%,"94,540,000",68247Q102,,100%,56%,1738906,,,,2023-02-27 04:10:26,,,,
YIBO,Nasdaq,Planet Image International Ltd,,,,,0%,,,,,0%,,,,0%,0%,1868395,,,,,,,,
YJ,Nasdaq,Yunji Inc.,Deutsche Bank Trust Company Americas (ADS),,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,Yunji.IR@icrinc.com,(646) 224-6957,"5/F, South Building, Hipark Phase 2, Xiaoshan District Hangzhou 310000, Zhejiang Province People's Republic of China",https://investor.yunjiglobal.com/contact-ir,100%,"1,179,450,000",98873N107,,100%,78%,1759614,,,,2023-12-06 19:44:03,,,,
YJGJ,OTC,YIJIA GROUP CORP.,,,,,0%,,,,,0%,,,,0%,0%,1699709,,,,,,,,
YKLTF,OTC,"Yakult Honsha Co., LTD/ADR",,,,,0%,,,,,0%,,,,0%,0%,1538118,,,,,,,,
YKLTY,OTC,"Yakult Honsha Co., LTD/ADR",,,,,0%,,,,,0%,,,,0%,0%,1538118,,,,,,,,
YMAB,Nasdaq,"Y-mAbs Therapeutics, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",No,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,info@ymabs.com,,"230 Park Avenue, Suite 3350, New York, NY 10169 USA",https://ymabs.com/contact-us/,67%,"43,720,000",984241109,,100%,89%,1722964,,,,2023-02-27 04:10:26,,,,
YMAT,,"J-Star Holding Co., Ltd.",,,,,0%,,,,,0%,,,,0%,0%,1875016,,,,2023-02-27 04:10:26,,,,
YMHAY,OTC,"Yamaha Motor Co., Ltd.",,,,,0%,,,,,0%,,,,0%,0%,1447100,,,,,,,,
YMM,NYSE,Full Truck Alliance Co. Ltd.,,,,,0%,IR@amh-group.com,,,https://ir.fulltruckalliance.com/Investor-FAQ,33%,"19,908,870,000",35969L108,,100%,44%,1838413,,,,2023-02-27 04:10:26,,,,
YNDX,Nasdaq,Nebius Group N.V.,,,,,0%,askIR@yandex-team.ru,7 495 974-35-38,,https://ir.yandex/contact-us,67%,"323,010,000",N97284108,,100%,56%,1513845,,,,2023-02-27 04:10:26,,,,
YORW,Nasdaq,YORK WATER CO,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,Yes,7824,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,https://www.yorkwater.com/investor-relations-form/,0%,"14,270,000",987184108,,100%,67%,108985,,,,2023-09-04 03:30:29,,,,
YOSH,Nasdaq,Yoshiharu Global Co.,VStock Transfer LLC,No,7924,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,YOSH@gatewayir.com,(949) 574-3860,"Gateway Group, Inc. Cody Cree and John Yi 4685 MacArthur Court Suite 400 Newport Beach, CA 92660",https://ir.yoshiharuramen.com/company-information/contacts,100%,"11,940,000",98740Y104,,100%,100%,1898604,,,,2023-12-14 10:21:54,,,,
YOTA,OTC,Yotta Acquisition Corp,Transhare Corporation,,7913,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,67%,SHMP@mzgroup.us,(949) 491-8235,"NaturalShrimp Incorporated 5501 LBJ Freeway Suite 450 Dallas, TX 75240",https://ir.naturalshrimp.com/,100%,"14,720,000",98741Y103,,100%,89%,1907730,,,,2023-12-06 19:43:33,,,,
YOTAR,OTC,Yotta Acquisition Corp,Transhare Corporation,,7913,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,67%,SHMP@mzgroup.us,(949) 491-8235,"NaturalShrimp Incorporated 5501 LBJ Freeway Suite 450 Dallas, TX 75240",https://ir.naturalshrimp.com/,100%,,98741Y129,,50%,72%,1907730,,,,2023-12-06 19:43:31,,,,
YOTAU,OTC,Yotta Acquisition Corp,,,,,0%,,,,,0%,,,,0%,0%,1907730,,,,,,,,
YOTAW,OTC,Yotta Acquisition Corp,Transhare Corporation,,7913,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,67%,SHMP@mzgroup.us,(949) 491-8235,"NaturalShrimp Incorporated 5501 LBJ Freeway Suite 450 Dallas, TX 75240",https://ir.naturalshrimp.com/,100%,,98741Y111,,50%,72%,1907730,,,,2023-12-06 19:43:25,,,,
YOU,NYSE,"Clear Secure, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.sec.gov/Archives/edgar/data/1856314/000119312522123650/d327156ddef14a.htm,100%,IR@clearme.com,,"65 East 55th Street 17th Floor New York, NY 10022",https://ir.clearme.com/company-information/contacts,67%,"82,540,000",18467V109,,100%,89%,1856314,,,,2023-12-06 19:43:13,,,,
YPF,NYSE,YPF SOCIEDAD ANONIMA,,,,,0%,inversoresypf@ypf.com,,,,33%,"393,260,000",984245100,,100%,44%,904851,,,,2023-02-27 04:10:26,,,,
YQ,Nasdaq,17 Education & Technology Group Inc.,Wealth Financial Services LLC,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,ir@17zuoye.com,,,https://ir.17zuoye.com/ir-contacts.html,33%,"452,140,000",81807M205,,100%,56%,1821468,,,,2023-02-27 04:10:26,,,,
YQAI,OTC,"YOUNEEQAI TECHNICAL SERVICES, INC.",,,,,0%,,,,,0%,,,,0%,0%,1976923,,,,,,,,
YRD,NYSE,Yiren Digital Ltd.,,,,,0%,ir@yirendai.com,,"10/F, Building 9, 91 Jianguo Road Chaoyang District, Beijing 100022 People’s Republic of China",https://ir.yirendai.com/shareholder-services/contact-ir,67%,"185,040,000",98585L100,,100%,56%,1631761,,,,2023-12-06 19:43:03,,,,
YSG,NYSE,Yatsen Holding Ltd,,,,,0%,ir@yatsenglobal.com,,,https://ir.yatsenglobal.com/Investor-FAQs,33%,"1,722,630,000",985194109,,100%,44%,1819580,,,,2023-02-27 04:10:26,,,,
YSXT,Nasdaq,"YSX Tech Co., Ltd",,,,,0%,,,,,0%,,,,0%,0%,1993463,,,,,,,,
YTEN,OTC,"YIELD10 BIOSCIENCE, INC.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,https://ir.yield10bio.com/ir-contacts,0%,"4,910,000",98585K862,,100%,67%,1121702,,,,2023-09-04 03:30:15,,,,
YTENQ,OTC,"YIELD10 BIOSCIENCE, INC.",,,,,,,,,,,,,,,,1121702,,,,,,,,
YTFD,OTC,"Yale Transaction Finders, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1311673,,,,,,,,
YTPG,NYSE,TPG Pace Beneficial II Corp.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",No,7805/7810,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,shareholders@tpg.com,(212) 601-4750,,https://shareholders.tpg.com/ir-resources/investor-faqs,67%,"41,000,000",G89826104,,100%,89%,1840859,,,,2023-02-27 04:10:26,,,,
YTRA,Nasdaq,"Yatra Online, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,No,7808,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,ir@yatra.com,,"Gulf Adiba, 4th Floor, Plot No. 272, Phase II, Udyog Vihar, Sector 20, Gurugram, 122008, India",https://investors.yatra.com/contact-us/investor-faq/default.aspx,67%,"58,450,000",G98338109,,100%,89%,1516899,,,,2023-02-27 04:10:26,,,,
YTTA,,Nidar Infrastructure Ltd,,,,,,,,,,,,,,,,2042648,,,,,,,,
YUM,NYSE,YUM BRANDS INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Yum Brands%22+%22transfer+agent%22,100%,yum.investor@yum.com,,,,33%,"284,540,000",988498101,,100%,78%,1041061,,,,2023-02-27 04:13:53,,,,
YUMC,NYSE,"Yum China Holdings, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Yum China Holdings%22+%22transfer+agent%22,100%,,,,,0%,"419,570,000",98850P109,,100%,67%,1673358,,,,2023-02-27 04:10:26,,,,
YUMM,OTC,YUMMIES INC,,,,,0%,,,,,0%,,,,0%,0%,1073748,,,,,,,,
YVR,Nasdaq,Liquid Media Group Ltd,Pacific Corporate Trust Company,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,Justin@CoreIR.com,,,https://www.liquidmediagroup.co/contact,33%,"19,200,000",53634Q204,,100%,56%,884247,,,,2023-02-27 04:10:26,,,,
YVRLF,OTC,Liquid Media Group Ltd.,,,,,0%,,,,,0%,,,,0%,0%,884247,,,,,,,,
YXT,Nasdaq,YXT.COM GROUP HOLDING Ltd,,,,,0%,,,,,0%,,,,0%,0%,1872090,,,,,,,,
YY,Nasdaq,JOYY Inc.,"Citibank, N.A. (ADS)",No,7923,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,joyy-ir@joyy.com,,"30 Pasir Panjang Road #15-31A Mapletree Business City, Singapore 117440",https://ir.joyy.com/,67%,"1,106,740,000",46591M109,,100%,89%,1530238,,,,2023-12-20 02:02:35,,,,
YYAI,Nasdaq,Connexa Sports Technologies Inc.,,,,,0%,,,,,0%,,,,0%,0%,1674440,,,,,,,,
YYDT,,Yi Yue Digital Technology Group Corp,,,,,0%,,,,,0%,,,,0%,0%,2034464,,,,,,,,
YYGH,Nasdaq,YY Group Holding Ltd.,,,,,0%,,,,,0%,,,,0%,0%,1985337,,,,,,,,
YZSZ,,YZSZ Holding Group Inc,,,,,0%,,,,,0%,,,,0%,0%,2033682,,,,,,,,
YHC,Nasdaq,LQR House Inc.,,,,,,,,,,,,,,,,1843165,,,,,,,,
YZRY,,"Gansu Yunzhao Ruyi Technology Development Co., Ltd.",,,,,,,,,,,,,,,,2048394,,,,,,,,
YDDL,,One & one Green Technologies. INC,,,,,,,,,,,,,,,,2034723,,,,,,,,
YOUL,Nasdaq,Youlife Group Inc.,,,,,,,,,,,,,,,,2028177,,,,,,,,
YUBCF,OTC,Yubico AB,,,,,,,,,,,,,,,,1995195,,,,,,,,
YGSHY,OTC,Yangzijiang Shipbuilding Holdings Ltd/ADR,,,,,,,,,,,,,,,,2053843,,,,,,,,
YSHLF,OTC,Yangzijiang Shipbuilding Holdings Ltd/ADR,,,,,,,,,,,,,,,,2053843,,,,,,,,
YCQH,OTC,Intelligent Hotel Group Ltd.,,,,,,,,,,,,,,,,1794276,,,,,,,,
YBCN,OTC,"Nongfu Shop Digital New Retail Co., Ltd",,,,,,,,,,,,,,,,1284454,,,,,,,,
YLY,,Zi Yun Dong Fang Ltd,,,,,,,,,,,,,,,,2053115,,,,,,,,
YQAID,OTC,"YOUNEEQAI TECHNICAL SERVICES, INC.",,,,,,,,,,,,,,,,1976923,,,,,,,,
YMT,,Yimutian Inc.,,,,,,,,,,,,,,,,1991605,,,,,,,,
YORK,,Yorkville Acquisition Corp.,,,,,,,,,,,,,,,,2064658,,,,,,,,
YORKU,Nasdaq,Yorkville Acquisition Corp.,,,,,,,,,,,,,,,,2064658,,,,,,,,
