Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
EBMT,Nasdaq,"Eagle Bancorp Montana, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1478454/000143774923005784/ebmt20230228_def14a.htm,100%,,,,,0%,"8,040,000",26942G100,,100%,67%,1478454,,,✔,2023-02-27 04:10:26,,,,
EBON,Nasdaq,Ebang International Holdings Inc.,VStock Transfer LLC,,,,33%,ir@ebang.com,,"26-27/F, Building 3, Xinbei Qianjiang International Building, Qianjiang Economic and Technological Development Zone, Yuhang District, Hangzhou, Zhejiang, China",https://ir.ebang.com/resources/ir-contacts,67%,"140,750,000",G3R33A106,,100%,67%,1799290,,,✔,2023-12-07 20:57:40,,,,
EBR,NYSE,BRAZILIAN ELECTRIC POWER CO,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"2,021,140,000",15234Q207,,100%,67%,1439124,,,✔,2023-02-27 04:10:26,,,,
EBR B,NYSE,Centrais Elétricas Brasileiras S.A.- Eletrobrás,,,,,0%,,,,,0%,"279,940,000",15234Q108,,100%,33%,,,,✔,2023-02-27 04:10:26,,,,
EBR-B,NYSE,BRAZILIAN ELECTRIC POWER CO,,,,,0%,,,,,0%,,,,0%,0%,1439124,,,✔,2023-02-27 04:10:26,,,,
EBRCZ,OTC,"EBR Systems, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1347123,,,,,,,,
EBRGF,OTC,ENBRIDGE INC,,,,,0%,,,,,0%,,,,0%,0%,895728,,,,,,,,
EBRZF,OTC,ENBRIDGE INC,,,,,0%,,,,,0%,,,,0%,0%,895728,,,,,,,,
EBS,NYSE,Emergent BioSolutions Inc.,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/1367644/000119312522106880/d337200ddef14a.htm,67%,lindahlr@ebsi.com,(240) 631-3360,"400 Professional Drive. Gaithersburg, Maryland 20879, US",https://investors.emergentbiosolutions.com,100%,"49,860,000",29089Q105,,100%,89%,1367644,,,✔,2023-12-07 20:42:07,,,,
EBTC,Nasdaq,ENTERPRISE BANCORP INC /MA/,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1018399/000101839922000018/ebtc04012022def14a.htm,100%,Joe.Lussier@ebtc.com,(978) 656-5578,"222 Merrimack StreetLowell, MA 01852",https://enterprisebancorp.q4ir.com/investor-relations/corporate-profile/default.aspx,100%,"12,120,000",293668109,,100%,100%,1018399,,,✔,2023-12-07 20:39:52,,,,
EBWK,OTC,"ENIGMA-BULWARK, LTD",,,,,0%,,,,,0%,,,,0%,0%,1379245,,,,,,,,
EBYH,OTC,"Strainsforpains, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1666657,,,,,,,,
EBZT,OTC,"Everything Blockchain, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1730869,,,,,,,,
EC,NYSE,ECOPETROL S.A.,EQUINITI TRUST COMPANY,Yes,7806/7835,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,investors@ecopetrol.com.co,,"Carrera 13 No. 36 - 24, Bogotá D.C, Colombia",https://www.ecopetrol.com.co/wps/portal/Home/en/investors/information-for-shareholders/investor-contacts,67%,"41,116,700,000",279158109,,100%,89%,1444406,,,✔,2023-12-07 20:33:01,,,,
ECAT,NYSE,BlackRock ESG Capital Allocation Term Trust,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,invrel@blackrock.com,(212) 810-5300,"55 East 52nd Street New York, NY 10055-0003",,100%,"102,010,000",09262F100,,100%,100%,1864843,,,,2023-12-07 19:52:45,,,,
ECBK,Nasdaq,"ECB Bancorp, Inc. /MD/",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,investorrelations@everettbank.com,617-387-1110,"1 State Street, 30th FloorNew York, NY 10022",https://investor.everettbank.com/home/default.aspx,100%,"9,180,000",26828M106,,100%,78%,1914605,,,✔,2023-12-07 20:31:13,,,,
ECC,NYSE,Eagle Point Credit Co Inc.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1604174/000110465922042766/tm2211711d1_def14a.htm,100%,ir@eaglepointcredit.com,(203) 340-8510,"600 STEAMBOAT ROAD, SUITE 202, GREENWICH, CT 06830",,100%,"41,260,000",269808101,,100%,100%,1604174,,,,2023-02-27 04:10:26,,,,
ECC-PD,NYSE,Eagle Point Credit Co Inc.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1604174/000110465922042766/tm2211711d1_def14a.htm,100%,ir@eaglepointcredit.com,(203) 340-8510,"600 STEAMBOAT ROAD, SUITE 202, GREENWICH, CT 06830",,100%,,,,0%,67%,1604174,,,,2023-02-27 04:10:26,,,,
ECCC,NYSE,Eagle Point Credit Co Inc.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1604174/000110465922042766/tm2211711d1_def14a.htm,100%,ir@eaglepointcredit.com,(203) 340-8510,"600 STEAMBOAT ROAD, SUITE 202, GREENWICH, CT 06830",,100%,"2,130,000",269809703,,100%,100%,1604174,,,,2023-02-27 04:10:26,,,,
ECCF,NYSE,Eagle Point Credit Co Inc.,,,,,0%,,,,,0%,,,,0%,0%,1604174,,,,,,,,
ECCV,NYSE,Eagle Point Credit Co Inc.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1604174/000110465922042766/tm2211711d1_def14a.htm,100%,ir@eaglepointcredit.com,(203) 340-8510,"600 STEAMBOAT ROAD, SUITE 202, GREENWICH, CT 06830",,100%,,269809885,,50%,83%,1604174,,,,2023-12-07 19:52:42,,,,
ECCW,NYSE,Eagle Point Credit Co Inc.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1604174/000110465922042766/tm2211711d1_def14a.htm,100%,ir@eaglepointcredit.com,(203) 340-8510,"600 STEAMBOAT ROAD, SUITE 202, GREENWICH, CT 06830",,100%,,269809604,,50%,83%,1604174,,,,2023-12-07 19:52:41,,,,
ECCX,NYSE,Eagle Point Credit Co Inc.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1604174/000110465922042766/tm2211711d1_def14a.htm,100%,ir@eaglepointcredit.com,(203) 340-8510,"600 STEAMBOAT ROAD, SUITE 202, GREENWICH, CT 06830",,100%,"1,300,000",269809505,,100%,100%,1604174,,,,2023-12-07 19:52:30,,,,
ECDA,Nasdaq,"ECD Automotive Design, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1922858,,,,,,,,
ECDAW,Nasdaq,"ECD Automotive Design, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1922858,,,,,,,,
ECDD,OTC,"ECRID, INC",,,,,0%,,,,,0%,,,,0%,0%,811868,,,,,,,,
ECF,NYSE,ELLSWORTH GROWTH & INCOME FUND LTD,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/793040/000114036122010925/app10030978x1_def14a.htm,100%,,,,,0%,"13,920,000",289074106,,100%,67%,793040,,,✔,2023-02-27 04:10:26,,,,
ECF-PA,NYSE,ELLSWORTH GROWTH & INCOME FUND LTD," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/793040/000114036122010925/app10030978x1_def14a.htm,67%,,,,,0%,,,,0%,22%,793040,,,✔,2023-02-27 04:10:26,,,,
ECG,NYSE,"Everus Construction Group, Inc.",,,,,0%,,,,,0%,,,,0%,0%,2015845,,,,,,,,
ECGI,OTC,"ECGI Holdings, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1856416,,,,,,,,
ECGR,OTC,Kinetic Seas Inc.,,,,,0%,,,,,0%,,,,0%,0%,1945619,,,,,,,,
ECIA,OTC,ENCISION INC,,,,,0%,,,,,0%,,,,0%,0%,930775,,,,,,,,
ECL,NYSE,ECOLAB INC.,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Ecolab%22+%22transfer+agent%22,100%,investor.info@ecolab.com,,,https://investor.ecolab.com/faq/transfer-agent-services/default.aspx,33%,"284,990,000",278865100,,100%,78%,31462,,,,2023-02-27 04:13:47,,,,
ECLP,OTC,"Eclipse Bancorp, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1946412,,,,,,,,
ECO,NYSE,Okeanis Eco Tankers Corp.,,,,,0%,,,,,0%,,,,0%,0%,1964954,,,,,,,,
ECOR,Nasdaq,"electroCore, Inc.",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/1560258/000119380522001782/e618155_def14a-electrocore.htm,67%,Investors@electrocore.com,973.302.9253,"200 Forge Way, Suite 205, Rockaway, New Jersey, 07866",https://investor.electrocore.com,100%,"71,120,000",28531P103,,100%,89%,1560258,,,✔,2023-12-07 20:28:29,,,,
ECOX,OTC,"ECO INNOVATION GROUP, INC.",,,,,0%,,,,,0%,,,,0%,0%,1144169,,,,,,,,
ECPG,Nasdaq,ENCORE CAPITAL GROUP INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1084961/000108496122000045/ecpg-20220429xdef14a.htm,100%,bruce.thomas@encorecapital.com,(858) 309-6442,"350 Camino de la Reina · Suite 100 · San Diego, CA 92108 · United States",https://www.encorecapital.com/contact-us/,100%,"23,880,000",292554102,,100%,100%,1084961,,,✔,2023-12-07 19:56:13,,,,
ECPL,OTC,ECOPLUS INC,,,,,0%,,,,,0%,,,,0%,0%,1356914,,,,,,,,
ECRO,OTC,ECC Capital CORP,,,,,0%,,,,,0%,,,,0%,0%,1300317,,,,,,,,
ECTM,OTC,ECA Marcellus Trust I,,,,,0%,,,,,0%,,,,0%,0%,1487798,,,,,,,,
ECVT,NYSE,Ecovyst Inc.," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1708035/000114036122016997/ny20001161x1_def14a.htm,67%,InvestorRelations@Ecovyst.com,(484) 617-1200,"300 Lindenwood DriveMalvern, PA 19355-1740",https://investor.ecovyst.com,100%,"136,740,000",27923Q109,,100%,89%,1708035,,,✔,2023-12-07 19:54:14,,,,
ECX,Nasdaq,ECARX Holdings Inc.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,ir@ecarxgroup.com,,"China Eastern Airline Binjiang 277 Longlan Road. 200041, Shanghai.",https://ir.ecarxgroup.com/ir-resources/ir-contacts,67%,,,,0%,33%,1861974,,,✔,2023-12-07 19:52:16,,,,
ECXJ,OTC,"CXJ GROUP CO., Ltd",,,,,0%,,,,,0%,,,,0%,0%,1823635,,,,,,,,
ECXWW,Nasdaq,ECARX Holdings Inc.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,ir@ecarxgroup.com,,"China Eastern Airline Binjiang 277 Longlan Road. 200041, Shanghai.",https://ir.ecarxgroup.com/ir-resources/ir-contacts,67%,,,,0%,33%,1861974,,,✔,2023-12-07 19:52:21,,,,
ED,NYSE,CONSOLIDATED EDISON INC,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Consolidated Edison%22+%22transfer+agent%22,100%,investorrelations@coned.com,,,https://www.conedison.com/en/contact-us/contact-us,33%,"354,580,000",209115104,,100%,78%,1047862,,,,2023-02-27 04:10:26,,,,
EDAP,Nasdaq,EDAP TMS SA,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,,100%,bconfort@edap-tms.com,33 4 72 15 31 50,"4 Rue Du Dauphine, Vaulx-en-Velin, Auvergne-Rhone-Alpes, 69120, France",https://investor.edap-tms.com/contact-us,100%,"36,150,000",268311107,,100%,100%,1041934,,,✔,2023-12-07 19:45:38,,,,
EDBL,Nasdaq,Edible Garden AG Inc," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1809750/000119312523004249/d414491ddef14a.htm,67%,EDBL@crescendo-ir.com,212-671-1020,"405 Lexington Ave9th Floor, Suite 9034New York, NY 10174",https://ediblegarden.com/pages/contacts,100%,"8,660,000",28059P105,,100%,89%,1809750,,,✔,2023-12-07 19:42:30,,,,
EDBLW,Nasdaq,Edible Garden AG Inc," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1809750/000119312523004249/d414491ddef14a.htm,67%,EDBL@crescendo-ir.com,212-671-1020,"405 Lexington Ave9th Floor, Suite 9034New York, NY 10174",https://ediblegarden.com/pages/contacts,100%,,28059P113,,50%,72%,1809750,,,✔,2023-12-07 19:42:30,,,,
EDD,NYSE,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/904112/000110465922056879/a22-13028_1def14a.htm,100%,,,,,0%,"66,090,000",617477104,,100%,67%,1388141,,,✔,2023-02-27 04:13:53,,,,
EDF,NYSE,Virtus Stone Harbor Emerging Markets Income Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"16,840,000",86164T107,,100%,67%,1501103,,,✔,2023-02-27 04:10:26,,,,
EDGM,OTC,"Edgemode, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1652958,,,,,,,,
EDI,NYSE,Virtus Stone Harbor Emerging Markets Total Income Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"9,940,000",86164W100,,100%,67%,1551040,,,✔,2023-02-27 04:10:26,,,,
EDIT,Nasdaq,"Editas Medicine, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1650664/000110465922050341/tm223456-1_def14a.htm,67%,ir@editasmed.com,617.401.0113,"11 Hurley Street, Cambridge, MA 02141",https://ir.editasmedicine.com/contact,100%,"68,740,000",28106W103,,100%,89%,1650664,,,✔,2023-12-07 19:38:53,,,,
EDN,NYSE,EDENOR,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"442,210,000",29244A102,,100%,67%,1395213,,,✔,2023-02-27 04:10:26,,,,
EDPFY,OTC,EDP ENERGIAS DE PORTUGAL SA,,,,,0%,,,,,0%,,,,0%,0%,1039610,,,,,,,,
EDR,NYSE,"Endeavor Group Holdings, Inc.",,,,https://www.google.com/search?q=%22Endeavor Group Holdings%22+%22transfer+agent%22,0%,investor@endeavorco.com,,,https://investor.endeavorco.com/overview/default.aspx,33%,"285,840,000",29260Y109,,100%,44%,1766363,,,,2023-02-27 04:13:44,,,,
EDRY,Nasdaq,EuroDry Ltd.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,smp@euroseas.gr,0030-211-1804005,"Messogiou Thallasis 4 & Evropis, 151 24, Maroussi, Greece",http://www.eurodry.gr/contacts/ir-contacts.html,100%,"2,980,000",Y23508107,,100%,100%,1731388,,,✔,2023-12-07 19:37:35,,,,
EDSA,Nasdaq,"Edesa Biotech, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1540159/000165495422004476/edsa_def14a.htm,67%,investors@edesabiotech.com,(289) 800.9600,"100 Spy CourtMarkham, ON L3R 5H Canada",https://www.edesabiotech.com/investors/,100%,"15,460,000",27966L108,,100%,89%,1540159,,,✔,2023-12-07 19:35:21,,,,
EDTK,Nasdaq,Skillful Craftsman Education Technology Ltd,VStock Transfer LLC,,7924,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,iredtk@kingwayedu.cn,86-510-81805788,"US office address：850 Library Avenue, Suite 204 Newark, Delaware 19711",http://ir.kingwayup.com/contact.html?type=ir,100%,"14,900,000",G8211A108,,100%,89%,1782309,,,✔,2023-12-07 19:34:12,,,,
EDTX,Nasdaq,EdtechX Holdings Acquisition Corp II,,,,,0%,hello@edtechxcorp.com,,,,33%,"11,500,000",28139A102,,100%,44%,1817153,,,✔,2023-12-07 19:34:19,,,,
EDTXU,Nasdaq,EdtechX Holdings Acquisition Corp II,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1817153/000121390023001208/def14a0123_edtechxholdings2.htm,67%,hello@edtechxcorp.com,,,,33%,,28139A201,,50%,50%,1817153,,,✔,2023-11-02 12:00:47,,,,
EDTXW,Nasdaq,EdtechX Holdings Acquisition Corp II,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1817153/000121390023001208/def14a0123_edtechxholdings2.htm,67%,hello@edtechxcorp.com,,,,33%,,28139A110,,50%,50%,1817153,,,✔,2023-11-02 12:00:47,,,,
