Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
KBLB,OTC,"Kraig Biocraft Laboratories, Inc",,,,,0%,,,,,0%,,,,0%,0%,1413119,,,,,,,,
KBNT,OTC,"Kubient, Inc.",VStock Transfer LLC,,7807,https://ir.kubient.com/company-information/contacts,67%,kubient@gatewayir.com,949-574-3860,"500 7TH AVE., SUITE 14A131, NEW YORK, NY, 10018",https://ir.kubient.com/company-information/contacts,100%,"14,400,000",50116V107,,100%,89%,1729750,,,,2024-01-04 17:49:08,,,,
KBNTW,Nasdaq,Kubient Inc,VStock Transfer LLC,,7807,https://ir.kubient.com/company-information/contacts,67%,kubient@gatewayir.com,949-574-3860,"500 7TH AVE., SUITE 14A131, NEW YORK, NY, 10018",https://ir.kubient.com/company-information/contacts,100%,"14,400,000",50116V115,,100%,89%,1729750,,,,2024-01-04 17:48:49,,,,
KBR,NYSE,"KBR, INC.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.google.com/search?q=%22KBR%22+%22transfer+agent%22,100%,investors@kbr.com,(713) 753-5082,"601 JEFFERSON STREET, SUITE 3400, HOUSTON, TX, 77002",https://investors.kbr.com/resources/contact-and-alerts/default.aspx,100%,"139,040,000",48242W106,,100%,100%,1357615,,,,2024-01-04 17:53:05,,,,
KBSG,OTC,"KBS Growth & Income REIT, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1631256,,,,,,,,
KBSR,OTC,"KBS Real Estate Investment Trust III, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1482430,,,,,,,,
KBSX,Nasdaq,FST Corp.,,,,,,,,,,,,,,,,2014254,,,,,,,,
KC,Nasdaq,Kingsoft Cloud Holdings Ltd,Bank of New York Mellon (ADS),,,https://www.sec.gov/Archives/edgar/data/1795589/000119312520110080/d805184df1.htm,33%,ksc-ir@kingsoft.com,86-10-6292-7777 Ext. 6300,"KINGSOFT TOWER, NO. 33 XIAO YING WEST ROAD, HAIDIAN DISTRICT, BEIJING, China, 00000",https://ir.ksyun.com/news-events/news-releases,100%,"3,653,180,000",49639K101,,100%,78%,1795589,,,,2024-01-04 17:55:30,,,,
KCGI,NYSE,Kensington Capital Acquisition Corp. V,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,https://www.sec.gov/Archives/edgar/data/1865407/000119312521241832/d187525ds1a.htm,33%,dan@kensington-cap.com,(703) 674-6514,"1400 Old Country Road, Suite 301, Westbury, NY 11590",https://www.autospac.com/investor-relations/kcgi/default.aspx,100%,"27,600,000",G5251K103,,100%,78%,1865407,,,,2024-01-04 17:57:44,,,,
KCGI-UN,NYSE,Kensington Capital Acquisition Corp. V,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,https://www.sec.gov/Archives/edgar/data/1865407/000119312521241832/d187525ds1a.htm,33%,dan@kensington-cap.com,(703) 674-6514,"1400 Old Country Road, Suite 301, Westbury, NY 11590",https://www.autospac.com/investor-relations/kcgi/default.aspx,100%,,,,0%,44%,1865407,,,,2024-01-04 17:57:44,,,,
KCGI-WT,NYSE,Kensington Capital Acquisition Corp. V,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,https://www.sec.gov/Archives/edgar/data/1865407/000119312521241832/d187525ds1a.htm,33%,dan@kensington-cap.com,(703) 674-6514,"1400 Old Country Road, Suite 301, Westbury, NY 11590",https://www.autospac.com/investor-relations/kcgi/default.aspx,100%,,,,0%,44%,1865407,,,,2024-01-04 17:57:44,,,,
KCIVX,Nasdaq,Knights of Columbus Asset Advisors LLC,"DST Systems, Inc.",,,https://www.kofcassetadvisors.org/en/resources/faq.html,33%,peter.anderson@bostonadvisors.com,617-348-3127,"1 Columbus Plaza, New Haven, CT 06510",https://www.kofcassetadvisors.org/en/contact/index.html,100%,,,,0%,44%,1688666,,,,2024-01-04 18:00:04,,,,
KCLHF,OTC,Kingsoft Cloud Holdings Ltd,,,,,,,,,,,,,,,,1795589,,,,,,,,
KCRD,OTC,"Kindcard, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1696025,,,,,,,,
KD,NYSE,"Kyndryl Holdings, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1867072/000110465922071028/tm2133863-2_def14a.htm,100%,investors@kyndryl.com,(212) 896-2098,"ONE VANDERBILT AVENUE, 15TH FLOOR, NEW YORK, NY, 10017",https://investors.kyndryl.com/financial-information/sec-filings,100%,"226,760,000",50155Q100,,100%,100%,1867072,,,,2024-01-04 18:01:22,,,,
KDCE,OTC,KID CASTLE EDUCATIONAL CORP,,,,,0%,,,,,0%,,,,0%,0%,1049011,,,,,,,,
KDLY,Nasdaq,"Kindly MD, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1946573,,,,,,,,
KDLYW,Nasdaq,"Kindly MD, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1946573,,,,,,,,
KDNY,Nasdaq,Chinook Therapeutics Inc,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1435049/000119312522105677/d342228ddef14a.htm,67%,media@chinooktx.com,206-485-7051,"400 FAIRVIEW AVENUE NORTH, SUITE 900, SEATTLE, WA, 98109",https://investors.chinooktx.com/financial-information/sec-filings,100%,"62,900,000",16961L106,,100%,89%,1435049,,,,2024-01-04 18:02:35,,,,
KDOZF,OTC,KIDOZ INC.,,,,,0%,,,,,0%,,,,0%,0%,1318482,,,,,,,,
KDP,Nasdaq,Keurig Dr Pepper Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Keurig Dr Pepper%22+%22transfer+agent%22,100%,ir@keurig.com,(888) 340-5287,"53 SOUTH AVENUE, BURLINGTON, MA, 01803","https://investors.keurigdrpepper.com/shareholder-information#:~:text=Our%20company%20has%20retained%20Computershare,Account%20information",100%,"1,416,110,000",49271V100,,100%,100%,1418135,,,,2024-01-04 18:03:38,,,,
KE,Nasdaq,"Kimball Electronics, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,Investor.relations@kimballelectronics.com,812-634-4000,"1205 KIMBALL BLVD., JASPER, IN, 47546",https://investors.kimballelectronics.com/resources/investor-contacts/default.aspx,100%,"24,630,000",49428J109,,100%,89%,1606757,,,,2024-01-04 18:12:36,,,,
KEGS,OTC,"1812 Brewing Company, Inc.",,,,,0%,,,,,0%,,,,0%,0%,884380,,,,,,,,
KELYA,Nasdaq,KELLY SERVICES INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Kelly Services%22+%22transfer+agent%22,100%,,(248) 244-4586,,https://kellyservices.gcs-web.com/,33%,"34,590,000",488152208,,100%,78%,55135,,,,2023-02-27 04:10:26,,,,
KELYB,Nasdaq,KELLY SERVICES INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/55135/000119312522107268/d268014ddef14a.htm,67%,,,,,0%,"3,360,000",488152307,,100%,56%,55135,,,,2023-02-27 04:10:26,,,,
KEN,NYSE,Kenon Holdings Ltd.,"COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,Markh@kenon-holdings.com,65-9726-8628,,https://www.kenon-holdings.com/investor-relations/investor-contacts.aspx,67%,"53,880,000",Y46717107,,100%,67%,1611005,,,✔,2023-11-24 11:37:59,,,,
KENS,OTC,KENILWORTH SYSTEMS CORP,,,,,0%,,,,,0%,,,,0%,0%,55234,,,,,,,,
KEP,NYSE,KOREA ELECTRIC POWER CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"641,960,000",500631106,,100%,67%,887225,,,✔,2023-02-27 04:10:26,,,,
KEQU,Nasdaq,KEWAUNEE SCIENTIFIC CORP /DE/,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,dessieedison@kewaunee.com,704-871-3290,"Statesville, NC 28687-1842",https://kewaunee.com/about/investor-information/,100%,"2,830,000",492854104,,100%,100%,55529,,,✔,2023-11-24 11:35:30,,,,
KERN,Nasdaq,Akerna Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1755953/000121390022064794/def14a1022_akerna.htm,67%,IR@akerna.com,,"1550 Larimer Street #246, Denver, CO 80202",https://ir.akerna.com/,67%,"80,290,000",00973W102,,100%,78%,1755953,,,,2023-11-24 11:33:17,,,,
KERNW,Nasdaq,Akerna Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1755953/000121390022064794/def14a1022_akerna.htm,67%,IR@akerna.com,,"1550 Larimer Street #246, Denver, CO 80202",https://ir.akerna.com/,67%,"36,830,000",00973W110,,100%,78%,1755953,,,,2023-11-24 11:33:24,,,,
KEX,NYSE,KIRBY CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Kirby%22+%22transfer+agent%22,100%,investor.relations@kirbycorp.com,,,https://investors.kirbycorp.com/shareholder-services/investor-faqs/,33%,"59,900,000",497266106,,100%,78%,56047,,,,2023-02-27 04:13:44,,,,
KEY,NYSE,KEYCORP /NEW/,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22KeyCorp%22+%22transfer+agent%22,100%,Investor_relations@keybank.com,(216) 689-4221,,https://investor.key.com/investor-overview/corporate-transfer-agent-information/default.aspx,67%,"932,660,000",493267108,,100%,89%,91576,,,,2023-02-27 04:13:47,,,,
KEY-PI,NYSE,KEYCORP /NEW/,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22KeyCorp%22+%22transfer+agent%22,100%,Investor_relations@keybank.com,(216) 689-4221,,https://investor.key.com/investor-overview/corporate-transfer-agent-information/default.aspx,67%,,493267108,,50%,72%,91576,,,,2023-02-27 04:10:26,,,,
KEY-PJ,NYSE,KEYCORP /NEW/,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22KeyCorp%22+%22transfer+agent%22,100%,Investor_relations@keybank.com,(216) 689-4221,,https://investor.key.com/investor-overview/corporate-transfer-agent-information/default.aspx,67%,,493267108,,50%,72%,91576,,,,2023-02-27 04:10:26,,,,
KEY-PK,NYSE,KEYCORP /NEW/,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22KeyCorp%22+%22transfer+agent%22,100%,Investor_relations@keybank.com,(216) 689-4221,,https://investor.key.com/investor-overview/corporate-transfer-agent-information/default.aspx,67%,,493267108,,50%,72%,91576,,,,2023-02-27 04:10:26,,,,
KEY-PL,NYSE,KEYCORP /NEW/,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22KeyCorp%22+%22transfer+agent%22,100%,Investor_relations@keybank.com,(216) 689-4221,,https://investor.key.com/investor-overview/corporate-transfer-agent-information/default.aspx,67%,,493267108,,50%,72%,91576,,,,2023-02-27 04:10:26,,,,
KEYR,OTC,KeyStar Corp.,,,,,0%,,,,,0%,,,,0%,0%,1832161,,,,,,,,
KEYS,NYSE,"Keysight Technologies, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Keysight Technologies%22+%22transfer+agent%22,100%,investor.relations@keysight.com,(707) 577-6915,,https://investor.keysight.com/investor-resources/investor-faqs/default.aspx,67%,"178,800,000",49338L103,,100%,89%,1601046,,,,2023-02-27 04:10:26,,,,
KF,NYSE,KOREA FUND INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"5,000,000",500634209,,100%,67%,748691,,,,2023-02-27 04:10:26,,,,
KFFB,Nasdaq,Kentucky First Federal Bancorp,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"8,220,000",491292108,,100%,67%,1297341,,,,2023-02-27 04:10:26,,,,
KFII,Nasdaq,K&F GROWTH ACQUISITION CORP. II,,,,,,,,,,,,,,,,2029976,,,,,,,,
KFRC,NYSE,KFORCE INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/930420/000093042023000044/kfrc-20230313.htm,100%,mblackman@kforce.com,813-552-2927,"1150 Assembly Drive, Suite 500, Tampa, FL 33607",https://investor.kforce.com/home/default.aspx,100%,"21,180,000",493732101,,100%,100%,930420,,,✔,2023-11-24 11:31:17,,,,
KFS,NYSE,KINGSWAY FINANCIAL SERVICES INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1072627/000117494722000507/def14a-55289_kfs.htm,67%,james@haydenir.com,(646) 755-7412,"10 S. Riverside Plaza, Ste 1520, Chicago, IL 60606",https://kingsway-financial.com/investor-relations/,100%,"24,140,000",496904202,,100%,89%,1072627,,,✔,2023-11-24 11:29:44,,,,
KFY,NYSE,KORN FERRY,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,IR@KornFerry.com,214–310-8407,"1900 Avenue of the Stars, Suite 1500, Los Angeles, CA 90067",https://ir.kornferry.com,100%,"53,380,000",500643200,,100%,100%,56679,,,✔,2023-11-24 11:27:54,,,,
KGC,NYSE,KINROSS GOLD CORP,,,,,0%,,,,,0%,"1,299,990,000",496902404,,100%,33%,701818,,,✔,2023-02-27 04:13:47,,,,
KGCRF,OTC,KINROSS GOLD CORP,,,,,0%,,,,,0%,,,,0%,0%,701818,,,,,,,,
KGEI,Nasdaq,Kolibri Global Energy Inc.,,,,,0%,,,,,0%,,,,0%,0%,1477081,,,,,,,,
KGKG,OTC,"KONA GOLD BEVERAGE, INC.",,,,,0%,,,,,0%,,,,0%,0%,1802546,,,,,,,,
KGNR,,AMJ Global Technology,,,,,0%,,,,,0%,,,,0%,0%,1593773,,,,,,,,
KGS,NYSE,"Kodiak Gas Services, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1767042,,,,,,,,
KHC,Nasdaq,Kraft Heinz Co,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.google.com/search?q=%22Kraft Heinz%22+%22transfer+agent%22,100%,ir@kraftheinz.com,,,https://ir.kraftheinzcompany.com/contact-us,33%,"1,225,440,000",500754106,,100%,78%,1637459,,,,2023-02-27 04:10:26,,,,
KHOB,OTC,KHEOBA CORP.,,,,,0%,,,,,0%,,,,0%,0%,1909770,,,,,,,,
KIDS,Nasdaq,ORTHOPEDIATRICS CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,philip@gilmartinir.com,,,https://ir.orthopediatrics.com,33%,"20,280,000",68752L100,,100%,56%,1425450,,,✔,2023-11-24 11:24:49,,,,
KIDZ,Nasdaq,"Classover Holdings, Inc.",,,,,,,,,,,,,,,,2022308,,,,,,,,
KIKOF,OTC,Kikkoman Corp,,,,,0%,,,,,0%,,,,0%,0%,1446656,,,,,,,,
KIKOY,OTC,Kikkoman Corp,,,,,0%,,,,,0%,,,,0%,0%,1446656,,,,,,,,
KIM,NYSE,KIMCO REALTY CORP,EQUINITI TRUST COMPANY,Yes,7806/7835,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,IR@kimcorealty.com,(833) 800-4343,,https://investors.kimcorealty.com/corporate-profile-1/default.aspx,67%,"618,480,000",49446R109,,100%,89%,879101,,,,2023-11-24 11:21:30,,,,
KIM-PL,NYSE,KIMCO REALTY CORP,EQUINITI TRUST COMPANY,,,,33%,IR@kimcorealty.com,(833) 800-4343,,https://investors.kimcorealty.com/corporate-profile-1/default.aspx,67%,,,,0%,33%,879101,,,,2023-11-24 11:22:51,,,,
