Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
OBLG,Nasdaq,"Oblong, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/746210/000074621022000057/oblg2022definitiveproxysta.htm,67%,,,,,0%,"30,820,000",674434105,,100%,56%,746210,,,✔,2023-02-27 04:10:26,,,,
OBNK,Nasdaq,Origin Bancorp Inc,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"23,810,000",68621T102,,100%,67%,1516912,,,✔,2023-02-27 04:10:26,,,,
OBSV,Nasdaq,ObsEva SA," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,https://www.sec.gov/Archives/edgar/data/1685316/000119312518003581/d521028d6k.htm,33%,IR@obseva.ch,41 (0)22 552 3840,"1228, Plan-Les-Ouates, Geneva, Switzerland",https://www.obseva.com/contact/,100%,"108,620,000",H5861P103,,100%,78%,1685316,,,✔,2023-12-15 14:24:33,,,,
OBT,Nasdaq,"Orange County Bancorp, Inc. /DE/","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1754226/000110465922047037/tm2212202-1_def14a.htm,67%,investorrelations@orangebanktrust.com,,"212 Dolson Avenue, Middletown, New York 10940",https://investors.orangebanktrust.com/ir-resources/investor-faqs,67%,"5,630,000",68417L107,,100%,78%,1754226,,,✔,2023-12-15 14:22:01,,,,
OBTC,OTC,Osprey Bitcoin Trust,,,,,0%,,,,,0%,,,,0%,0%,1767057,,,,,,,,
OC,NYSE,Owens Corning,EQUINITI TRUST COMPANY,No,7806/7835,https://www.google.com/search?q=%22Owens Corning%22+%22transfer+agent%22,100%,Thierry.J.Denis@owenscorning.com,(419) 248-5748,,"https://investor.owenscorning.com/investors/investing-in-owens-corning/faq/default.aspx#:~:text=On%20the%20date%20that%20the%20dividend%20is%20to%20be%20paid,transfer%20agent%2C%20EQ%20Shareowner%20Services.",67%,"96,240,000",690742101,,100%,89%,1370946,,,,2023-02-27 04:10:26,,,,
OCAC,,Ocean Capital Acquisition Corp,,,,,0%,,,,,0%,,,,0%,0%,1926314,,,,,,,,
OCAX,OTC,OCA Acquisition Corp.,,,,,0%,,,,,0%,"14,950,000",670865104,,100%,33%,1820175,,,✔,2023-02-27 04:13:44,,,,
OCAXU,OTC,OCA Acquisition Corp.,,,,,0%,,,,,0%,,670865203,,50%,17%,1820175,,,✔,2023-02-27 04:13:47,,,,
OCAXW,OTC,OCA Acquisition Corp.,,,,,0%,,,,,0%,,670865112,,50%,17%,1820175,,,✔,2023-02-27 04:13:49,,,,
OCC,Nasdaq,OPTICAL CABLE CORP,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,occ-jfwbk@joelefrank.com,212-355-4449,"622 Third Avenue, 36th FloorNew York, NY 10017",https://www.occfiber.com/investor-relations/,100%,"7,890,000",683827208,,100%,100%,1000230,,,✔,2023-12-15 14:21:02,,,,
OCCI,Nasdaq,"OFS Credit Company, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,investorrelations@ofscreditcompany.com,(646) 652 8473,"10 SOUTH WACKER DRIVESUITE 2500CHICAGO, ILLINOIS 60606",https://ir.ofscreditcompany.com/investor-resources/ir-contacts,100%,"8,300,000",67111Q107,,100%,100%,1716951,,,✔,2023-12-15 14:19:58,,,,
OCCIM,Nasdaq,"OFS Credit Company, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1716951,,,,,,,,
OCCIN,Nasdaq,"OFS Credit Company, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,investorrelations@ofscreditcompany.com,(646) 652 8473,"10 SOUTH WACKER DRIVESUITE 2500CHICAGO, ILLINOIS 60606",https://ir.ofscreditcompany.com/investor-resources/ir-contacts,100%,"1,400,000",67111Q404,,100%,100%,1716951,,,✔,2023-12-15 14:19:59,,,,
OCCIO,Nasdaq,"OFS Credit Company, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,investorrelations@ofscreditcompany.com,(646) 652 8473,"10 SOUTH WACKER DRIVESUITE 2500CHICAGO, ILLINOIS 60606",https://ir.ofscreditcompany.com/investor-resources/ir-contacts,100%,"920,000",67111Q305,,100%,100%,1716951,,,✔,2023-12-15 14:20:00,,,,
OCEA,OTC,"Ocean Biomedical, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1869974/000149315223001281/formdef14a.htm,67%,connect@oceanbiomedical.com,,"55 Claverick St, Rm 325Providence, RI 02903",https://investors.oceanbiomedical.com/resources/contact-ir,67%,,,,0%,44%,1869974,,,✔,2023-12-15 14:19:19,,,,
OCEA,Nasdaq,"Ocean Biomedical, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1869974/000149315223001281/formdef14a.htm,67%,connect@oceanbiomedical.com,,"55 Claverick St, Rm 325Providence, RI 02903",https://investors.oceanbiomedical.com/resources/contact-ir,67%,,,,0%,44%,1836612,,,✔,2023-12-15 14:19:19,,,,
OCEAW,OTC,"Ocean Biomedical, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1869974,,,,,,,,
OCFC,Nasdaq,OCEANFIRST FINANCIAL CORP,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,investorrelations@oceanfirst.com,,"975 Hooper Ave. Toms River, New Jersey 08753, US",https://ir.oceanfirst.com/home/default.aspx,67%,"59,130,000",675234108,,100%,78%,1004702,,,✔,2023-12-15 14:17:28,,,,
OCFCP,Nasdaq,OCEANFIRST FINANCIAL CORP,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,investorrelations@oceanfirst.com,,"975 Hooper Ave. Toms River, New Jersey 08753, US",https://ir.oceanfirst.com/home/default.aspx,67%,"2,300,000",675234405,,100%,78%,1004702,,,✔,2023-12-15 14:17:30,,,,
OCFT,NYSE,"ONECONNECT FINANCIAL TECHNOLOGY CO., LTD.","JPMorgan Chase Bank, N.A. (ADS)",,,https://www.sec.gov/Archives/edgar/data/1780531/000104746919006277/a2239965zf-1.htm,33%,OCFT_IR@ocft.com,,"55f Ping an Financial Center No. 5033 Yitian Futian District Rd, Shenzhen, Guangdong, China",https://ir.ocft.com/home/default.aspx,67%,"1,169,980,000",68248T105,,100%,67%,1780531,,,✔,2023-12-30 12:33:12,,,,
OCG,Nasdaq,Oriental Culture Holding LTD,VStock Transfer LLC,,7924,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,,,,,0%,"21,050,000",G6796W107,,100%,56%,1776067,,,✔,2023-11-23 18:44:39,,,,
OCGN,Nasdaq,"Ocugen, Inc.",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,IR@ocugen.com,484.328.4701,"11 Great Valley ParkwayMalvern, PA 19355",https://ir.ocugen.com/resources/contact-ir,100%,"216,570,000",67577C105,,100%,78%,1372299,,,✔,2023-12-15 14:07:59,,,,
OCGSF,OTC,Outcrop Silver & Gold Corp,,,,,0%,,,,,0%,,,,0%,0%,942149,,,,,,,,
OCLN,OTC,"ORIGINCLEAR, INC.",,,,,0%,,,,,0%,,,,0%,0%,1419793,,,,,,,,
OCN,NYSE,Ocwen Financial Corporation," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/873860/000149315222010229/formdef14a.htm,67%,investorservices@ocwen.com,,"1661 Worthington Road Suite 100. West Palm Beach, Florida 33409",https://www.ocwen.com/Contact-Us,67%,"8,340,000",675746606,,100%,78%,873860,,,✔,2023-12-15 14:07:31,,,,
OCP,,Huge Amount Group Ltd,,,,,0%,,,,,0%,,,,0%,0%,1998180,,,,,,,,
OCS,Nasdaq,Oculis Holding AG,,,,,0%,,,,,0%,,,,0%,0%,1953530,,,,,,,,
OCSAW,Nasdaq,Oculis Holding AG,,,,,0%,,,,,0%,,,,0%,0%,1953530,,,,,,,,
OCSL,Nasdaq,Oaktree Specialty Lending Corp,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,ocsl-ir@oaktreecapital.com,,"333 South Grand Ave., 28th FloorLos Angeles, CA 90071",https://investors.oaktreespecialtylending.com/ir-resources/investor-faqs,67%,"183,370,000",67401P108,,100%,89%,1414932,,,✔,2023-12-15 14:05:36,,,,
OCTO,Nasdaq,Eightco Holdings Inc.,,,,,0%,,,,,0%,,,,0%,0%,1892492,,,,,,,,
OCUL,Nasdaq,"OCULAR THERAPEUTIX, INC","COMPUTERSHARE TRUST COMPANY, N.A.",,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,ir@ocutx.com,781-357-4000,"24 Crosby DriveBedford, MA 01730",https://investors.ocutx.com/investor-faqs,100%,"76,970,000",67576A100,,100%,78%,1393434,,,✔,2023-12-15 14:02:54,,,,
OCUP,Nasdaq,"Ocuphire Pharma, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1228627/000114036122016115/ny20003593x2_def14a.htm,67%,cdavis@lifesciadvisors.com,646-889-1200,"37000 Grand River Ave., Suite 120Farmington Hills, MI 48335",https://ir.ocuphire.com,100%,"20,580,000",67577R102,,100%,89%,1228627,,,✔,2023-12-15 14:01:42,,,,
OCX,Nasdaq,Oncocyte Corp," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1642380/000149315222016178/formdef14a.htm,67%,ir@oncocyte.com,949.409.6840,"15 CushingIrvine, CA 92618",https://investors.oncocyte.com/information-request/contact-us,100%,"118,610,000",68235C107,,100%,89%,1642380,,,✔,2023-12-15 14:00:36,,,,
ODC,NYSE,Oil-Dri Corp of America,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/74046/000007404622000087/odcproxy2022.htm,100%,InvestorRelations@oildri.com,(312) 321-1515,"410 N. Michigan Ave.Suite 400Chicago, IL 60611",https://investors.oildri.com/,100%,"5,150,000",677864100,,100%,100%,74046,,,✔,2023-12-15 13:59:48,,,,
ODD,Nasdaq,Oddity Tech Ltd,,,,,0%,,,,,0%,,,,0%,0%,1907085,,,,,,,,
ODDAF,OTC,Odd Burger Corp,,,,,0%,,,,,0%,,,,0%,0%,1949766,,,,,,,,
ODFL,Nasdaq,"OLD DOMINION FREIGHT LINE, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://ir.odfl.com,100%,Investor.Relations@odfl.com,336-889-5000,"500 Old Dominion WayThomasville, NC 27360United States",https://ir.odfl.com/contacts,100%,"111,770,000",679580100,,100%,100%,878927,,,✔,2023-12-15 13:59:08,,,,
ODII,OTC,"Odyssey Semiconductor Technologies, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1781405,,,,,,,,
ODLF,Nasdaq,"Old Dominion Freight Line, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://ir.odfl.com,100%,Investor.Relations@odfl.com,336-889-5000,"500 Old Dominion WayThomasville, NC 27360United States",https://ir.odfl.com/contacts,100%,,679580100,,50%,83%,878927,,,,2023-12-15 13:58:55,,,,
ODP,Nasdaq,ODP Corp,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22ODP%22+%22transfer+agent%22,100%,investor.relations@theodpcorp.com,561-438-7878,"6600 North Military TrailBoca Raton, FL 33496",https://www.theodpcorp.com/contact-us,100%,"48,630,000",88337F105,,100%,100%,800240,,,✔,2023-12-15 13:56:44,,,,
ODRS,OTC,"Outdoor Specialty Products, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1610718,,,,,,,,
ODTC,OTC,"Odonate Therapeutics, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1717452,,,,,,,,
ODV,NYSE,Osisko Development Corp.,TSX Trust Company,,,https://osiskogr.com/en/contact-2/,33%,ir@osiskodev.com,1.514.940.0685,"1100, av des Canadiens-de-MontrealSuite 300, P.O. Box 211Montreal, QC H3B 2S2",https://osiskodev.com/investors/,100%,"75,620,000",68828E809,,100%,78%,1431852,,,✔,2023-12-15 13:55:47,,,,
ODVWZ,Nasdaq,Osisko Development Corp.,,,,,0%,,,,,0%,,,,0%,0%,1431852,,,,,,,,
ODYS,Nasdaq,Odysight.ai Inc.,,,,,0%,,,,,0%,,,,0%,0%,1577445,,,,,,,,
ODYY,OTC,"Odyssey Health, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1626644,,,,,,,,
OEC,NYSE,Orion S.A.," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1609804/000117120022000234/i22279_oec-def14a.htm,67%,wendy.wilson@orioncarbons.com,1 281-974-0155,"1700 City Plaza Drive, Suite 300Spring, TX 77389",https://investor.orioncarbons.com/resources/investor-contacts/default.aspx,100%,"60,810,000",L72967109,,100%,89%,1609804,,,✔,2023-12-15 13:53:20,,,,
OESX,Nasdaq,"ORION ENERGY SYSTEMS, INC.",EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,ir@oesx.com,(212) 924-9800,"2210 Woodland DriveManitowoc, WI 54220",https://investor.oriones.com/contact-us,100%,"31,250,000",686275108,,100%,100%,1409375,,,✔,2023-12-15 13:52:20,,,,
OEZVF,OTC,OSTERREICHISCHE ELEKTRIZITATSWIRTSCHAFTS /FI,,,,,0%,,,,,0%,,,,0%,0%,1021020,,,,,,,,
OEZVY,OTC,OSTERREICHISCHE ELEKTRIZITATSWIRTSCHAFTS /FI,,,,,0%,,,,,0%,,,,0%,0%,1021020,,,,,,,,
OFC,NYSE,Corporate Office Properties Trust,EQUINITI TRUST COMPANY,Yes,7806/7835,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,ir@copt.com,443-285-5400,"6711 Columbia Gateway DriveSuite 300Columbia, MD 21046",https://investors.copt.com/,100%,"112,420,000",22002T108,,100%,100%,860546,,,✔,2023-12-15 13:49:54,,,,
OFED,OTC,Oconee Federal Financial Corp.,"COMPUTERSHARE TRUST COMPANY, N.A.",,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,,,,,0%,"5,610,000",675607105,,100%,44%,1501078,,,✔,2023-02-27 04:10:26,,,,
OFG,NYSE,OFG BANCORP,EQUINITI TRUST COMPANY,Yes,7805/7810,https://www.ofgbancorp.com/resources/investor-faqs/default.aspx,100%,gfishman@ofgbancorp.com,(212) 532-3232,"254 Muñoz Rivera AvenueSan Juan, PR 00918",https://ofgbancorp.com/overview/default.aspx,100%,"47,550,000",67103X102,,100%,100%,1030469,,,✔,2023-12-15 13:49:06,,,,
OFIX,Nasdaq,Orthofix Medical Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",,,"https://www.sec.gov/Archives/edgar/data/884624/000119312522291314/d345453d424b3.htm#:~:text=If%20your%20shares%20are%20registered,Orthofix%20can%20verify%20your%20ownership.",33%,IR@orthofix.com,214.937.2000,"3451 Plano ParkwayLewisville, TX 75056USA",https://ir.orthofix.com/resources/investor-contacts/default.aspx,100%,"20,000,000",68752M108,,100%,78%,884624,,,✔,2023-12-15 13:46:57,,,,
OFLX,Nasdaq,"Omega Flex, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"10,090,000",682095104,,100%,67%,1317945,,,✔,2023-02-27 04:10:26,,,,
OFS,Nasdaq,OFS Capital Corp,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1487918/000148791822000031/ofsccspecialmeetingschedul.htm,100%,investorrelations@ofscapital.com,(646) 652-8473,"10 SOUTH WACKER DRIVESUITE 2500CHICAGO, ILLINOIS 60606",https://ir.ofscapitalcorp.com/investor-resources/contact-us,100%,"13,430,000",67103B100,,100%,100%,1487918,,,✔,2023-12-15 13:45:09,,,,
OFSSH,Nasdaq,OFS Capital Corp," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1487918/000148791822000031/ofsccspecialmeetingschedul.htm,67%,investorrelations@ofscapital.com,(646) 652-8473,"10 SOUTH WACKER DRIVESUITE 2500CHICAGO, ILLINOIS 60606",https://ir.ofscapitalcorp.com/investor-resources/contact-us,100%,"2,200,000",67103B704,,100%,89%,1487918,,,✔,2023-12-15 13:45:10,,,,
OFSTF,OTC,Carbon Streaming Corp,,,,,0%,,,,,0%,,,,0%,0%,1875931,,,,,,,,
OFSWF,OTC,Carbon Streaming Corp,,,,,0%,,,,,0%,,,,0%,0%,1875931,,,,,,,,
OG,NYSE,Onion Global Limited,Delisting 'ADS',,,https://www.sec.gov/Archives/edgar/data/1829949/000110465923000388/tm231321d1_ex99-1.htm,33%,ir@msyc.cc,,"No. 309 3-05 Huangfu Avenue Zhong,Tianhe District, Guangzhou City, Guangdong Province, People’s Republic of China",http://ir.msyc.com/IR-Home.html,67%,"5,670,000",68277G107,,100%,67%,1829949,,,✔,2023-12-15 13:35:32,,,,
OGAA,OTC,Organic Agricultural Co Ltd,,,,,0%,,,,,0%,,,,0%,0%,1749849,,,,,,,,
OGBLY,OTC,Onion Global Ltd,,,,,0%,,,,,0%,,,,0%,0%,1829949,,,,,,,,
OGCP,NYSE,"Empire State Realty OP, L.P."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,https://investors.esrtreit.com/resources/investor-faqs/default.aspx,33%,IR@empirestaterealtytrust.com,(212) 850-2678,"111 West 33rd StreetNew York, NY 10120United States",https://investors.esrtreit.com/resources/investor-contacts/default.aspx,100%,"5,740,000",292102209,,100%,78%,1553079,,,✔,2023-12-15 13:26:49,,,,
OGE,NYSE,OGE ENERGY CORP.,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22OGE Energy%22+%22transfer+agent%22,100%,baileyjd@oge.com,(405) 553-3406,,https://ogeenergy.gcs-web.com/shareholder-info,67%,"200,200,000",670837103,,100%,89%,1021635,,,,2023-02-27 04:13:53,,,,
OGEN,NYSE,ORAGENICS INC,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1174940/000149315222029974/formdef14a.htm,67%,tpatel@lhai.com,212.201.6614,"Tampa, 4902 Eisenhower Blvd N #125, United States",https://ir.oragenics.com/,100%,"116,400,000",684023302,,100%,89%,1174940,,,✔,2023-12-15 13:25:01,,,,
OGGIF,OTC,Web3 Ventures Inc.,,,,,0%,,,,,0%,,,,0%,0%,1971260,,,,,,,,
OGI,Nasdaq,ORGANIGRAM HOLDINGS INC.,VStock Transfer LLC,,7924,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,investors@organigram.ca,,"145 King Street West, Toronto, Ontario, M5H 1J8",https://investors.organigram.ca/contact,67%,"313,710,000",68620P101,,100%,78%,1620737,,,✔,2023-12-15 13:23:15,,,,
OGN,NYSE,Organon & Co.,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.sec.gov/Archives/edgar/data/1821825/000119312522127598/d189192ddef14a.htm,100%,investor_relations@organon.com,551-204-6129,"30 Hudson Street, Jersey City, NJ 07302",https://www.organon.com/investor-relations/,100%,"254,330,000",68622V106,,100%,100%,1821825,,,✔,2023-12-15 13:20:57,,,,
OGS,NYSE,"ONE Gas, Inc.",EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.sec.gov/Archives/edgar/data/1587732/000119312522097487/d259541ddef14a.htm,100%,IR@onegas.com,1-(855)-496-0200,"15 East Fifth StreetTulsa, Oklahoma 74103",https://www.onegas.com/investors/investor-resources/faqs/default.aspx,100%,"54,140,000",68235P108,,100%,100%,1587732,,,✔,2023-12-15 13:19:19,,,,
OGSRW,OTC,OVERSEAS SHIPHOLDING GROUP INC,,,,,0%,,,,,0%,,,,0%,0%,75208,,,,,,,,
OHAA,Nasdaq,OPY Acquisition Corp I,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1870778/000119312522296515/d391510ddef14a.htm,67%,,,,,0%,"12,650,000",671005106,,100%,56%,1870778,,,✔,2023-02-27 04:10:26,,,,
OHAAU,Nasdaq,OPY Acquisition Corp I,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1870778/000119312522296515/d391510ddef14a.htm,67%,,,,,0%,,671005205,,50%,39%,1870778,,,✔,2023-02-27 04:10:26,,,,
OHAAW,Nasdaq,OPY Acquisition Corp I,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1870778/000119312522296515/d391510ddef14a.htm,67%,,,,,0%,,671005114,,50%,39%,1870778,,,✔,2023-02-27 04:10:26,,,,
OHCS,OTC,"Optimus Healthcare Services, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1892025,,,,,,,,
OHHH,OTC,Orion Haus Homes & Hotels Inc.,,,,,0%,,,,,0%,,,,0%,0%,1878371,,,,,,,,
