Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
CACC,Nasdaq,CREDIT ACCEPTANCE CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,,,,,0%,"12,920,000",225310101,,100%,44%,885550,,,✔,2023-02-27 04:10:26,,,,
CACI,NYSE,CACI INTERNATIONAL INC /DE/,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22CACI International%22+%22transfer+agent%22,100%,ir@caci.com,(703) 841-7818,"TWO RESTON OVERLOOK, 12021 SUNSET HILLS ROAD, RESTON, VA, 20190",https://investor.caci.com/investor-home/default.aspx,100%,"23,420,000",127190304,,100%,100%,16058,,,,2024-01-05 12:51:36,,,,
CACO,Nasdaq,Caravelle International Group,,,,,0%,,,,,0%,,,,0%,0%,1928948,,,✔,2023-02-27 04:10:26,,,,
CADCX,,CION Ares Diversified Credit Fund,"DST Systems, Inc.",,,https://www.cioninvestments.com/wp-content/uploads/CADC-Fund-Features-Sheet.pdf,33%,general@cioninvestments.com,212.418.4700,"100 Park Avenue, 25th Floor, New York, NY 10017",https://cioninvestments.com/contact/,100%,,,,0%,44%,1678124,,,,2024-01-05 12:54:26,,,,
CADE,NYSE,Cadence Bank,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,IR@cadencebank.com,(800) 698-7878,,,67%,"184,380,000",12740C103,,100%,89%,1299939,,,,2023-02-27 04:10:26,,,,
CADE-PA,NYSE,Cadence Bank,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,IR@cadencebank.com,(800) 698-7878,,,67%,,,,0%,56%,1299939,,,,2023-02-27 04:10:26,,,,
CADL,Nasdaq,"Candel Therapeutics, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,https://ir.candeltx.com/resources/investor-faqs,33%,investors@candeltx.com,617-916-5445,"117 Kendrick Street, Suite 450, Needham, Massachusetts 02494",https://ir.candeltx.com/resources/investor-faqs,100%,"28,890,000",137404109,,100%,78%,1841387,,,,2024-01-05 12:56:39,,,,
CAE,NYSE,CAE INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,,https://www.cae.com/investors/,33%,andrew.arnovitz@cae.com,514-341-6780,"8585 COTE DE LIESSE, ST-LAURENT, Quebec, Canada, H4T 1G6",https://www.cae.com/investors/,100%,"317,810,000",124765108,,100%,78%,1173382,,,,2024-01-05 12:58:23,,,,
CAF,NYSE,"Morgan Stanley China A Share Fund, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/904112/000110465922056879/a22-13028_1def14a.htm,100%,,,,,0%,"21,880,000",617468103,,100%,67%,1368493,,,,2023-02-27 04:13:47,,,,
CAG,NYSE,CONAGRA BRANDS INC.,EQUINITI TRUST COMPANY,No,7806/7835,https://www.google.com/search?q=%22Conagra Brands%22+%22transfer+agent%22,100%,ir@conagra.com,(312) 549-5002,,https://www.conagrabrands.com/investor-relations/contact-information,67%,"480,630,000",205887102,,100%,89%,23217,,,,2023-02-27 04:13:49,,,,
CAH,NYSE,CARDINAL HEALTH INC,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Cardinal Health%22+%22transfer+agent%22,100%,investor.relations@cardinalhealth.com,(614) 553-4460,,"https://ir.cardinalhealth.com/resources/investor-faqs/default.aspx#:~:text=back%20to%20top-,Who%20is%20Cardinal%20Health's%20transfer%20agent%20and%20how%20do%20I,Computershare%20Trust%20Company%2C%20N.A.",67%,"272,510,000",14149Y108,,100%,89%,721371,,,,2023-02-27 04:13:53,,,,
CAHO,OTC,Caro Holdings Inc.,,,,,0%,,,,,0%,,,,0%,0%,1678105,,,,,,,,
CAIXY,OTC,CaixaBank/ADR,,,,,0%,,,,,0%,,,,0%,0%,1535628,,,,,,,,
CAJ,NYSE,Canon Inc.,EQUINITI TRUST COMPANY,Yes,7806/7835,,100%,,,,,0%,"1,333,760,000",138006309,,100%,67%,16988,,,,2023-09-04 04:08:45,,,,
CAJFF,OTC,CANON INC,,,,,0%,,,,,0%,,,,0%,0%,16988,,,,,,,,
CAJPY,OTC,CANON INC,,,,,0%,,,,,0%,,,,0%,0%,16988,,,,,,,,
CAKE,Nasdaq,CHEESECAKE FACTORY INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Cheesecake Factory%22+%22transfer+agent%22,100%,investorrelations@thecheesecakefactory.com,(818) 871-3000,,https://investors.thecheesecakefactory.com/ir-resources/investor-contacts/default.aspx,67%,"52,230,000",163072101,,100%,89%,887596,,,,2023-02-27 04:10:26,,,,
CAKR,,"Cambodia Airways Co., Ltd.",,,,,0%,,,,,0%,,,,0%,0%,2009640,,,,,,,,
CAL,NYSE,CALERES INC,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.google.com/search?q=%22Caleres%22+%22transfer+agent%22,100%,lbonacorsi@caleres.com,(314) 854-4000,,https://investor.caleres.com/resources/investor-faqs/default.aspx,67%,"36,460,000",129500104,,100%,89%,14707,,,,2023-02-27 04:10:26,,,,
CALA,OTC,"Calithera Biosciences, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,https://www.sec.gov/Archives/edgar/data/1496671/000119312520214988/d928329ds3.htm,33%,ir@calithera.com,1 650 870 1000,"343 Oyster Point Blvd, Suite 200, South San Francisco, CA 94080",https://www.calithera.com/contact-us/,100%,"4,870,000",13089P507,,100%,78%,1496671,,,,2024-01-05 16:05:45,,,,
CALB,Nasdaq,California BanCorp,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1752036/000119312522109505/d319391ddef14a.htm,67%,tsa@bankcbc.com,925.283.2265,"2999 Oak Road, Suite 210Walnut Creek, CA 94597",https://www.californiabankofcommerce.com,100%,"8,320,000",13005U101,,100%,89%,1752036,,,,2024-01-05 16:06:58,,,,
CALC,Nasdaq,"CalciMedica, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1534133,,,,,,,,
CALM,Nasdaq,CAL-MAINE FOODS INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,,https://www.calmainefoods.com/investors/contact-us/,33%,IR@cmfoods.com,601 948 6813,"1052 Highland Colony Parkway, Suite 200, Ridgeland, MS 39157",https://www.calmainefoods.com/investors/,100%,"44,140,000",128030202,,100%,78%,16160,,,,2024-01-05 16:08:47,,,,
CALT,Nasdaq,Calliditas Therapeutics AB,"Citibank, N.A.",,7923,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,ir@calliditas.com,46 8411 3005,"KUNGSBRON 1, D5, STOCKHOLM, Sweden, SE-111 22",https://www.calliditas.se/en/investors/contact/,100%,"59,160,000",13124Q106,,100%,89%,1795579,,,,2024-01-05 16:09:55,,,,
CALX,NYSE,"CALIX, INC","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1406666/000119312522093591/d287833ddef14a.htm,67%,investorrelations@calix.com,408-474-0080,"2777 ORCHARD PARKWAY, SAN JOSE, CA, 95134",https://investor-relations.calix.com/home/default.aspx,100%,"65,240,000",13100M509,,100%,89%,1406666,,,,2024-01-05 16:11:06,,,,
CAMG,OTC,"CAM GROUP, INC.",,,,,0%,,,,,0%,,,,0%,0%,1419559,,,,,,,,
CAMP,Nasdaq,Camp4 Therapeutics Corp,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/730255/000119312522182874/d302503ddef14a.htm,100%,ir@calamp.com,949-600-5600,"15635 ALTON PARKWAY, SUITE 250, IRVINE, CA, 92618",https://investor.calamp.com/home/default.aspx,100%,"36,160,000",128126109,,100%,100%,1736730,,,,2023-12-24 07:26:45,,,,
CAMP,Nasdaq,CalAmp Corp,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/730255/000119312522182874/d302503ddef14a.htm,100%,ir@calamp.com,949-600-5600,"15635 ALTON PARKWAY, SUITE 250, IRVINE, CA, 92618",https://investor.calamp.com/home/default.aspx,100%,"36,160,000",128126109,,100%,100%,730255,,,,2023-12-24 7:26:45,,,,
CAMPQ,OTC,CalAmp Corp.,,,,,0%,,,,,0%,,,,0%,0%,730255,,,,,,,,
CAMT,Nasdaq,CAMTEK LTD,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,camtek@gkir.com,1 212 378 8040,"Ramat Gavriel Ind. Zone, P.O.Box 544 Migdal Ha'emek 2309407, Israel",https://www.camtek.com/investors/,100%,"44,260,000",M20791105,,100%,89%,1109138,,,,2024-01-05 16:13:21,,,,
CAN,Nasdaq,Canaan Inc.,The Bank Of New York Mellon,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,IR@canaan-creative.com,86 010 60974080,"ROOM 2101, 21ST FLOOR,BUILDING 1,YARD 1, NO. 81 BEIQING ROAD,, HAIDIAN DISTRICT, BEIJING,, China, 100094",https://investor.canaan-creative.com,100%,"2,492,510,000",134748102,,100%,78%,1780652,,,,2024-01-05 16:14:21,,,,
CANB,OTC,Can B Corp,,,,,0%,,,,,0%,,,,0%,0%,1509957,,,,,,,,
CANE,NYSE,Teucrium Commodity Trust,,,,,0%,,,,,0%,"2,925,004",88166A409,,100%,33%,1471824,,,✔,2023-02-27 04:13:47,,,,
CANF,NYSE,Can-Fite BioPharma Ltd.,The Bank Of New York Mellon ,,,https://ir.canfite.com,33%,info@canfite.co.il,972 39241114,"10 BAREKET STREET, KIRYAT MATALON, P.O. BOX 7537, PETACH TIKVA, Israel, 4951778",https://ir.canfite.com/,100%,"815,750,000",13471N201,,100%,78%,1536196,,,,2023-12-24 07:21:28,,,,
CANG,NYSE,Cango Inc.,"Citibank, N.A. (ADS)",,,https://www.sec.gov/Archives/edgar/data/1725123/000119312518229199/d500047d424b4.htm,33%,ir@cangoonline.com,86-21-3183-0016,"8F, NEW BUND ORIENTAL PLAZA II, 556 WEST HAIYANG ROAD, PUDONG, SHANGHAI, China, 200127",https://www.cangoonline.com/contact,100%,"204,500,000",137586103,,100%,78%,1725123,,,,2023-12-24 07:25:11,,,,
CANN,OTC,TREES Corp (Colorado),,,,,0%,,,,,0%,,,,0%,0%,1477009,,,,,,,,
CANO,NYSE,"Cano Health, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,https://canohealth.com/news/cano-health-announces-consummation-of-previously-announced-1-for-100-reverse-stock-split/,33%,investors@canohealth.com,(786) 206-1930,"9725 NW 117TH AVENUE, SUITE 200, MIAMI, FL, 33178",https://investors.canohealth.com/ir-home/default.aspx,100%,"231,920,000",13781Y103,,100%,78%,1800682,,,,2024-01-05 16:17:30,,,,
CANO-WT,NYSE,"Cano Health, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,https://canohealth.com/news/cano-health-announces-consummation-of-previously-announced-1-for-100-reverse-stock-split/,33%,investors@canohealth.com,(786) 206-1930,"9725 NW 117TH AVENUE, SUITE 200, MIAMI, FL, 33178",https://investors.canohealth.com/ir-home/default.aspx,100%,,,,0%,44%,1800682,,,,2024-01-05 16:17:30,,,,
CANOQ,OTC,"Cano Health, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1800682,,,,,,,,
CANPY,OTC,Cian PLC,,,,,0%,,,,,0%,,,,0%,0%,1867752,,,,,,,,
CANQF,OTC,CanaQuest Medical Corp.,,,,,0%,,,,,0%,,,,0%,0%,1607679,,,,,,,,
CANWQ,OTC,"Cano Health, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1800682,,,,,,,,
CAPC,OTC,"CAPSTONE COMPANIES, INC.",,,,,0%,,,,,0%,,,,0%,0%,814926,,,,,,,,
CAPL,NYSE,CrossAmerica Partners LP,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805/7810,https://www.google.com/search?q=%22CrossAmerica Partners%22+%22transfer+agent%22,67%,info@caplp.com,(610) 625-8000,,"https://caplp.gcs-web.com/unitholder-services/#:~:text=American%20Stock%20Transfer%20is%20the,Missing%20Distribution%20Checks",67%,"37,930,000",22758A105,,100%,78%,1538849,,,,2023-02-27 04:10:26,,,,
CAPN,Nasdaq,Cayson Acquisition Corp,,,,,0%,,,,,0%,,,,0%,0%,2024203,,,,,,,,
CAPNR,Nasdaq,Cayson Acquisition Corp,,,,,,,,,,,,,,,,2024203,,,,,,,,
CAPNU,Nasdaq,Cayson Acquisition Corp,,,,,0%,,,,,0%,,,,0%,0%,2024203,,,,,,,,
CAPR,Nasdaq,"CAPRICOR THERAPEUTICS, INC."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1133869/000155837022005327/tmb-20220603xdef14a.htm,67%,jallaire@lifesciadvisors.com,617-435-6602,"10865 Road to the Cure, Suite 150, San Diego, CA 92121, United States",https://www.capricor.com/investors,100%,"24,350,000",14070B309,,100%,89%,1133869,,,,2024-01-05 16:18:41,,,,
CAPT,Nasdaq,Captivision Inc.,,,,,0%,,,,,0%,,,,0%,0%,1967478,,,,,,,,
CAPTW,Nasdaq,Captivision Inc.,,,,,0%,,,,,0%,,,,0%,0%,1967478,,,,,,,,
CAPV,OTC,CABO VERDE CAPITAL INC.,,,,,0%,,,,,0%,,,,0%,0%,1127007,,,,,,,,
CAR,Nasdaq,"AVIS BUDGET GROUP, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Avis Budget Group%22+%22transfer+agent%22,100%,,,"6 Sylvan Way, Parsippany, NJ 07054",https://ir.avisbudgetgroup.com/contact-us,33%,"48,070,000",53774105,,100%,78%,723612,,,✔,2024-01-05 16:19:46,,,,
CARA,Nasdaq,"Cara Therapeutics, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1346830/000110465922048919/tm223566-1_def14a.htm,100%,,,,,0%,"53,730,000",140755109,,100%,67%,1346830,,,,2023-02-27 04:10:26,,,,
CARCY,OTC,China Resources Cement Holdings Limited/ADR/,,,,,0%,,,,,0%,,,,0%,0%,1484515,,,,,,,,
CARD,NYSE,BANK OF MONTREAL /CAN/,,,,,0%,,,,,0%,,,,0%,0%,927971,,,,,,,,
CARE,Nasdaq,"Carter Bankshares, Inc.","COMPUTERSHARE TRUST COMPANY, N.A. (Canton, MA)",,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,Wendy.Bell@CBTCares.com,(276) 226-2302,"1300 Kings Mountain Road, Martinsville, VA 24112",https://investors.cbtcares.com/corporate-information/corporate-profile/default.aspx,100%,"24,580,000",146103106,,100%,78%,1829576,,,,2024-01-05 16:20:54,,,,
CARG,Nasdaq,"CarGurus, Inc.",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,investors@cargurus.com,617 354 0068,"55 CAMBRIDGE PARKWAY, 6TH FLOOR, CAMBRIDGE, MA, 02142",https://investors.cargurus.com/contact-ir,100%,"102,690,000",141788109,,100%,78%,1494259,,,,2024-01-05 16:21:49,,,,
CARM,Nasdaq,Carisma Therapeutics Inc.,,,,,0%,,,,,0%,,,,0%,0%,1485003,,,,,,,,
CARR,NYSE,CARRIER GLOBAL Corp,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Carrier Global%22+%22transfer+agent%22,100%,corpsec@carrier.com,(561) 365-2020,,"https://ir.carrier.com/ir-resources/faqs/#:~:text=Who%20is%20Carrier's%20registrar%20and,the%20transfer%20agent%20and%20registrar.",67%,"841,580,000",14448C104,,100%,89%,1783180,,,,2023-02-27 04:10:26,,,,
CARS,NYSE,Cars.com Inc.,EQUINITI TRUST COMPANY,Yes,7806/7835,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,IR@carscommerce.com,312-601-5929,"300 S. RiversideSuite 1000Chicago, IL 60606",https://investor.cars.com/contact-ir,100%,"67,860,000",1.46E+109,,100%,100%,1683606,,,✔,2023-12-01 12:39:41,,,,
CART,Nasdaq,Maplebear Inc.,,,,,0%,,,,,0%,,,,0%,0%,1579091,,,,,,,,
CARU,NYSE,BANK OF MONTREAL /CAN/,,,,,0%,,,,,0%,,,,0%,0%,927971,,,,,,,,
CARV,Nasdaq,CARVER BANCORP INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,ir@carverbank.com,2128764747,"75 W 125TH ST, NEW YORK, NY, 10027-4512",https://www.carverbank.com,100%,"4,230,000",146875604,,100%,100%,1016178,,,,2024-01-05 16:24:02,,,,
CASA,Nasdaq,Casa Systems Inc,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"94,410,000",14713L102,,100%,67%,1333835,,,✔,2023-02-27 04:13:53,,,,
CASH,Nasdaq,"PATHWARD FINANCIAL, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,investorrelations@pathward.com,877-497-7497,"5501 SOUTH BROADBAND LANE, P O BOX 1307, SIOUX FALLS, SD, 57108",https://pathwardfinancial.com/resources/investor-faqs/default.aspx,100%,"29,050,000",59100U108,,100%,100%,907471,,,,2024-01-05 16:25:44,,,,
CASI,Nasdaq,"CASI Pharmaceuticals, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,ir@casipharmaceuticals.com,86 10 6561 8789,"1701-1702, CHINA CENTRAL OFFICE TOWER 1, NO. 81 JIANGUO ROAD, CHAOYANG DISTRICT, BEIJING, China, 100025",https://www.casipharmaceuticals.com/InvestorContacts.html,100%,"13,610,000",14757U208,,100%,89%,1962738,,,,2024-01-05 16:26:58,,,,
CASI,Nasdaq,CASI Pharmaceuticals Inc,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,ir@casipharmaceuticals.com,86 10 6561 8789,"1701-1702, CHINA CENTRAL OFFICE TOWER 1, NO. 81 JIANGUO ROAD, CHAOYANG DISTRICT, BEIJING, China, 100025",https://www.casipharmaceuticals.com/InvestorContacts.html,100%,"13,610,000",14757U208,,100%,89%,895051,,,,2024-01-05 16:26:58,,,,
CASK,Nasdaq,"Heritage Distilling Holding Company, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1788230,,,,,,,,
CASS,Nasdaq,CASS INFORMATION SYSTEMS INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"13,660,000",14808P109,,100%,67%,708781,,,,2023-02-27 04:10:26,,,,
CAST,OTC,"FreeCast, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1633369,,,,,,,,
CASY,Nasdaq,CASEYS GENERAL STORES INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Casey's General Stores%22+%22transfer+agent%22,100%,brian.johnson@caseys.com,,,https://investor.caseys.com/home/default.aspx,33%,"37,260,000",147528103,,100%,78%,726958,,,,2023-02-27 04:10:26,,,,
CAT,NYSE,CATERPILLAR INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Caterpillar%22+%22transfer+agent%22,100%,catshareservices@cat.com,(309) 675-4619,,https://investors.caterpillar.com/resources/investor-contacts/default.aspx,67%,"527,910,000",149123101,,100%,89%,18230,,,,2023-02-27 04:10:26,,,,
CATC,Nasdaq,CAMBRIDGE BANCORP,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/711772/000095017023008291/catc-20230315.htm,100%,InvestorRelations@cambridgetrust.com,(617) 520-5520,"1336 Massachusetts Avenue, Cambridge, MA 02138",https://ir.cambridgetrust.com/corporate-information/corporate-profile/default.aspx,100%,"7,010,000",132152109,,100%,100%,711772,,,,2024-01-05 16:27:58,,,,
CATG,OTC,Capstone Technologies Group Inc.,,,,,0%,,,,,0%,,,,0%,0%,1470129,,,,,,,,
CATO,NYSE,CATO CORP,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"19,420,000",149205106,,100%,67%,18255,,,,2023-02-27 04:10:26,,,,
CATX,NYSE,"Perspective Therapeutics, Inc.",,,,,0%,,,,,0%,,,,0%,0%,728387,,,,,,,,
CATY,Nasdaq,CATHAY GENERAL BANCORP,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,georgia.lo@cathaybank.com,626-279-3296,"777 North Broadway, Los Angeles CA 90012",https://www.cathaybank.com/cathay-general,100%,"74,470,000",149150104,,100%,100%,861842,,,,2024-01-05 16:29:03,,,,
CAUD,OTC,"Collective Audience, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1854583,,,,,,,,
CAVA,NYSE,"CAVA GROUP, INC.",,,,,0%,,,,,0%,,,,0%,0%,1639438,,,,,,,,
CB,NYSE,Chubb Ltd,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/896159/000110465922042195/tm2135945-3_def14a.htm,100%,investorrelations@chubb.com,1 (212) 827-4445,"1133 Avenue of the AmericasNew York, NY 10036",https://investors.chubb.com/governance/general-meeting-of-shareholders/default.aspx,100%,"417,640,000",H1467J104,,100%,100%,896159,,,✔,2023-12-01 12:38:17,,,,
