Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
AACIW,Nasdaq,Armada Acquisition Corp. I,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,https://www.sec.gov/Archives/edgar/data/1844817/000095015921000217/armadas1a.htm,33%,sherbert@armadaacq.com,(215) 543-6886,"2005 Market Street, Suite 3120, Philadelphia, PA 19103 USA",https://armadaacq.com/contact-us/,100%,,04208V111,,50%,61%,1844817,,,✔,2023-12-24 02:11:17,,,,
AACRF,OTC,AIB Acquisition Corp,,,,,0%,,,,,0%,,,,0%,0%,1882963,,,,,,,,
AACT,NYSE,Ares Acquisition Corp II,,,,,0%,,,,,0%,,,,0%,0%,1853138,,,,,,,,
AACT-UN,NYSE,Ares Acquisition Corp II,,,,,0%,,,,,0%,,,,0%,0%,1853138,,,,,,,,
AACT-WT,NYSE,Ares Acquisition Corp II,,,,,0%,,,,,0%,,,,0%,0%,1853138,,,,,,,,
AADI,Nasdaq,"Aadi Bioscience, Inc.",,,,https://www.google.com/search?q=%22Aadi Bioscience Inc%22+%22transfer+agent%22,0%,ir@aadibio.com,(424) 744-8055,"17383 Sunset Blvd, Suite A250 Pacific Palisades, CA 90272",https://aadibio.com/contact-us/,100%,"21,020,000",00032Q104,,100%,67%,1422142,,,,2023-12-12 14:30:15,,,,
AAGH,OTC,America Great Health,,,,,0%,,,,,0%,,,,0%,0%,1098009,,,,,,,,
AAGR,OTC,African Agriculture Holdings Inc.,,,,,0%,,,,,0%,,,,0%,0%,1848898,,,,,,,,
AAGRW,OTC,African Agriculture Holdings Inc.,,,,,0%,,,,,0%,,,,0%,0%,1848898,,,,,,,,
AAIC,NYSE,Arlington Asset Investment Corp.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.google.com/search?q=%22Arlington Asset Investment Corp.%22+%22transfer+agent%22,100%,ir@arlingtonasset.com,(703) 373-0200,"D. Scott Parish SVP, Chief Administrative Officer & Corporate Secretary Arlington Asset Investment 6862 Elm Street Suite 320",https://www.arlingtonasset.com/contact-investor-relations,100%,"28,890,000",41356205,,100%,100%,1209028,,,,2023-12-12 14:30:41,,,,
AAIC-PB,NYSE,Arlington Asset Investment Corp.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.google.com/search?q=%22Arlington Asset Investment Corp.%22+%22transfer+agent%22,100%,ir@arlingtonasset.com,(703) 373-0200,"D. Scott Parish SVP, Chief Administrative Officer & Corporate Secretary Arlington Asset Investment 6862 Elm Street Suite 320",https://www.arlingtonasset.com/contact-investor-relations,100%,,,,0%,67%,1209028,,,,2023-12-12 14:30:51,,,,
AAIC-PC,NYSE,Arlington Asset Investment Corp.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.google.com/search?q=%22Arlington Asset Investment Corp.%22+%22transfer+agent%22,100%,ir@arlingtonasset.com,(703) 373-0200,"D. Scott Parish SVP, Chief Administrative Officer & Corporate Secretary Arlington Asset Investment 6862 Elm Street Suite 320",https://www.arlingtonasset.com/contact-investor-relations,100%,,,,0%,67%,1209028,,,,2023-12-12 14:31:07,,,,
AAIDX,Nasdaq,Axonic Alternative Income Fund,,,,https://www.google.com/search?q=%22Axonic Alternative Income Fund%22+%22transfer+agent%22,0%,FUNDINFO@AXONICCAP.COM,(212) 259-0430,"520 MADISON AVE., NEW YORK, NY, 10022, USA",https://www.axonicfunds.com/contact-us/,100%,,,,0%,33%,1754927,,,,2023-02-27 04:14:20,,,,
AAIN,NYSE,Arlington Asset Investment Corp.," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.google.com/search?q=%22Arlington Asset Investment Corp.%22+%22transfer+agent%22,67%,ir@arlingtonasset.com,(703) 373-0200,"D. Scott Parish SVP, Chief Administrative Officer & Corporate Secretary Arlington Asset Investment 6862 Elm Street Suite 320 McLean, VA 22101",https://www.arlingtonasset.com/contact-investor-relations,100%,,41356809,,50%,72%,1209028,,,,2023-12-12 14:31:25,,,,
AAL,Nasdaq,American Airlines Group Inc.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.google.com/search?q=%22American Airlines Group Inc%22+%22transfer+agent%22,100%,investor.relations@aa.com,(682) 278-0999,"American Airlines Group MD 5651 P.O. B ox 619616 Dallas/Fort Worth Airport, TX 75261-9616",https://americanairlines.gcs-web.com/contact-us,100%,"649,850,000",02376R102,,100%,100%,6201,,,,2023-12-12 14:32:08,,,,
AAM,NYSE,AA Mission Acquisition Corp.,,,,,0%,,,,,0%,,,,0%,0%,2012964,,,,,,,,
AAM-PA,NYSE,"Apollo Asset Management, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",No,7805/7810,"https://www.google.com/search?q=%22Apollo Asset Management, Inc.%22+%22transfer+agent%22",100%,ir@apollo.com,212-515-3200,"APO Investor Relations 9 W 57th Street New York, NY 10019",https://ir.apollo.com/contacts,100%,,,,0%,67%,1411494,,,,2024-01-17 21:37:41,,,,
AAM-PB,NYSE,"Apollo Asset Management, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",No,7805/7810,"https://www.google.com/search?q=%22Apollo Asset Management, Inc.%22+%22transfer+agent%22",100%,ir@apollo.com,212-515-3200,"APO Investor Relations 9 W 57th Street New York, NY 10019",https://ir.apollo.com/contacts,100%,,,,0%,67%,1411494,,,,2023-12-12 14:32:32,,,,
AAM-UN,NYSE,AA Mission Acquisition Corp.,,,,,0%,,,,,0%,,,,0%,0%,2012964,,,,,,,,
AAM-WT,NYSE,AA Mission Acquisition Corp.,,,,,0%,,,,,0%,,,,0%,0%,2012964,,,,,,,,
AAMC,OTC,Altisource Asset Management Corp,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",No,7805/7810,https://www.google.com/search?q=%22Altisource Asset Management Corporation%22+%22transfer+agent%22,100%,IR@altisourceamc.com,(704) 275-9113,"Altisource Asset Management Corporation 5100 Tamarind Reef Christiansted, VI 00820",https://ir.altisourceamc.com/,100%,"1,780,000",02153X108,,100%,100%,1555074,,,,2023-12-12 14:32:46,,,,
AAMCF,OTC,Altisource Asset Management Corp,,,,,0%,,,,,0%,,,,0%,0%,1555074,,,,,,,,
AAME,Nasdaq,ATLANTIC AMERICAN CORP,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,No,7808,#ERROR!,100%,rfranklin@atlam.com,(404) 266-5500,"Atlantic American Corporation 4370 Peachtree Rd., NE Atlanta, GA 30319",https://atlam.gcs-web.com/contacts,100%,"20,400,000",48209100,,100%,100%,8177,,,,2023-12-12 14:33:31,,,,
AAMTF,OTC,Armada Mercantile Ltd,,,,,0%,,,,,0%,,,,0%,0%,1327899,,,,,,,,
AAN,NYSE,"Aaron's Company, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,"https://www.google.com/search?q=%22The Aaron's Company, Inc.%22+%22transfer+agent%22",67%,InvestorRelations@aarons.com,(678) 402-3590,"400 GALLERIA PARKWAY SE, SUITE 300, ATLANTA, GA, 30339-3182",https://investor.aarons.com/overview/default.aspx,100%,"30,780,000",00258W108,,100%,89%,1821393,,,,2024-01-17 21:38:19,,,,
AAOI,Nasdaq,"APPLIED OPTOELECTRONICS, INC.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.google.com/search?q=%22Applied Optoelectronics Inc%22+%22transfer+agent%22,67%,ir@ao-inc.com,(212) 871-3927,"Applied Optoelectronics, Inc.® 13139 Jess Pirtle Blvd. Sugar Land, TX. 77478 USA",http://investors.ao-inc.com/,100%,"27,880,000",03823U102,,100%,89%,1158114,,,,2023-12-12 14:33:41,,,,
AAON,Nasdaq,"AAON, INC.",Progressive Transfer,,,https://www.google.com/search?q=%22AAON Inc%22+%22transfer+agent%22,33%,joseph.mondillo@aaon.com,(617) 877-6346,"2425 South Yukon Ave. Tulsa, Oklahoma 74107",https://www.aaon.com/investors,100%,"53,070,000",360206,,100%,78%,824142,,,,2023-12-12 14:33:47,,,,
AAP,NYSE,ADVANCE AUTO PARTS INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,"https://www.google.com/search?q=%22Advance Auto Parts, Inc.%22+%22transfer+agent%22",100%,invrelations@advance-auto.com,(919) 227-5466,"Advance Auto Parts, Inc. Attn: Investor Relations Department 4200 Six Forks Road Raleigh, NC 27609",https://ir.advanceautoparts.com/investors/overview/default.aspx,100%,"60,120,000",00751Y106,,100%,100%,1158449,,,,2023-12-12 14:33:56,,,,
AAPI,OTC,"Apple iSports Group, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1134982,,,,,,,,
AAPL,Nasdaq,Apple Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Apple Inc%22+%22transfer+agent%22,100%,investor_relations@apple.com,(408) 974-3123,"Apple Investor Relations One Apple Park Way MS 927-4INV Cupertino, CA 95014 USA",https://investor.apple.com/contact/default.aspx,100%,"16,070,750,000",37833100,,100%,100%,320193,,,,2024-05-06 04:46:19,,,Yes,
AAQL,OTC,Antiaging Quantum Living Inc.,,,,,0%,,,,,0%,,,,0%,0%,1672571,,,,,,,,
AASP,OTC,GLOBAL ACQUISITIONS Corp,,,,,0%,,,,,0%,,,,0%,0%,930245,,,,,,,,
AAT,NYSE,"American Assets Trust, Inc.",,,,"https://www.google.com/search?q=%22American Assets Trust, Inc.%22+%22transfer+agent%22",0%,info@americanassets.com,(858) 350-2600,"3420 Carmel Mountain Road, Suite 100 San Diego, CA 92121",https://www.americanassetstrust.com/contact,100%,"60,530,000",24013104,,100%,67%,1500217,,,,2023-12-12 14:34:12,,,,
AATC,OTC,AUTOSCOPE TECHNOLOGIES CORP,,,,,0%,,,,,0%,,,,0%,0%,943034,,,,,,,,
AAU,NYSE,Almaden Minerals Ltd,,,,https://www.google.com/search?q=%22Almaden Minerals Ltd%22+%22transfer+agent%22,0%,info@almadenminerals.com,(604) 689-7644,"ALMADEN MINERALS Suite 210–1333 Johnston Street Vancouver, BC Canada, V6H 3R9",https://www.almadenminerals.com/investors/financials,100%,"137,220,000",20283305,,100%,67%,1015647,,,,2023-12-12 14:34:17,,,,
AAUAF,OTC,ALMADEN MINERALS LTD,,,,,0%,,,,,0%,,,,0%,0%,1015647,,,,,,,,
AAUGF,OTC,AERO ENERGY Ltd,,,,,0%,,,,,0%,,,,0%,0%,1905688,,,,,,,,
AAWH,OTC,"Ascend Wellness Holdings, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1756390,,,,,,,,
AAWW,Nasdaq,Atlas Air Worldwide Holdings Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Atlas Air Worldwide Holdings Inc.%22+%22transfer+agent%22,100%,investorrelations@atlasair.com,(914) 701-8200,"2000 WESTCHESTER AVE, PURCHASE, NY, 10577","https://www.atlasairworldwide.com/investors/faqs/#:~:text=Who%20is%20the%20transfer%20agent,our%20Transfer%20Agent%20and%20Registrar.",100%,"28,320,000",49164205,,100%,100%,1135185,,,,2024-01-17 21:50:53,,,,
AB,NYSE,ALLIANCEBERNSTEIN HOLDING L.P.,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,ir@AllianceBernstein.com,(800) 962-2134,AllianceBernstein L.P. Attn: Corporate Investor Relations 501 Commerce Street Nashville TN 37203,https://www.alliancebernstein.com/corporate/en/contact-us.html,100%,"102,790,000",01881G106,,100%,100%,825313,,,,2023-12-12 14:34:24,,,,
ABAT,Nasdaq,AMERICAN BATTERY TECHNOLOGY Co,,,,,0%,,,,,0%,,,,0%,0%,1576873,,,,,,,,
ABB,NYSE,ABB Ltd.,,,,,0%,investor.relations@ch.abb.com,41 43 317 71 11,ABB Investor Relations Affolternstrasse 44 CH-8050 Zurich Switzerland,https://global.abb/group/en/investors/contact,100%,"1,964,750,000",375204,,100%,67%,1091587,,,,2023-12-12 14:34:38,,,,
ABBNY,OTC,ABB LTD,,,,,0%,,,,,0%,,,,0%,0%,1091587,,,,,,,,
ABBV,NYSE,AbbVie Inc.,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.google.com/search?q=%22AbbVie%22+%22transfer+agent%22,100%,Liz.Shea@abbvie.com,(224) 667-8945,"1 NORTH WAUKEGAN ROAD, NORTH CHICAGO, IL, 60064",https://news.abbvie.com/news/press-releases/abbvie-to-host-third-quarter-2022-earnings-conference-call.htm,100%,"1,768,100,000",00287Y109,,100%,100%,1551152,,,,2024-01-17 21:52:01,,,,
ABC,NYSE,AmerisourceBergen Corporation,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22AmerisourceBergen%22+%22transfer+agent%22,100%,investorrelations@amerisourcebergen.com,(610) 727-3693,"AmerisourceBergen P.O. Box 959 Valley Forge, PA 19482",https://investor.amerisourcebergen.com/resources/stockholder-and-ir-contacts/default.aspx,100%,"207,260,000",3.07E+108,,100%,100%,1140859,,,,2023-12-12 14:34:47,,,,
ABCB,NYSE,Ameris Bancorp,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/351569/000110465922049620/tm228022-6_def14a.htm,100%,Investor.Relations@amerisbank.com,4046396500,"AMERIS BANCORP 3490 PIEDMONT RD. NE SUITE 1550 ATLANTA, GA 30305",https://ir.amerisbank.com/corporate-profile/default.aspx,100%,"69,360,000",03076K108,,100%,100%,351569,,,,2024-01-17 21:52:39,,,,
ABCE,OTC,"ABCO Energy, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1300938,,,,,,,,
ABCFF,OTC,ABACUS MINING & EXPLORATION CORP,,,,,0%,,,,,0%,,,,0%,0%,1284237,,,,,,,,
ABCL,Nasdaq,AbCellera Biologics Inc.,Philadelphia Stock Transfer Inc.,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,ir@abcellera.com,(604) 559-9005,"AbCellera Biologics Inc. 2215 Yukon Street Vancouver, BC V5Y 0A1",,100%,"285,140,000",00288U106,,100%,78%,1703057,,,,2023-12-21 07:34:04,,,,
ABCM,Nasdaq,ABCAM,"Citibank, N.A.",,7923,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,investor.relations@abcam.com,44 (0) 1223 696 000,"Discovery Drive, Cambridge Biomedical Campus, Cambridge, CB2 0AX, UK",https://corporate.abcam.com/investors/investor-contacts/,100%,"228,980,000",380204,,100%,89%,1492074,,,,2024-02-08 04:02:20,,,,
ABCP,OTC,AmBase Corp,,,,,0%,,,,,0%,,,,0%,0%,20639,,,,,,,,
ABEO,Nasdaq,ABEONA THERAPEUTICS INC.," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/318306/000114036122025707/ny20004583x1_def14a.htm,67%,ir@abeonatherapeutics.com,646-813-4701,"Abeona Therapeutics Inc. 1330 Avenue of the Americas 33rd Floor New York, NY 10019",https://investors.abeonatherapeutics.com/contacts,100%,"5,950,000",00289Y206,,100%,89%,318306,,,,2024-01-17 21:53:26,,,,
ABEV,NYSE,AMBEV S.A.,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,55(11)2122-1414,"RUA DR. RENATO PAES DE BARROS, 1017, 3 ANDAR PARTE, SAO PAULO, Brazil, 04530-000",https://ri.ambev.com.br/en/faqs/talk-to-ir/,67%,"15,750,220,000",02319V103,,100%,89%,1565025,,,✔,2024-02-08 01:51:34,,,,
ABG,NYSE,ASBURY AUTOMOTIVE GROUP INC,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Asbury Automotive Group%22+%22transfer+agent%22,100%,ir@asburyauto.com,(770) 418-8211,"2905 PREMIERE PARKWAY NW, SUITE 300, DULUTH, GA, 30097","https://asburyautomotivegroupinc.gcs-web.com/investor-faqs#:~:text=Who%20is%20Asbury's%20transfer%20agent,is%20Computershare%20Trust%20Company%2C%20N.A.",100%,"22,130,000",43436104,,100%,100%,1144980,,,,2024-01-17 21:54:08,,,,
ABGI,Nasdaq,ABG Acquisition Corp I,,,,,0%,SPAC@ally-bridge.com,(646) 829-9373,"ABG Acquisition Corp. I 430 Park Avenue, 12th Floor. New York, NY 10022",,100%,"15,570,000",G00496102,,100%,67%,1833764,,,,2023-12-12 14:35:37,,,,
ABILF,OTC,Ability Inc.,,,,,0%,,,,,0%,,,,0%,0%,1652866,,,,,,,,
ABIO,Nasdaq,"Oruka Therapeutics, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/907654/000156459022036613/abio-def14a_20221215.htm,67%,ir@arcabio.com,(720) 940-2100,"ARCA Biopharma 10170 Church Ranch Way, Suite 100 Westminster, CO 80021",https://www.biospace.com/article/releases/arca-biopharma-announces-2022-financial-results-and-provides-corporate-update/,100%,"14,410,000",00211Y506,,100%,89%,907654,,,,2023-12-12 14:35:43,,,,
ABIT,OTC,Athena Bitcoin Global,,,,,0%,,,,,0%,,,,0%,0%,1095146,,,,,,,,
ABL,Nasdaq,"Abacus Life, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1814287,,,,,,,,
ABLLL,Nasdaq,"Abacus Life, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1814287,,,,,,,,
ABLLW,Nasdaq,"Abacus Life, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1814287,,,,,,,,
ABLV,Nasdaq,Able View Global Inc.,,,,,0%,,,,,0%,,,,0%,0%,1957489,,,,,,,,
ABLVW,Nasdaq,Able View Global Inc.,,,,,0%,,,,,0%,,,,0%,0%,1957489,,,,,,,,
ABLZF,OTC,ABB LTD,,,,,0%,,,,,0%,,,,0%,0%,1091587,,,,,,,,
ABM,NYSE,ABM INDUSTRIES INC /DE/,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22ABM Industries%22+%22transfer+agent%22,100%,ir@abm.com,212 297-0200,"ONE LIBERTY PLAZA, 7TH FLOOR, NEW YORK, NY, 10006",,100%,"66,150,000",957100,,100%,100%,771497,,,,2024-01-17 21:54:40,,,,
ABMC,OTC,AMERICAN BIO MEDICA CORP,,,,,0%,,,,,0%,,,,0%,0%,896747,,,,,,,,
ABNAF,OTC,Aben Resources Ltd.,,,,,0%,,,,,0%,,,,0%,0%,873612,,,,,,,,
ABNB,Nasdaq,"Airbnb, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Airbnb%22+%22transfer+agent%22,100%,ir@airbnb.com,(844) 318-0129,"888 BRANNAN ST., SAN FRANCISCO, CA, 94103",https://investors.airbnb.com/home/default.aspx,100%,"399,170,000",9066101,,100%,100%,1559720,,,,2024-01-17 21:55:16,,,,
ABOS,Nasdaq,"Acumen Pharmaceuticals, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1576885/000119312522123856/d348353ddef14a.htm,67%,abraun@acumenpharm.com,925-368-8508,"427 PARK ST., CHARLOTTESVILLE, VA, 22902",https://finance.yahoo.com/news/acumen-pharmaceuticals-reports-first-quarter-110000970.html,100%,"40,500,000",00509G209,,100%,89%,1576885,,,,2024-01-17 21:55:53,,,,
ABP,Nasdaq,"Abpro Holdings, Inc.",,,,,,,,,,,,,,,,1893219,,,,,,,,
ABPWW,Nasdaq,"Abpro Holdings, Inc.",,,,,,,,,,,,,,,,1893219,,,,,,,,
ABQQ,OTC,AB INTERNATIONAL GROUP CORP.,,,,,0%,,,,,0%,,,,0%,0%,1605331,,,,,,,,
ABR,NYSE,ARBOR REALTY TRUST INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",No,7805/7810,https://www.sec.gov/Archives/edgar/data/1253986/000110465922046894/tm223552-1_def14a.htm,100%,InvestorRelations@arbor.com,(833) 976-2046,"Arbor Realty Trust 333 Earle Ovington Blvd. Suite 900 Uniondale, NY 11553",https://ir.arbor.com/investor-relations/contact,100%,"170,300,000",38923108,,100%,100%,1253986,,,,2023-12-12 14:36:14,,,,
ABR-PD,NYSE,ARBOR REALTY TRUST INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",No,7805/7810,https://www.sec.gov/Archives/edgar/data/1253986/000110465922046894/tm223552-1_def14a.htm,100%,InvestorRelations@arbor.com,(833) 976-2046,"Arbor Realty Trust 333 Earle Ovington Blvd. Suite 900 Uniondale, NY 11553",https://ir.arbor.com/investor-relations/contact,100%,,,,0%,67%,1253986,,,,2023-12-12 14:38:32,,,,
ABR-PE,NYSE,ARBOR REALTY TRUST INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",No,7805/7810,https://www.sec.gov/Archives/edgar/data/1253986/000110465922046894/tm223552-1_def14a.htm,100%,InvestorRelations@arbor.com,(833) 976-2046,"Arbor Realty Trust 333 Earle Ovington Blvd. Suite 900 Uniondale, NY 11553",https://ir.arbor.com/investor-relations/contact,100%,,,,0%,67%,1253986,,,,2023-12-12 14:36:17,,,,
ABR-PF,NYSE,ARBOR REALTY TRUST INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",No,7805/7810,https://www.sec.gov/Archives/edgar/data/1253986/000110465922046894/tm223552-1_def14a.htm,100%,InvestorRelations@arbor.com,(833) 976-2046,"Arbor Realty Trust 333 Earle Ovington Blvd. Suite 900 Uniondale, NY 11553",https://ir.arbor.com/investor-relations/contact,100%,,,,0%,67%,1253986,,,,2023-12-12 14:36:21,,,,
ABSI,Nasdaq,Absci Corp,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,investors@absci.com,(360) 949-1041,"18105 SE Mill Plain Blvd, Vancouver, WA, 98683",https://investors.absci.com/resources/investor-faqs,100%,"92,840,000",9.1E+110,,100%,100%,1672688,,,,2023-02-27 04:10:26,,,,
ABST,Nasdaq,Absolute Software Corp,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,IR@absolute.com,(604) 730-9851,"1055 DUNSMUIR STREET, VANCOUVER, British Columbia, Canada, 00000",https://cms.www.absolute.com/company/press-releases/2023/absolute-software-reports-second-quarter-fiscal-2023-financial-results/,100%,"51,110,000",00386B109,,100%,78%,1071058,,,,2024-01-17 21:56:27,,,,
