Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
LAMR,Nasdaq,LAMAR ADVERTISING CO/NEW,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"87,120,000",512816109,,100%,67%,1090425,,,,2023-02-27 04:10:26,,,,
LANC,Nasdaq,LANCASTER COLONY CORP,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,,,,,0%,"27,520,000",513847103,,100%,44%,57515,,,,2023-02-27 04:10:26,,,,
LAND,Nasdaq,GLADSTONE LAND Corp,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1495240/000119312522093610/d228359ddef14a.htm,100%,land@gladstonecompanies.com,703-287-5893,,https://www.gladstonefarms.com/investors/company-information/contacts,67%,"34,210,000",376549101,,100%,89%,1495240,,,,2023-11-21 06:31:45,,,,
LANDM,Nasdaq,GLADSTONE LAND Corp,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1495240/000119312522093610/d228359ddef14a.htm,67%,land@gladstonecompanies.com,703-287-5893,,https://www.gladstonefarms.com/investors/company-information/contacts,67%,"2,420,000",376549507,,100%,78%,1495240,,,,2023-09-17 19:29:03,,,,
LANDO,Nasdaq,GLADSTONE LAND Corp,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1495240/000119312522093610/d228359ddef14a.htm,67%,land@gladstonecompanies.com,703-287-5893,,https://www.gladstonefarms.com/investors/company-information/contacts,67%,"5,960,000",376549309,,100%,78%,1495240,,,,2023-09-17 19:29:03,,,,
LANDP,Nasdaq,GLADSTONE LAND Corp,,,,,0%,,,,,0%,,,,0%,0%,1495240,,,,,,,,
LANV,NYSE,Lanvin Group Holdings Ltd,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,ir@lanvin-group.com,,,https://ir.lanvin-group.com/IR-Contacts,33%,,,,0%,22%,1922097,,,,2023-11-21 06:32:52,,,,
LANV-WT,NYSE,Lanvin Group Holdings Ltd,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,ir@lanvin-group.com,,,https://ir.lanvin-group.com/IR-Contacts,33%,,,,0%,22%,1922097,,,,2023-11-21 06:32:52,,,,
LARAX,,Lord Abbett Credit Opportunities Fund,,,,,0%,,,,,0%,,,,0%,0%,1753712,,,,2023-02-27 04:10:26,,,,
LARK,Nasdaq,LANDMARK BANCORP INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1141688/000149315222009964/formdef14a.htm,100%,investorrelation@banklandmark.com,(785) 565-2000,,https://investor.banklandmark.com/corporate-overview/corporate-profile/default.aspx,67%,"4,980,000",51504L107,,100%,89%,1141688,,,,2023-11-21 06:30:53,,,,
LASE,Nasdaq,Laser Photonics Corp,,,,,0%,,,,,0%,,,,0%,0%,1807887,,,✔,2023-02-27 04:10:26,,,,
LASR,Nasdaq,"NLIGHT, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1124796/000112479622000051/nlight2022proxy.htm,67%,,,,,0%,"45,100,000",65487K100,,100%,56%,1124796,,,✔,2023-02-27 04:13:44,,,,
LATG,Nasdaq,Chenghe Acquisition I Co.,,,,,0%,,,,,0%,"13,000,000",G5380L105,,100%,33%,1868269,,,,2023-02-27 04:13:47,,,,
LATGF,OTC,Chenghe Acquisition I Co.,,,,,0%,,,,,0%,,,,0%,0%,1868269,,,,,,,,
LATGU,Nasdaq,Chenghe Acquisition I Co.,,,,,0%,,,,,0%,,G5380L113,,50%,17%,1868269,,,,2023-02-27 04:13:49,,,,
LATGW,Nasdaq,LatAmGrowth SPAC,,,,,0%,,,,,0%,,G5380L121,,50%,17%,1868269,,,,2023-02-27 04:13:53,,,,
LAUR,Nasdaq,"LAUREATE EDUCATION, INC.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"164,660,000",518613203,,100%,67%,912766,,,✔,2023-02-27 04:10:26,,,,
LAW,NYSE,"CS Disco, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1625641/000119312522164073/d663077ddef14a.htm,100%,ir@csdisco.com,,,https://ir.csdisco.com/overview/default.aspx,33%,"58,690,000",126327105,,100%,78%,1625641,,,,2023-11-21 06:26:10,,,,
LAWIL,OTC,"Light & Wonder, Inc.",,,,,0%,,,,,0%,,,,0%,0%,750004,,,,,,,,
LAZ,NYSE,"Lazard, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,investorrelations@lazard.com,212 632 6899,,https://lazardltd.gcs-web.com/,67%,"112,770,000",G54050102,,100%,67%,1311370,,,,2023-11-21 06:29:02,,,,
LAZR,Nasdaq,"Luminar Technologies, Inc./DE"," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1758057/000162828022013107/luminar-2022proxystatement.htm,67%,investors@luminartech.com,,,https://investors.luminartech.com/,33%,"260,790,000",550424105,,100%,67%,1758057,,,,2023-09-17 19:21:26,,,,
LAZY,Nasdaq,Lazydays Holdings Inc,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,investors@lazydays.com,855-659-1362,,https://investors.lazydays.com/,67%,"10,950,000",52110H100,,100%,78%,1721741,,,,2023-09-17 19:23:20,,,,
LB,NYSE,LandBridge Co LLC,,,,,0%,,,,,0%,,,,0%,0%,1995807,,,,,,,,
LBAI,Nasdaq,Lakeland Bancorp Inc,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.sec.gov/Archives/edgar/data/846901/000084690122000005/lbai2022proxystatement.htm,100%,,,,,0%,"64,800,000",511637100,,100%,67%,846901,,,,2023-02-27 04:10:26,,,,
LBBB,Nasdaq,Lakeshore Acquisition II Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1867287/000121390023014824/def14a0223_lakeshore2.htm,67%,bchen65@126.com,1 (917) 327-9933,,https://www.lakeshoreacquisition.com/tzzy,67%,"9,140,000",G5352N105,,100%,78%,1867287,,,,2023-11-21 06:22:34,,,,
LBBBR,Nasdaq,Lakeshore Acquisition II Corp. Rights,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1867287/000121390023014824/def14a0223_lakeshore2.htm,67%,bchen65@126.com,1 (917) 327-9933,,https://www.lakeshoreacquisition.com/tzzy,67%,,G5352N113,,50%,61%,1867287,,,,2023-09-17 19:24:34,,,,
LBBBU,Nasdaq,Lakeshore Acquisition II Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,,67%,bchen65@126.com,1 (917) 327-9933,,https://www.lakeshoreacquisition.com/tzzy,67%,,G5352N139,,50%,61%,1867287,,,,2023-09-17 19:24:54,,,,
LBBBW,Nasdaq,Lakeshore Acquisition II Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1867287/000121390023014824/def14a0223_lakeshore2.htm,67%,bchen65@126.com,1 (917) 327-9933,,https://www.lakeshoreacquisition.com/tzzy,67%,,G5352N121,,50%,61%,1867287,,,,2023-09-17 19:24:20,,,,
LBC,Nasdaq,Luther Burbank Corp,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,investorrelations@lbsavings.com,844-446-8201,,https://ir.lutherburbanksavings.com/,67%,"51,080,000",550550107,,100%,89%,1475348,,,,2023-09-17 19:11:49,,,,
LBGJ,Nasdaq,Li Bang International Corp Inc.,,,,,0%,,,,,0%,,,,0%,0%,1896425,,,,,,,,
LBPH,Nasdaq,"Longboard Pharmaceuticals, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1832168/000119312522104298/d328687ddef14a.htm,67%,,,,,0%,"13,590,000",54300N103,,100%,56%,1832168,,,,2023-02-27 04:10:26,,,,
LBRDA,Nasdaq,Liberty Broadband Corp,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/1611983/000110465922050454/tm224029-1_def14a.htm,67%,investor@libertybroadband.com,844-826-8735,,https://www.libertybroadband.com/investors,67%,"19,840,000",530307107,,100%,78%,1611983,,,,2023-11-21 06:20:47,,,,
LBRDB,OTC,Liberty Broadband Corp,,,,,0%,,,,,0%,,,,0%,0%,1611983,,,,,,,,
LBRDK,Nasdaq,Liberty Broadband Corp,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/1611983/000110465922050454/tm224029-1_def14a.htm,67%,investor@libertybroadband.com,844-826-8735,,https://www.libertybroadband.com/investors,67%,"131,830,000",530307305,,100%,78%,1611983,,,,2023-09-17 19:05:43,,,,
LBRDP,Nasdaq,Liberty Broadband Corp,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/1611983/000110465922050454/tm224029-1_def14a.htm,67%,investor@libertybroadband.com,844-826-8735,,https://www.libertybroadband.com/investors,67%,"7,190,000",530307503,,100%,78%,1611983,,,,2023-09-17 19:05:42,,,,
LBRJ,,"Libera Gaming Operations, Inc",,,,,0%,,,,,0%,,,,0%,0%,1999119,,,,,,,,
LBRT,NYSE,Liberty Energy Inc.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.google.com/search?q=%22Liberty Energy%22+%22transfer+agent%22,100%,IR@libertyfrac.com,303-515-2851,,https://investors.libertyfrac.com/information-request/contact-us,67%,"186,860,000",53115L104,,100%,89%,1694028,,,,2023-09-17 19:06:27,,,,
LBSR,OTC,LIBERTY STAR URANIUM & METALS CORP.,,,,,0%,,,,,0%,,,,0%,0%,1172178,,,,,,,,
LBTI,OTC,"Lithium & Boron Technology, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1384135,,,,,,,,
LBTYA,Nasdaq,Liberty Global Ltd.,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1570585/000119312522133528/d343077ddef14a.htm,67%,ir@libertyglobal.com,44 20 8483 6246,,https://www.libertyglobal.com/investors/investor-overview/,67%,"173,360,000",G5480U104,,100%,78%,1570585,,,,2023-11-21 06:19:32,,,,
LBTYB,Nasdaq,Liberty Global Ltd.,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1570585/000119312522133528/d343077ddef14a.htm,67%,ir@libertyglobal.com,44 20 8483 6246,,https://www.libertyglobal.com/investors/investor-overview/,67%,"12,990,000",G5480U112,,100%,78%,1570585,,,,2023-09-17 19:04:36,,,,
LBTYK,Nasdaq,Liberty Global Ltd.,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1570585/000119312522133528/d343077ddef14a.htm,67%,ir@libertyglobal.com,44 20 8483 6246,,https://www.libertyglobal.com/investors/investor-overview/,67%,"298,440,000",G5480U120,,100%,78%,1570585,,,,2023-09-17 19:04:36,,,,
LBUY,OTC,"LEAFBUYER TECHNOLOGIES, INC.",,,,,0%,,,,,0%,,,,0%,0%,1643721,,,,,,,,
LC,NYSE,LendingClub Corp," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1409970/000140997022000016/scheddef14aasfiledon41922.htm,67%,IR@lendingclub.com,,,https://ir.lendingclub.com/home/default.aspx,33%,"103,660,000",52603A208,,100%,67%,1409970,,,,2023-11-21 06:16:09,,,,
LCA,Nasdaq,Landcadia Holdings IV Inc,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1844642/000110465922124874/tm2231255-1_def14a.htm,67%,,,,,0%,"50,000,000",51477A104,,100%,56%,1844642,,,,2023-02-27 04:10:26,,,,
LCAA,Nasdaq,L Catterton Asia Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1841024/000110465923024775/tm235521-2_def14a.htm,67%,,,,,0%,"28,650,000",G5346G125,,100%,56%,1841024,,,✔,2023-02-27 04:13:44,,,,
LCAAU,Nasdaq,L Catterton Asia Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1841024/000110465923024775/tm235521-2_def14a.htm,67%,,,,,0%,"28,650,000",G5346G109,,100%,56%,1841024,,,,2023-02-27 04:13:47,,,,
LCAAW,Nasdaq,L Catterton Asia Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1841024/000110465923024775/tm235521-2_def14a.htm,67%,,,,,0%,,G5346G117,,50%,39%,1841024,,,✔,2023-02-27 04:13:49,,,,
LCAHU,Nasdaq,Landcadia Holdings IV Inc,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1844642/000110465922124874/tm2231255-1_def14a.htm,67%,,,,,0%,"50,000,000",51477A203,,100%,56%,1844642,,,✔,2023-02-27 04:13:53,,,,
LCAHW,Nasdaq,Landcadia Holdings IV Inc,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1844642/000110465922124874/tm2231255-1_def14a.htm,67%,,,,,0%,,51477A112,,50%,39%,1844642,,,✔,2023-02-27 04:10:26,,,,
LCCN,OTC,LeapCharger Corp,,,,,0%,,,,,0%,,,,0%,0%,1472998,,,,,,,,
LCCTF,OTC,L'Occitane International S.A./ADR/,,,,,0%,,,,,0%,,,,0%,0%,1495798,,,,,,,,
LCCTY,OTC,L'Occitane International S.A./ADR/,,,,,0%,,,,,0%,,,,0%,0%,1495798,,,,,,,,
LCFY,Nasdaq,Locafy Ltd,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,,67%,investor@locafy.com,1 949-574-3860,,https://investor.locafy.com/contact-investor-relations/,67%,"20,530,000",Q56120100,,100%,78%,1875547,,,✔,2023-11-21 06:15:10,,,,
LCFYW,Nasdaq,Locafy Ltd,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,,67%,investor@locafy.com,1 949-574-3860,,https://investor.locafy.com/contact-investor-relations/,67%,,Q56120118,,50%,61%,1875547,,,✔,2023-10-01 20:17:48,,,,
LCGMF,OTC,LION COPPER & GOLD CORP.,,,,,0%,,,,,0%,,,,0%,0%,1339688,,,,,,,,
LCHD,OTC,Leader Capital Holdings Corp.,,,,,0%,,,,,0%,,,,0%,0%,1715433,,,,,,,,
LCI,NYSE,"Lannett Company, Inc.",,,,,0%,,,,,0%,"42,960,000",516012101,,100%,33%,57725,,,✔,2023-02-27 04:10:26,,,,
LCID,Nasdaq,"Lucid Group, Inc.",EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.sec.gov/Archives/edgar/data/1811210/000110465923031532/tm232032d5_def14a.htm,100%,investor@lucidmotors.com,,,https://ir.lucidmotors.com/ir-resources/investor-faqs,33%,"1,677,830,000",549498103,,100%,78%,1811210,,,✔,2023-11-21 06:13:59,,,,
LCII,NYSE,LCI INDUSTRIES,,,,https://www.google.com/search?q=%22LCI Industries%22+%22transfer+agent%22,0%,,,,,0%,"25,430,000",50189K103,,100%,33%,763744,,,✔,2023-02-27 04:10:26,,,,
LCNB,Nasdaq,LCNB CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"11,360,000",50181P100,,100%,67%,1074902,,,✔,2023-02-27 04:10:26,,,,
LCTC,OTC,"Lifeloc Technologies, Inc",,,,,0%,,,,,0%,,,,0%,0%,1493137,,,,,,,,
LCTX,NYSE,"Lineage Cell Therapeutics, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/876343/000149315222011552/formdef14a.htm,67%,IR@lineagecell.com,442-287-8963,,https://investor.lineagecell.com/shareholder-services/contact-ir,67%,"169,760,000",53566P109,,100%,78%,876343,,,✔,2023-11-21 06:13:07,,,,
LCUT,Nasdaq,"LIFETIME BRANDS, INC","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/874396/000119312522127863/d350827ddef14a.htm,100%,,,,,0%,"22,060,000",53222Q103,,100%,67%,874396,,,✔,2023-02-27 04:10:26,,,,
LCW,Nasdaq,Learn CW Investment Corp,,,,,0%,,,,,0%,"23,000,000",G54157105,,100%,33%,1847577,,,✔,2023-02-27 04:10:26,,,,
LCW-UN,NYSE,Learn CW Investment Corp,,,,,0%,,,,,0%,,,,0%,0%,1847577,,,,,,,,
LCW-WT,NYSE,Learn CW Investment Corp,,,,,0%,,,,,0%,,,,0%,0%,1847577,,,✔,2023-02-27 04:10:26,,,,
LCWUF,OTC,Learn CW Investment Corp,,,,,0%,,,,,0%,,,,0%,0%,1847577,,,,,,,,
LCWWF,OTC,Learn CW Investment Corp,,,,,0%,,,,,0%,,,,0%,0%,1847577,,,,,,,,
LD,NYSE,Barclays Bank PLC,EQUINITI TRUST COMPANY,,,https://home.barclays/contact-us/group/private-shareholder-relations/,33%,privateshareholderrelations@barclays.com,44 (0)20 7116 2897,"1 Churchill Place, London E14 5HP",https://home.barclays/contact-us/group/private-shareholder-relations/,100%,"43,804",06739H263,,100%,78%,312070,,,✔,2023-12-27 22:14:07,,,,
LDDD,OTC,Longduoduo Co Ltd,,,,,0%,,,,,0%,,,,0%,0%,1892316,,,,,,,,
LDHA,Nasdaq,LDH Growth Corp I,,,,,0%,,,,,0%,"23,000,000",G54094100,,100%,33%,1842373,,,✔,2023-02-27 04:10:26,,,,
LDHAU,Nasdaq,LDH Growth Corp I,,,,,0%,,,,,0%,"23,000,000",G54094118,,100%,33%,1842373,,,✔,2023-02-27 04:10:26,,,,
LDHAW,Nasdaq,LDH Growth Corp I,,,,,0%,,,,,0%,,G54094126,,50%,17%,1842373,,,✔,2023-02-27 04:10:26,,,,
LDI,NYSE,"loanDepot, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805/7810,https://www.google.com/search?q=%22loanDepot%22+%22transfer+agent%22,67%,IR@loandepot.com,,,https://investors.loandepot.com/resources/investor-faqs/default.aspx,33%,"64,280,000",53946R106,,100%,67%,1831631,,,,2023-02-27 04:10:26,,,,
LDOS,NYSE,"Leidos Holdings, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Leidos Holdings%22+%22transfer+agent%22,100%,ir@leidos.com,,,"https://investors.leidos.com/stockholder-resources/contact-information/default.aspx#:~:text=Computershare%20is%20Leidos'%20Registrar%20and,of%20record%20(registered%20stockholders).",33%,"136,540,000",525327102,,100%,78%,1336920,,,,2023-02-27 04:10:26,,,,
LDP,NYSE,"Cohen & Steers Ltd Duration Preferred & Income Fund, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,investor_relations@cohenandsteers.com,1 212 796 9353​,,https://www.cohenandsteers.com/investor-relations/,67%,"29,080,000",19248C105,,100%,89%,1548717,,,✔,2023-11-21 06:10:36,,,,
LDSN,OTC,Luduson G Inc.,,,,,0%,,,,,0%,,,,0%,0%,1737193,,,,,,,,
LDTC,Nasdaq,LeddarTech Holdings Inc.,,,,,0%,,,,,0%,,,,0%,0%,1981462,,,,,,,,
LDTCW,Nasdaq,LeddarTech Holdings Inc.,,,,,0%,,,,,0%,,,,0%,0%,1981462,,,,,,,,
LDWY,Nasdaq,"LENDWAY, INC.",,,,,0%,,,,,0%,,,,0%,0%,875355,,,,,,,,
LE,Nasdaq,"LANDS' END, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/799288/000119312522091798/d263942ddef14a.htm,67%,investors@landsend.com,,,https://investors.landsend.com/investor-faqs,33%,"33,120,000",51509F105,,100%,67%,799288,,,✔,2023-11-21 06:07:12,,,,
LEA,NYSE,LEAR CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Lear%22+%22transfer+agent%22,100%,,,,https://www.lear.com/contact-us,0%,"59,370,000",521865204,,100%,67%,842162,,,,2023-02-27 04:10:26,,,,
LEAI,OTC,"Legacy Education Alliance, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1561880,,,,,,,,
LEAT,OTC,Leatt Corp,,,,,0%,,,,,0%,,,,0%,0%,1456189,,,,,,,,
LEBGF,OTC,Legible Inc.,,,,,0%,,,,,0%,,,,0%,0%,1935688,,,,,,,,
LEC,,LAFAYETTE ENERGY CORP.,,,,,0%,,,,,0%,,,,0%,0%,1936031,,,,,,,,
LECO,Nasdaq,LINCOLN ELECTRIC HOLDINGS INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Lincoln Electric Holdings%22+%22transfer+agent%22,100%,Amanda_Butler@lincolnelectric.com,(216) 383-2534,,https://ir.lincolnelectric.com/resources/contact-us,67%,"57,920,000",533900106,,100%,89%,59527,,,,2023-02-27 04:10:26,,,,
LEDS,Nasdaq,SemiLEDs Corp,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,investor@semileds.com,886-37-586788,,https://www.semileds.com/investors,67%,"4,530,000",816645204,,100%,78%,1333822,,,✔,2023-11-21 06:04:48,,,,
LEE,Nasdaq,"LEE ENTERPRISES, Inc",EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.sec.gov/Archives/edgar/data/58361/000162828023006180/def-14a.htm,100%,,,,,0%,"5,980,000",523768406,,100%,67%,58361,,,✔,2023-02-27 04:10:26,,,,
LEEN,OTC,"Leopard Energy, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1230524,,,,,,,,
LEG,NYSE,LEGGETT & PLATT INC,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.google.com/search?q=%22Leggett & Platt%22+%22transfer+agent%22,100%,invest@leggett.com,(417) 358-8131,,https://leggett.gcs-web.com/ir-contacts,67%,"132,620,000",524660107,,100%,89%,58492,,,,2023-02-27 04:10:26,,,,
LEGA,Nasdaq,Lead Edge Growth Opportunities Ltd,,,,,0%,,,,,0%,"31,780,000",G54085108,,100%,33%,1834628,,,✔,2023-02-27 04:10:26,,,,
LEGAU,Nasdaq,Lead Edge Growth Opportunities Ltd,,,,,0%,,,,,0%,,G54085124,,50%,17%,1834628,,,✔,2023-02-27 04:10:26,,,,
LEGAW,Nasdaq,Lead Edge Growth Opportunities Ltd,,,,,0%,,,,,0%,,G54085116,,50%,17%,1834628,,,✔,2023-02-27 04:10:26,,,,
