Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
VALE,NYSE,Vale S.A.,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,Vale.RI@vale.com,55 21 3485-3900,"PRAIA DE BOTAFOGO, 186, RIO DE JANEIRO, Brazil, 22250-145",https://api.mziq.com/mzfilemanager/v2/d/53207d1c-63b4-48f1-96b7-19869fae19fe/566850a8-e9db-04bd-eb32-aa68e74d2b7f?origin=2,100%,"4,778,890,000",9.19E+109,,100%,100%,917851,,,,2024-01-09 14:27:39,,,,
VALN,Nasdaq,Valneva SE,"Citibank, N.A. (ADS)",,,https://www.sec.gov/Archives/edgar/data/1836564/000119312521111563/d94468df1.htm,33%,investors@valneva.com,33 2 28 07 37 10,"6 rue Alain Bombard, 44800 Saint-Herblain, France",https://valneva.com/contact/,100%,"117,330,000",92025Y103,,100%,78%,1836564,,,,2024-01-09 14:31:06,,,,
VALU,Nasdaq,VALUE LINE INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,,,,,0%,"9,470,000",920437100,,100%,56%,717720,,,,2023-02-27 04:10:26,,,,
VANI,Nasdaq,"Vivani Medical, Inc.",VStock Transfer LLC,,,,33%,investors@vivani.com,415-506-8462,"1350 S. Loop Road, Alameda, CA 94502, United States",https://investors.vivani.com/investors,100%,"13,140,000",92854B109,,100%,78%,1266806,,,,2024-01-09 14:32:32,,,,
VAPO,OTC,VAPOTHERM INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,https://investors.vapotherm.com/investor-faqs,33%,ir@vtherm.com,603-658-0011,"100 Domain Drive, Exeter, NH 03833",https://investors.vapotherm.com,100%,"26,700,000",922107107,,100%,78%,1253176,,,,2024-01-09 14:34:05,,,,
VAQC,Nasdaq,Vector Acquisition Corp II,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1842386/000121390023013901/def14a0223_vectoracq2.htm,67%,mac@vectorcapital.com,1 (415) 293-5000,"One Market Street, Steuart Tower, 23rd Floor, San Francisco, CA 94105",https://www.vectorcapital.com/contact-us,100%,"45,000,000",G9460A104,,100%,89%,1842386,,,,2024-01-09 14:35:32,,,,
VASO,OTC,VASO Corp,,,,,0%,,,,,0%,,,,0%,0%,839087,,,,,,,,
VATE,NYSE,INNOVATE Corp.,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,ir@innovatecorp.com,212-235-2690,"222 LAKEVIEW AVENUE, SUITE 1660, WEST PALM BEACH, FL, 33401",https://innovatecorp.com,100%,"78,440,000",45784J105,,100%,100%,1006837,,,,2024-01-09 14:37:15,,,,
VAUCF,OTC,Viva Gold Corp.,,,,,0%,,,,,0%,,,,0%,0%,1723047,,,,,,,,
VAXX,OTC,"Vaxxinity, Inc.",,,,,0%,,,,,0%,"112,150,000",92244V104,,100%,33%,1851657,,,✔,2023-02-27 04:10:26,,,,
VBF,NYSE,Invesco Bond Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/5094/000119312522178817/d350724ddef14a.htm,100%,ir@invesco.com,(404) 892-0896,"Two Peachtree Pointe 1555 Peachtree Street, N.E., Suite 1800 Atlanta, GA 30309 USA",https://www.invesco.com/corporate/en/contact-us.html,100%,"11,420,000",46132L107,,100%,100%,5094,,,,2023-12-20 01:36:22,,,,
VBFC,Nasdaq,Village Bank & Trust Financial Corp.,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1290476/000110465922045809/tm2211775d1_def14a.htm,67%,dgolding@villagebank.com,(804) 897-3900,"13319 Midlothian Turnpike, Midlothian, VA 23113",https://www.investors.villagebank.com/corporate-profile/default.aspx,100%,"1,470,000",92705T200,,100%,89%,1290476,,,,2024-01-09 14:38:32,,,,
VBIV,Nasdaq,VBI Vaccines Inc/BC,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/764195/000149315222011607/formdef14a.htm,67%,ir@vbivaccines.com,617-830-3031,"160 SECOND STREET, CAMBRIDGE, CAMBRIDGE, MA, 02142",https://www.vbivaccines.com/investors/,100%,"258,260,000",91822J103,,100%,89%,764195,,,,2024-01-09 14:39:58,,,,
VBIVQ,OTC,VBI Vaccines Inc/BC,,,,,0%,,,,,0%,,,,0%,0%,764195,,,,,,,,
VBIX,OTC,Viewbix Inc.,,,,,0%,,,,,0%,,,,0%,0%,797542,,,,,,,,
VBLT,Nasdaq,Vascular Biogenics Ltd,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,IR@VBLRX.COM,972-8-9935000,"8 HaSatat St. Modi'in, Israel 7178106",https://www.vblrx.com/contact/,100%,"69,340,000",M96883109,,100%,100%,1603207,,,,2024-01-09 14:41:54,,,,
VBNK,Nasdaq,VersaBank,"COMPUTERSHARE TRUST COMPANY, N.A.",,,https://www.sec.gov/Archives/edgar/data/1690639/000110465916159031/a16-20633_5ex99d2.htm,33%,investorrelations@versabank.com,800-244-1509,"140 Fullarton Street, Suite 2002, London, Ontario N6A 5P2",https://www.versabank.com/contact/,100%,"27,440,000",92512J106,,100%,78%,1690639,,,,2024-01-09 14:44:03,,,,
VBOC,Nasdaq,Viscogliosi Brothers Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,https://www.sec.gov/Archives/edgar/data/1853920/000110465921056017/filename1.htm,33%,info@VBLLC.com,(212)-583-9700,"505 Park Avenue, 14th Floor, New York, NY 10022",https://www.vbllc.com,100%,"10,780,000",92838K100,,100%,78%,1853920,,,,2024-01-09 14:47:47,,,,
VBOCU,Nasdaq,Viscogliosi Brothers Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,https://www.sec.gov/Archives/edgar/data/1853920/000110465921056017/filename1.htm,33%,info@VBLLC.com,(212)-583-9700,"505 Park Avenue, 14th Floor, New York, NY 10022",https://www.vbllc.com,100%,,92838K209,,50%,61%,1853920,,,,2024-01-09 14:47:47,,,,
VBOCW,Nasdaq,Viscogliosi Brothers Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,https://www.sec.gov/Archives/edgar/data/1853920/000110465921056017/filename1.htm,33%,info@VBLLC.com,(212)-583-9700,"505 Park Avenue, 14th Floor, New York, NY 10022",https://www.vbllc.com,100%,,92838K118,,50%,61%,1853920,,,,2024-01-09 14:47:47,,,,
VBTX,Nasdaq,"Veritex Holdings, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,Yes,7808,https://www.sec.gov/Archives/edgar/data/1501570/000150157022000073/a2022def14a.htm,100%,investorrelations@veritexbank.com,972-349-6200,"8214 WESTCHESTER DRIVE, SUITE 400, DALLAS, TX, 75225",https://ir.veritexbank.com/news-releases/news-release-details/veritex-holdings-inc-reports-third-quarter-operating-results-3,100%,"53,980,000",923451108,,100%,100%,1501570,,,,2024-01-09 14:49:39,,,,
VC,Nasdaq,VISTEON CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Visteon%22+%22transfer+agent%22,100%,investor@visteon.com,(734) 710-7893,,,67%,"28,120,000",92839U206,,100%,89%,1111335,,,,2023-02-27 04:10:26,,,,
VCEL,Nasdaq,Vericel Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,ir@vcel.com,(617) 588-5555,"64 Sidney Street, Cambridge, MA 02139",https://www.vcel.com/contact/,100%,"47,180,000",92346J108,,100%,89%,887359,,,,2024-01-09 14:50:37,,,,
VCIC,Nasdaq,Vine Hill Capital Investment Corp.,,,,,0%,,,,,0%,,,,0%,0%,2025396,,,,,,,,
VCICU,Nasdaq,Vine Hill Capital Investment Corp.,,,,,0%,,,,,0%,,,,0%,0%,2025396,,,,,,,,
VCICW,Nasdaq,Vine Hill Capital Investment Corp.,,,,,,,,,,,,,,,,2025396,,,,,,,,
VCIF,NYSE,Vertical Capital Income Fund,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1517767/000158064222004434/verticalcapital_def14a.htm,100%,Kristen.greco@carlyle.com,212-813-4763,"488 MADISON AVENUE, 8TH FLOOR, NEW YORK, NY, 10022",https://www.carlylecreditincomefund.com/2023-07-11-Vertical-Capital-Income-Fund-Announces-Sale-of-Majority-of-Investment-Portfolio-in-Advance-of-Expected-New-Investment-Advisory-Agreement-with-Carlyle,100%,"10,380,000",92535C104,,100%,100%,1517767,,,,2024-01-09 14:52:45,,,,
VCIG,Nasdaq,VCI Global Ltd,,,,,0%,,,,,0%,,,,0%,0%,1930510,,,,,,,,
VCMIX,,Versus Capital Real Estate Fund LLC,,,,,0%,,,,,0%,,,,0%,0%,1515001,,,,2023-02-27 04:10:26,,,,
VCNX,OTC,"VACCINEX, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1205922/000119312522095655/d208385ddef14a.htm,67%,mrice@lifesciadvisors.com,(646) 597-6979,"1895 Mount Hope Avenue, Rochester, NY 14620",https://ir.vaccinex.com/shareholder-services/contact-ir,100%,"42,660,000",918640103,,100%,89%,1205922,,,,2024-01-09 14:53:41,,,,
VCOR,OTC,VISIBER57 CORP.,,,,,0%,,,,,0%,,,,0%,0%,1627041,,,,,,,,
VCRRX,,Versus Capital Real Assets Fund LLC,,,,,0%,,,,,0%,,,,0%,0%,1687898,,,,2023-02-27 04:10:26,,,,
VCSA,Nasdaq,"Vacasa, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1874944/000110465922044395/tm2210433-1_def14a.htm,67%,ir@Vacasa.com,(800) 544-0300,"850 NW 13th Avenue, Portland, OR 97209",https://investors.vacasa.com/resources/contact-us/default.aspx,100%,"226,760,000",91854V107,,100%,89%,1874944,,,,2024-01-09 14:55:58,,,,
VCTR,Nasdaq,"Victory Capital Holdings, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1570827/000119312522096866/d186331ddef14a.htm,100%,ir@vcm.com,216-898-2412,"4900 TIEDEMANN ROAD, 4TH FLOOR, BROOKLYN, OH, 44144",https://ir.vcm.com/home/default.aspx,100%,"68,450,000",92645B103,,100%,100%,1570827,,,,2024-01-09 14:57:42,,,,
VCV,NYSE,Invesco California Value Municipal Income Trust,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/5094/000119312522178817/d350724ddef14a.htm,100%,ir@invesco.com,(404) 892-0896,"Two Peachtree Pointe 1555 Peachtree Street, N.E., Suite 1800 Atlanta, GA 30309 USA",https://www.invesco.com/corporate/en/contact-us.html,100%,"47,890,000",46132H106,,100%,100%,895531,,,,2023-12-20 01:36:27,,,,
VCXA,Nasdaq,10X Capital Venture Acquisition Corp II,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,No,7808,https://www.sec.gov/Archives/edgar/data/1848898/000119312522265288/d382602ddef14a.htm,100%,info@10xcapital.com,(212) 220-7218,"One World Trade Center, 85th Floor New York, NY 10007 USA",https://www.10xcapital.com,100%,"20,660,000",G87076108,,100%,100%,1848898,,,,2023-12-20 01:38:47,,,,
VCXAU,Nasdaq,10X Capital Venture Acquisition Corp II,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,No,7808,https://www.sec.gov/Archives/edgar/data/1848898/000119312522265288/d382602ddef14a.htm,100%,info@10xcapital.com,(212) 220-7218,"One World Trade Center, 85th Floor New York, NY 10007 USA",https://www.10xcapital.com,100%,,G87076124,,50%,83%,1848898,,,,2023-12-20 01:38:48,,,,
VCXAW,Nasdaq,10X Capital Venture Acquisition Corp II,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,No,7808,https://www.sec.gov/Archives/edgar/data/1848898/000119312522265288/d382602ddef14a.htm,100%,info@10xcapital.com,(212) 220-7218,"One World Trade Center, 85th Floor New York, NY 10007 USA",https://www.10xcapital.com,100%,,G87076116,,50%,83%,1848898,,,,2023-12-20 01:38:49,,,,
VCXB,NYSE,10X Capital Venture Acquisition Corp. III,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,No,7808,,100%,info@10xcapital.com,(212) 220-7218,"One World Trade Center, 85th Floor New York, NY 10007 USA",https://www.10xcapital.com,100%,"31,150,000",G87077106,,100%,100%,1848948,,,,2023-12-20 01:38:53,,,,
VCXB-UN,NYSE,10X Capital Venture Acquisition Corp. III,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,No,7808,https://www.sec.gov/Archives/edgar/data/1848948/000121390022078827/def14a1222_10xcapitalvent3.htm,100%,info@10xcapital.com,(212) 220-7218,"One World Trade Center, 85th Floor New York, NY 10007 USA",https://www.10xcapital.com,100%,,,,0%,67%,1848948,,,,2023-12-20 01:38:54,,,,
VCXB-WT,NYSE,10X Capital Venture Acquisition Corp. III,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,No,7808,https://www.sec.gov/Archives/edgar/data/1848948/000121390022078827/def14a1222_10xcapitalvent3.htm,100%,info@10xcapital.com,(212) 220-7218,"One World Trade Center, 85th Floor New York, NY 10007 USA",https://www.10xcapital.com,100%,,,,0%,67%,1848948,,,,2023-12-06 20:22:02,,,,
VCYT,Nasdaq,"VERACYTE, INC.",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/1384101/000138410122000058/vcyt-proxy2022xdef14a.htm,67%,investors@veracyte.com,(650) 243-6300,"6000 SHORELINE COURT, SUITE 300, SOUTH SAN FRANCISCO, CA, 94080",https://www.veracyte.com/contact/,100%,"71,580,000",92337F107,,100%,89%,1384101,,,,2024-01-09 14:59:25,,,,
VDMCY,OTC,Vodacom Group Ltd / ADR,,,,,0%,,,,,0%,,,,0%,0%,1468608,,,,,,,,
VECO,Nasdaq,VEECO INSTRUMENTS INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/103145/000110465922037547/tm223515-1_def14a.htm,100%,investorrelations@veeco.com,(516) 500-8798,"TERMINAL DRIVE, PLAINVIEW, NY, 11803",https://ir.veeco.com/investors/information-request/default.aspx,100%,"51,430,000",922417100,,100%,100%,103145,,,,2024-01-09 15:01:05,,,,
VECT,Nasdaq,VectivBio Holding AG,"COMPUTERSHARE TRUST COMPANY, N.A.",,,https://ir.vectivbio.com/shareholder-resources/faqs,33%,ir@vectivbio.com,41 61 551 30 30,"AESCHENVORSTADT 36, BASEL, Switzerland, 4051",https://ir.vectivbio.com,100%,"45,280,000",H9060V101,,100%,78%,1836379,,,,2024-01-09 15:03:36,,,,
VEDU,Nasdaq,Visionary Education Technology Holdings Group Inc,Issuer Direct Corporation,,,https://ir.visiongroupca.com/contact.html?type=faq#ask6,33%,ir@farvision.ca,(+1) 905-739-0593,"105 MOATFIELD DRIVE, UNIT 1003, TORONTO, Ontario, Canada, M3B 0A4",https://ir.visiongroupca.com/contact.html?type=ir,100%,"39,250,000",92838F101,,100%,78%,1892274,,,,2024-01-09 15:06:49,,,,
VEEA,Nasdaq,VEEA INC.,,,,,0%,,,,,0%,,,,0%,0%,1840317,,,,,,,,
VEEAW,Nasdaq,VEEA INC.,,,,,0%,,,,,0%,,,,0%,0%,1840317,,,,,,,,
VEEE,Nasdaq,"Twin Vee PowerCats, Co.",Issuer Direct Corporation,,,https://ir.twinvee.com,33%,investor@twinvee.com,772-429-2525,"3101 S. US-1, Ft. Pierce, FL 34982",https://ir.twinvee.com,100%,"7,000,000",90177C101,,100%,78%,1855509,,,,2024-01-09 15:08:14,,,,
VEEV,NYSE,VEEVA SYSTEMS INC," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1393052/000114036122016285/ny20003688x1_def14a.htm,67%,ir@veeva.com,925-452-6500,"4280 HACIENDA DRIVE, PLEASANTON, CA, 94588",https://ir.veeva.com/investors/resources/contact-ir/default.aspx,100%,"140,520,000",922475108,,100%,89%,1393052,,,,2024-01-09 15:09:51,,,,
VEG,,Veg House Holdings Inc.,,,,,0%,,,,,0%,,,,0%,0%,1969108,,,,,,,,
VEII,OTC,"Value Exchange International, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1417664,,,,,,,,
VEL,NYSE,"Velocity Financial, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1692376/000119312522100075/d300466ddef14a.htm,67%,coltmann@velocitymortgage.com,(818) 532-3708,"30699 Russell Ranch Rd., Suite 295 Westlake Village, CA 91362",https://www.velfinance.com/contact-us,100%,"32,420,000",92262D101,,100%,89%,1692376,,,,2024-01-09 15:12:19,,,,
VENAF,OTC,MicroAlgo Inc.,,,,,0%,,,,,0%,,,,0%,0%,1800392,,,,,,,,
VENG,OTC,VISION ENERGY Corp,,,,,0%,,,,,0%,,,,0%,0%,1676580,,,,,,,,
VENU,NYSE,Venu Holding Corp,,,,,0%,,,,,0%,,,,0%,0%,1770501,,,,,,,,
VEON,Nasdaq,VEON Ltd.,The Bank Of New York Mellon (ADS),,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,,,,,0%,"1,756,730,000",91822M106,,100%,44%,1468091,,,,2024-01-09 16:15:49,,,,
VERA,Nasdaq,"Vera Therapeutics, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1831828/000114036122014566/ny20003095x1_def14a.htm,67%,info@veratx.com,(650) 770-0077,"8000 Marina Boulevard, Suite 120, Brisbane, CA 94005",https://ir.veratx.com,100%,"27,040,000",92337R101,,100%,89%,1831828,,,,2024-01-09 15:15:04,,,,
VERB,Nasdaq,"Verb Technology Company, Inc.",VStock Transfer LLC,,7924,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,investors@verb.tech,855-250-2300,"2700 S LAS VEGAS BLVD, SUITE 2301, LAS VEGAS, NV, 89109",https://ir.verb.tech,100%,"102,430,000",92337U104,,100%,89%,1566610,,,,2024-01-09 15:17:21,,,,
VERBW,Nasdaq,Verb Technology Co Inc,VStock Transfer LLC,,7924,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,investors@verb.tech,855-250-2300,"2700 S LAS VEGAS BLVD, SUITE 2301, LAS VEGAS, NV, 89109",https://ir.verb.tech,100%,"101,960,000",92337U112,,100%,89%,1566610,,,,2024-01-09 15:17:23,,,,
VERI,Nasdaq,"Veritone, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,investors@veritone.com,646-818-9292,"1615 Platte Street,  2nd Floor, Denver, CO 80202",https://investors.veritone.com/resources/contacts,100%,"36,140,000",92347M100,,100%,89%,1615165,,,,2024-01-09 15:20:40,,,,
VERO,Nasdaq,Venus Concept Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1409269/000114036122015851/ny20003425x1_def14a.htm,67%,,,,,0%,"65,460,000",92332W105,,100%,56%,1409269,,,✔,2023-02-27 04:10:26,,,,
VERU,Nasdaq,VERU INC.,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,Veruinvestor@verupharma.com,305-509-6897,"2916 N. Miami Avenue, Suite 1000, Miami, FL 33127, United States",https://ir.verupharma.com,100%,"80,150,000",92536C103,,100%,100%,863894,,,,2024-01-09 15:22:27,,,,
VERV,Nasdaq,"Verve Therapeutics, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1840574/000095017022006613/verv-2022-proxy.htm,67%,,,,,0%,"59,940,000",92539P101,,100%,56%,1840574,,,✔,2023-02-27 04:10:26,,,,
VERX,Nasdaq,"Vertex, Inc.",EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,ir@vertexinc.com,1-610-312-2890,"2301 Renaissance Boulevard, King of Prussia, PA 19406",https://ir.vertexinc.com,100%,"48,430,000",92538J106,,100%,100%,1806837,,,,2024-01-09 15:29:33,,,,
VERY,Nasdaq,"Vericity, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,,,,,0%,"14,880,000",92347D100,,100%,44%,1575434,,,✔,2023-02-27 04:10:26,,,,
VEST,OTC,"Vestiage, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1594968,,,,,,,,
VET,NYSE,VERMILION ENERGY INC.,"COMPUTERSHARE TRUST COMPANY, N.A.",,,https://www.sec.gov/Archives/edgar/data/1293135/000127956920000377/ex991.htm,33%,investor_relations@vermilionenergy.com,1-866-895-8101,"3500, 520 3rd Avenue SW, Calgary, Alberta T2P 0R3",https://www.vermilionenergy.com,100%,"164,000,000",923725105,,100%,78%,1293135,,,,2024-01-09 15:31:31,,,,
VEV,Nasdaq,VICINITY MOTOR CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",,,https://ir.vicinitymotorcorp.com/faq/,33%,VMC@mzgroup.us,(949) 259-4987,"3168 262nd Street, Aldergrove, BC, Canada V4W 2Z6",https://ir.vicinitymotorcorp.com/contact-ir/,100%,"39,760,000",925654105,,100%,78%,1834975,,,,2024-01-09 15:33:16,,,,
VEVMQ,OTC,VICINITY MOTOR CORP,,,,,,,,,,,,,,,,1834975,,,,,,,,
VFC,NYSE,V F CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22VF%22+%22transfer+agent%22,100%,ir@vfc.com,,,,33%,"388,500,000",918204108,,100%,78%,103379,,,,2023-02-27 04:10:26,,,,
VFF,Nasdaq,"Village Farms International, Inc.",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/1584549/000119312522109500/d236124ddef14a.htm,67%,,,,,0%,"88,570,000",92707Y108,,100%,56%,1584549,,,✔,2023-02-27 04:10:26,,,,
VFL,NYSE,abrdn National Municipal Income Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/895574/000113743923000042/vfldef14a01042023.htm,100%,Investor.Relations@abrdn.com,215-405-5700,"C/O ABRDN, 1900 MARKET STREET, SUITE 200, PHILADELPHIA, PA, 19103",https://www.sec.gov/Archives/edgar/data/895574/000113743921000725/20210812vfl425.htm,100%,"20,960,000",24610T108,,100%,100%,895574,,,,2024-01-09 15:35:47,,,,
VFLEX,,FIRST TRUST ALTERNATIVE OPPORTUNITIES FUND,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,,,,0%,33%,1681717,,,✔,2023-02-27 04:10:26,,,,
VFRM,OTC,"Veritas Farms, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1669400,,,,,,,,
VFS,Nasdaq,VinFast Auto Ltd.,,,,,0%,,,,,0%,,,,0%,0%,1913510,,,,,,,,
