Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
BAC-PL,NYSE,BANK OF AMERICA CORP /DE/,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Bank of America%22+%22transfer+agent%22,100%,i_r@bofa.com,(704) 386-5681,,"https://investor.bankofamerica.com/#:~:text=Transfer%20Agent,Computershare%20Trust%20Company%2C%20N.A.",67%,,,,0%,56%,70858,,,,2023-02-27 04:10:26,,,,
BAC-PM,NYSE,BANK OF AMERICA CORP /DE/,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Bank of America%22+%22transfer+agent%22,100%,i_r@bofa.com,(704) 386-5681,,"https://investor.bankofamerica.com/#:~:text=Transfer%20Agent,Computershare%20Trust%20Company%2C%20N.A.",67%,,,,0%,56%,70858,,,,2023-02-27 04:10:26,,,,
BAC-PN,NYSE,BANK OF AMERICA CORP /DE/,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Bank of America%22+%22transfer+agent%22,100%,i_r@bofa.com,(704) 386-5681,,"https://investor.bankofamerica.com/#:~:text=Transfer%20Agent,Computershare%20Trust%20Company%2C%20N.A.",67%,,,,0%,56%,70858,,,,2023-02-27 04:10:26,,,,
BAC-PO,NYSE,BANK OF AMERICA CORP /DE/,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Bank of America%22+%22transfer+agent%22,100%,i_r@bofa.com,(704) 386-5681,,"https://investor.bankofamerica.com/#:~:text=Transfer%20Agent,Computershare%20Trust%20Company%2C%20N.A.",67%,,,,0%,56%,70858,,,,2023-02-27 04:10:26,,,,
BAC-PP,NYSE,BANK OF AMERICA CORP /DE/,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Bank of America%22+%22transfer+agent%22,100%,i_r@bofa.com,(704) 386-5681,,"https://investor.bankofamerica.com/#:~:text=Transfer%20Agent,Computershare%20Trust%20Company%2C%20N.A.",67%,,,,0%,56%,70858,,,,2023-02-27 04:10:26,,,,
BAC-PQ,NYSE,BANK OF AMERICA CORP /DE/,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Bank of America%22+%22transfer+agent%22,100%,i_r@bofa.com,(704) 386-5681,,"https://investor.bankofamerica.com/#:~:text=Transfer%20Agent,Computershare%20Trust%20Company%2C%20N.A.",67%,,,,0%,56%,70858,,,,2023-02-27 04:10:26,,,,
BAC-PS,NYSE,BANK OF AMERICA CORP /DE/,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Bank of America%22+%22transfer+agent%22,100%,i_r@bofa.com,(704) 386-5681,,"https://investor.bankofamerica.com/#:~:text=Transfer%20Agent,Computershare%20Trust%20Company%2C%20N.A.",67%,,,,0%,56%,70858,,,,2023-02-27 04:10:26,,,,
BACA,NYSE,Berenson Acquisition Corp. I,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1869673/000119312523069311/d408446ddef14a.htm,67%,ir@berensonacquisitioncorp.com,212-446-1729,"667 MADISON AVENUE, 18TH FLOOR, NEW YORK, NY, 10065",https://berensonacquisitioncorp.com,100%,"27,510,000",83690107,,100%,89%,1869673,,,,2023-12-24 05:43:12,,,,
BACA-UN,NYSE,Berenson Acquisition Corp. I,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1869673/000119312523069311/d408446ddef14a.htm,67%,ir@berensonacquisitioncorp.com,212-446-1729,"667 MADISON AVENUE, 18TH FLOOR, NEW YORK, NY, 10065",https://berensonacquisitioncorp.com,100%,,,,0%,56%,1869673,,,,2023-12-24 05:43:16,,,,
BACA-WT,NYSE,Berenson Acquisition Corp. I,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1869673/000119312523069311/d408446ddef14a.htm,67%,ir@berensonacquisitioncorp.com,212-446-1729,"667 MADISON AVENUE, 18TH FLOOR, NEW YORK, NY, 10065",https://berensonacquisitioncorp.com,100%,,,,0%,56%,1869673,,,,2023-12-24 05:43:16,,,,
BACK,OTC,"IMAC Holdings, Inc.",Equity Stock Transfer,,,https://ir.imacregeneration.com/investor-resources/investor-faqs,33%,kgolodetz@lhai.com,(212) 838-3777,"1605 WESTGATE CIRCLE, BRENTWOOD, TN, 37027",https://ir.imacregeneration.com/investor-resources/investor-faqs,100%,"32,460,000",44967K104,,100%,78%,1729944,,,,2023-12-24 05:34:11,,,,
BACQ,Nasdaq,Bleichroeder Acquisition Corp. I,,,,,0%,,,,,0%,,,,0%,0%,2028707,,,,,,,,
BACQR,Nasdaq,Bleichroeder Acquisition Corp. I,,,,,,,,,,,,,,,,2028707,,,,,,,,
BACQU,Nasdaq,Bleichroeder Acquisition Corp. I,,,,,,,,,,,,,,,,2028707,,,,,,,,
BACRP,OTC,BANK OF AMERICA CORP /DE/,,,,,0%,,,,,0%,,,,0%,0%,70858,,,,,,,,
BAER,Nasdaq,"Bridger Aerospace Group Holdings, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1941536,,,,,,,,
BAERW,Nasdaq,"Bridger Aerospace Group Holdings, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1941536,,,,,,,,
BAESF,OTC,BAE SYSTEMS PLC /FI/,,,,,0%,,,,,0%,,,,0%,0%,895564,,,,,,,,
BAESY,OTC,BAE SYSTEMS PLC /FI/,,,,,0%,,,,,0%,,,,0%,0%,895564,,,,,,,,
BAFBF,OTC,Balfour Beatty plc/ADR,,,,,0%,,,,,0%,,,,0%,0%,1506721,,,,,,,,
BAFN,Nasdaq,BayFirst Financial Corp.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,Yes,7808,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,IR@bayfirstfinancial.com,(727) 440-6848,"700 CENTRAL AVENUE, SUITE 102, ST PETERSBURG, FL, 33701",https://ir.bayfirstfinancial.com/overview/default.aspx,100%,"4,030,000",07279B104,,100%,100%,1649739,,,,2023-12-24 05:31:15,,,,
BAH,NYSE,Booz Allen Hamilton Holding Corp,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Booz Allen Hamilton Holding%22+%22transfer+agent%22,100%,Investor_Relations@bah.com,,,https://investors.boozallen.com/,33%,"132,330,000",99502106,,100%,78%,1443646,,,,2023-08-30 03:33:21,,,,
BAIDF,OTC,"Baidu, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1329099,,,,,,,,
BAK,NYSE,BRASKEM SA,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,braskem-ri@braskem.com.br,55 (11) 3576-9531,"RUA ETEND NO 1561, CAMARACI BAHIA BRAZIL, Brazil, 42810-000",https://www.braskem-ri.com.br/servicos-aos-investidores/fale-com-ri/,100%,"345,060,000",105532105,,100%,100%,1071438,,,,2023-12-24 05:27:57,,,,
BAKR,OTC,Baker Global Asset Management Inc.,,,,,0%,,,,,0%,,,,0%,0%,1904616,,,,,,,,
BAL,NYSE,Barclays Bank PLC,EQUINITI TRUST COMPANY,,,https://home.barclays/contact-us/group/private-shareholder-relations/,33%,privateshareholderrelations@barclays.com,44 (0)20 7116 2897,"1 Churchill Place, London E14 5HP",https://home.barclays/contact-us/group/private-shareholder-relations/,100%,"493,581",06746P548,,100%,78%,312070,,,,2023-12-27 22:10:11,,,,
BALL,NYSE,BALL Corp,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Ball Corp%22+%22transfer+agent%22,100%,ascott@ball.com,(303) 460-3537,,https://investors.ball.com/investors/default.aspx,67%,"314,310,000",58498106,,100%,89%,9389,,,,2023-02-27 04:10:26,,,,
BALTF,OTC,BARCLAYS BANK PLC,,,,,0%,,,,,0%,,,,0%,0%,312070,,,,,,,,
BALY,NYSE,Bally's Corp,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,InvestorRelations@ballys.com,401-475-8564,"100 WESTMINSTER STREET, PROVIDENCE, RI, 02903",https://s29.q4cdn.com/580102441/files/doc_news/2023/Q2/Q2-2023-Earnings-Release-Final.pdf,100%,"47,900,000",05875B106,,100%,100%,1747079,,,,2023-12-24 03:41:49,,,,
BALY-T,NYSE,Bally's Corp,,,,,,,,,,,,,,,,1747079,,,,,,,,
BAM,NYSE,Brookfield Asset Management Ltd.,TSX Trust Company,,,https://bam.brookfield.com/contact-alerts/contact,33%,jason.fooks@brookfield.com,416-363-9491,"181 BAY STREET, SUITE 100, BROOKFIELD PLACE, TORONTO, Ontario, Canada, M5J 2T3",https://otp.tools.investis.com/clients/us/brook_bam/SEC/sec-show.aspx?Type=page&FilingId=17086947-2862-4744&CIK=0001937926&Index=20000,100%,"1,561,670,000",112585104,,100%,78%,1937926,,,,2023-12-27 22:22:25,,,,
BAMGF,OTC,BROOKFIELD Corp /ON/,,,,,0%,,,,,0%,,,,0%,0%,1001085,,,,,,,,
BAMKF,OTC,BROOKFIELD Corp /ON/,,,,,0%,,,,,0%,,,,0%,0%,1001085,,,,,,,,
BAMXF,OTC,Bayerische Motoren Werke AG/ADR,,,,,0%,,,,,0%,,,,0%,0%,1446250,,,,,,,,
BANC,NYSE,"BANC OF CALIFORNIA, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,IR@bancofcal.com,855-361-2262,"3 MACARTHUR PLACE, SANTA ANA, CA, 92707",https://investors.bancofcal.com/corporate-profile/default.aspx,100%,"59,500,000",05990K106,,100%,100%,1169770,,,,2023-12-24 02:39:47,,,,
BANC-PF,NYSE,"BANC OF CALIFORNIA, INC.",,,,,0%,,,,,0%,,,,0%,0%,1169770,,,,,,,,
BAND,Nasdaq,Bandwidth Inc.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,ir@bandwidth.com,800-808-5150,"2230 BANDMATE WAY, RALEIGH, NC, 27607",https://investors.bandwidth.com/contact-ir,100%,"23,340,000",05988J103,,100%,89%,1514416,,,,2023-12-24 02:39:21,,,,
BANF,Nasdaq,BANCFIRST CORP /OK/,BancFirst Corporation,,7909,https://www.annualreports.com/HostedData/AnnualReportArchive/b/NASDAQ_BANF_2011.pdf,67%,shockley@bancfirst.com,(405) 270-1003,"100 NORTH BROADWAY AVE, OKLAHOMA CITY, OK, 73102-8401",https://www.annualreports.com/HostedData/AnnualReportArchive/b/NASDAQ_BANF_2011.pdf,100%,"32,790,000",05945F103,,100%,89%,760498,,,,2023-12-27 22:24:39,,,,
BANFP,Nasdaq,BANCFIRST CORP /OK/,,,,,0%,,,,,0%,"1,040,000",05539S206,,100%,33%,760498,,,,2023-02-27 04:10:26,,,,
BANL,Nasdaq,CBL International Ltd,,,,,0%,,,,,0%,,,,0%,0%,1914805,,,,,,,,
BANR,Nasdaq,BANNER CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,rich.arnold@bannerbank.com,(509) 344-5351,"10 S FIRST AVENUE, WALLA WALLA, WA, 99362",https://investor.bannerbank.com/investor-relations/default.aspx,100%,"34,190,000",06652V208,,100%,100%,946673,,,,2023-12-24 02:37:46,,,,
BANT,OTC,"Bantec, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1704795,,,,,,,,
BANX,Nasdaq,ArrowMark Financial Corp.,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1578987/000183988222009841/arrowmark-def14a_061722.htm,100%,BANX@destracapital.com,877-855-3434,"100 FILLMORE STREET, SUITE 325, DENVER, CO, 80206",https://ir.stonecastle-financial.com/,100%,"7,100,000",861780104,,100%,100%,1578987,,,,2023-12-24 02:37:14,,,,
BAOS,Nasdaq,Baosheng Media Group Holdings Ltd,Transhare Corporation,,,http://ir.bsacme.com/contact.html#ask6,33%,tina.xiao@ascent-ir.com,1-917-609-0333,"EAST FLOOR 5, BUILDING NO. 8, XISHANHUI SHIJINGSHAN DISTRICT, BEIJING, China, 100041",http://ir.bsacme.com/contact.html?type=ir,100%,"9,140,000",G08908116,,100%,78%,1811216,,,,2023-12-24 02:36:05,,,,
BAP,NYSE,CREDICORP LTD,"COMPUTERSHARE TRUST COMPANY, N.A.",,,https://credicorp.gcs-web.com/shareholder-services/investor-faqs,33%,investorrelations@credicorpperu.com,5113135140,"CLARENDON HOUSE, 2 CHURCH STREET, P.O. BOX HM 666,, HAMILTON, Bermuda, HM CX",https://credicorp.gcs-web.com/,100%,"79,520,000",G2519Y108,,100%,78%,1001290,,,,2023-12-24 02:32:45,,,,
BAR,NYSE,GraniteShares Gold Trust,,,,,0%,info@graniteshares.com,844-476-8747,"222 Broadway, 21 Floor, New York, NY, 10038, USA",https://graniteshares.com/institutional/us/en-us/about-us/contact-us/,100%,"50,700,000",38748G101,,100%,67%,1690437,,,,2024-01-02 16:49:05,,,,
BARK,NYSE,"Bark, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,"https://investors.bark.co/ir-resources/faqs/default.aspx#:~:text=Who%20is%20BARK%27s%20transfer%20agent,continentalstock.com%2Fcontact%2F.",33%,investors@barkbox.com,(855) 501-2275,"120 BROADWAY, 12TH FLOOR, NEW YORK, NY, 10271",https://investors.bark.co/overview/default.aspx,100%,"176,280,000",6.86E+108,,100%,78%,1819574,,,,2023-12-24 02:31:03,,,,
BARK-WT,NYSE,"Bark, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,"https://investors.bark.co/ir-resources/faqs/default.aspx#:~:text=Who%20is%20BARK%27s%20transfer%20agent,continentalstock.com%2Fcontact%2F.",33%,investors@barkbox.com,(855) 501-2275,"120 BROADWAY, 12TH FLOOR, NEW YORK, NY, 10271",https://investors.bark.co/overview/default.aspx,100%,,,,0%,44%,1819574,,,,2023-12-24 02:31:04,,,,
BASA,OTC,"BASANITE, INC.",,,,,0%,,,,,0%,,,,0%,0%,1448705,,,,,,,,
BASE,Nasdaq,"Couchbase, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/1845022/000184502222000043/couchbaseproxystatement.htm,100%,IR@couchbase.com,6504177500,"3250 OLCOTT STREET, SANTA CLARA, CA, 95054",https://investors.couchbase.com/,100%,"44,790,000",22207T101,,100%,100%,1845022,,,,2023-12-24 02:29:33,,,,
BATL,NYSE,BATTALION OIL CORP,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,,https://www.sec.gov/Archives/edgar/data/1282648/000110465919053410/a19-19641_1ex10d2.htm,33%,InvestorRelations@battalionoil.com,832-538-0300,"820 GESSNER ROAD, SUITE 1100, HOUSTON, TX, 77024",https://battalionoil.com/contact-us/,100%,"16,340,000",07134L107,,100%,78%,1282648,,,,2023-12-24 02:28:43,,,,
BATRA,Nasdaq,"Atlanta Braves Holdings, Inc.",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/1560385/000110465922050441/tm224084-1_def14a.htm,67%,investor@libertymedia.com,(877) 772-1518,"12300 LIBERTY BLVD, ENGLEWOOD, CO, 80112",https://www.libertymedia.com/contact,100%,"10,310,000",531229706,,100%,89%,1958140,,,,2023-12-24 02:14:58,,,,
BATRA,Nasdaq,Liberty Media Corp Braves Group,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/1560385/000110465922050441/tm224084-1_def14a.htm,67%,investor@libertymedia.com,(877) 772-1518,"12300 LIBERTY BLVD, ENGLEWOOD, CO, 80112",https://www.libertymedia.com/contact,100%,"10,310,000",531229706,,100%,89%,1560385,,,,2023-12-24 2:14:58,,,,
BATRB,OTC,"Atlanta Braves Holdings, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1958140,,,,,,,,
BATRK,Nasdaq,"Atlanta Braves Holdings, Inc.",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/1560385/000110465922050441/tm224084-1_def14a.htm,67%,investor@libertymedia.com,(877) 772-1518,"12300 LIBERTY BLVD, ENGLEWOOD, CO, 80112",https://www.libertymedia.com/contact,100%,"41,570,000",531229888,,100%,89%,1958140,,,,2023-12-24 02:15:01,,,,
BATRK,Nasdaq,Liberty Media Corp Braves Group,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/1560385/000110465922050441/tm224084-1_def14a.htm,67%,investor@libertymedia.com,(877) 772-1518,"12300 LIBERTY BLVD, ENGLEWOOD, CO, 80112",https://www.libertymedia.com/contact,100%,"41,570,000",531229888,,100%,89%,1560385,,,,2023-12-24 2:15:01,,,,
BAX,NYSE,BAXTER INTERNATIONAL INC,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Baxter International%22+%22transfer+agent%22,100%,global_corp_investor_relations@baxter.com,,,"https://investor.baxter.com/investors/resources-and-faqs/default.aspx#:~:text=back%20to%20top-,Who%20is%20Baxter's%20transfer%20agent%3F,to%20Baxter's%20transfer%20agent%2C%20Computershare.",33%,"503,610,000",71813109,,100%,78%,10456,,,,2023-02-27 04:10:26,,,,
BAYA,Nasdaq,Bayview Acquisition Corp,,,,,0%,,,,,0%,,,,0%,0%,1969475,,,,,,,,
BAYAR,Nasdaq,Bayview Acquisition Corp,,,,,0%,,,,,0%,,,,0%,0%,1969475,,,,,,,,
BAYAU,Nasdaq,Bayview Acquisition Corp,,,,,0%,,,,,0%,,,,0%,0%,1969475,,,,,,,,
BAZNF,OTC,Baozun Inc.,,,,,0%,,,,,0%,,,,0%,0%,1625414,,,,,,,,
BB,NYSE,BLACKBERRY Ltd,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1070235/000107023522000080/proxycircular2022.htm,67%,investorrelations@blackberry.com,(519) 888 - 7465 ext 75950,"2200 UNIVERSITY AVENUE EAST, WATERLOO, Ontario, Canada, N2K 0A7",https://www.blackberry.com/us/en/company/investors,100%,"577,170,000",09228F103,,100%,89%,1070235,,,,2023-12-24 02:13:09,,,,
BBAAY,OTC,Alibaba Group Holding Ltd,,,,,0%,,,,,0%,,,,0%,0%,1577552,,,,,,,,
BBAI,NYSE,"BigBear.ai Holdings, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,https://ir.bigbear.ai,33%,investors@bigbear.ai,410-312-0885,"6811 Benjamin Franklin Drive, Suite 200, Columbia, MD 21046",https://ir.bigbear.ai/,100%,"126,270,000",08975B109,,100%,78%,1836981,,,,2023-12-23 23:48:47,,,,
BBAI-WT,NYSE,"BigBear.ai Holdings, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,https://ir.bigbear.ai,33%,investors@bigbear.ai,410-312-0885,"6811 Benjamin Franklin Drive, Suite 200, Columbia, MD 21046",https://ir.bigbear.ai/,100%,,,,0%,44%,1836981,,,,2023-12-23 23:48:29,,,,
BBAR,NYSE,Banco BBVA Argentina S.A.,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,investorelations-arg@bbva.com,54 11 4341-5040,"Av. Córdoba 111 (C1054AAA) Ciudad de Buenos Aires, Argentina",https://ir.bbva.com.ar/es/contacto/datos-de-contacto/,100%,"612,710,000",58934100,,100%,100%,913059,,,,2023-12-23 23:47:46,,,,
BBBT,OTC,"Black Bird Biotech, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1409999,,,,,,,,
BBBY,Nasdaq,Bed Bath & Beyond Inc.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.google.com/search?q=%22Bed Bath & Beyond%22+%22transfer+agent%22,100%,ir@bedbath.com,,,https://bedbathandbeyond.gcs-web.com/,33%,"79,960,000",75896100,,100%,78%,886158,,,,2023-02-27 04:10:26,,,,
BBCP,Nasdaq,"Concrete Pumping Holdings, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,BBCP@gateway-grp.com,949-574-3860,"500 E. 84th Avenue, Suite A-5, Thornton, CO 80229",https://ir.concretepumpingholdings.com/,100%,"56,600,000",206704108,,100%,89%,1703956,,,,2023-12-23 23:46:46,,,,
BBD,NYSE,BANK BRADESCO,The Bank Of New York Mellon (ADR),Yes,7807,https://www.bradescori.com.br/en/services/faq/,100%,investors@bradesco.com.br,55 11) 2194 0922,"Cidade de Deus, s/nº, Silver Building, 4th floor, Vila Yara, Osasco, SP",https://www.bradescori.com.br/en/services/contact-ir/,100%,"5,333,350,000",59460303,,100%,100%,1160330,,,,2023-12-23 23:45:39,,,,
BBDC,NYSE,"Barings BDC, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,BDCinvestorrelations@barings.com,888-401-1088,"300 South Tryon Street, Suite 2500, Charlotte, NC 28202",https://ir.barings.com/,100%,"109,230,000",06759L103,,100%,100%,1379785,,,,2023-12-23 23:45:12,,,,
BBDO,NYSE,BANK BRADESCO,The Bank Of New York Mellon (ADR),,,https://www.bradescori.com.br/en/services/faq/,33%,investors@bradesco.com.br,55 11) 2194 0922,"Cidade de Deus, s/nº, Silver Building, 4th floor, Vila Yara, Osasco, SP",https://www.bradescori.com.br/en/services/contact-ir/,100%,"5,357,640,000",59460402,,100%,78%,1160330,,,,2023-12-23 23:43:33,,,,
BBGI,Nasdaq,BEASLEY BROADCAST GROUP INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,email@bbgi.com,(239) 263-5000,"3033 Riviera Drive, Suite 200, Naples, FL 34103",https://bbgi.com/investors/,100%,"12,880,000",74014101,,100%,89%,1099160,,,,2023-12-23 23:41:26,,,,
BBIG,OTC,"Vinco Ventures, Inc.",Nevada Agency & Trust Co.,,,https://investors.vincoventures.com/faq,33%,investors@vincoventures.com,(866) 900-0992,,https://investors.vincoventures.com/,67%,"233,140,000",927330100,https://investors.vincoventures.com/company-information,100%,67%,1717556,,,,2023-12-23 23:27:59,,,,
