Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
NBIX,Nasdaq,NEUROCRINE BIOSCIENCES INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,ir@neurocrine.com,(858) 617-7143,,https://neurocrine.gcs-web.com/shareholder-contacts,67%,"95,640,000",64125C109,,100%,78%,914475,,,,2023-11-17 18:47:34,,,,
NBLWF,OTC,Noble Corp plc,,,,,0%,,,,,0%,,,,0%,0%,1895262,,,,,,,,
NBND,OTC,NetBrands Corp.,,,,,0%,,,,,0%,,,,0%,0%,1725911,,,,,,,,
NBO,NYSE,Neuberger Berman New York Municipal Fund Inc.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"5,080,000",64124K102,,100%,67%,1178841,,,,2023-02-27 04:13:49,,,,
NBR,NYSE,NABORS INDUSTRIES LTD,"COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,william.conroy@nabors.com,,,https://investor.nabors.com/investor-relations-home/default.aspx,33%,"9,410,000",G6359F137,,100%,56%,1163739,,,✔,2023-11-17 18:47:17,,,,
NBRV,Nasdaq,Nabriva Therapeutics plc,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1641640/000110465922078840/tm2219814-2_def14a.htm,67%,,,,,0%,"2,660,000",G63637139,,100%,56%,1641640,,,,2023-02-27 04:10:26,,,,
NBRVF,OTC,Nabriva Therapeutics plc,,,,,0%,,,,,0%,,,,0%,0%,1641640,,,,,,,,
NBRWF,OTC,NABORS INDUSTRIES LTD,,,,,0%,,,,,0%,,,,0%,0%,1163739,,,,,,,,
NBSE,Nasdaq,NeuBase Therapeutics Inc,"Standard Registrar and Transfer Company, Inc.",,7858,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,,,,,0%,"32,260,000",64132K102,,100%,56%,1173281,,,,2023-02-27 04:10:26,,,,
NBST,OTC,Newbury Street Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1831978/000121390023017316/def14a0323_newburystreet.htm,67%,,,,,0%,"16,660,000",65101L104,,100%,56%,1831978,,,✔,2023-02-27 04:10:26,,,,
NBSTU,Nasdaq,Newbury Street Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1831978/000121390023017316/def14a0323_newburystreet.htm,67%,,,,,0%,,65101L203,,50%,39%,1831978,,,✔,2023-02-27 04:10:26,,,,
NBSTW,Nasdaq,Newbury Street Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1831978/000121390023017316/def14a0323_newburystreet.htm,67%,,,,,0%,,65101L112,,50%,39%,1831978,,,✔,2023-02-27 04:10:26,,,,
NBTB,Nasdaq,NBT BANCORP INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"42,840,000",628778102,,100%,67%,790359,,,✔,2023-02-27 04:10:26,,,,
NBTX,Nasdaq,Nanobiotix S.A.,"Citibank, N.A.",,7923,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,investors@nanobiotix.com,,,https://ir.nanobiotix.com/shareholder-services/contact-ir,33%,"34,880,000",63009J107,,100%,67%,1760854,,,,2023-11-17 18:43:56,,,,
NBW,NYSE,Neuberger Berman California Municipal Fund Inc.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"5,550,000",64123C101,,100%,67%,1178840,,,✔,2023-02-27 04:10:26,,,,
NBXG,NYSE,Neuberger Berman Next Generation Connectivity Fund Inc.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"78,760,000",64133Q108,,100%,67%,1843181,,,✔,2023-02-27 04:10:26,,,,
NBY,NYSE,"NovaBay Pharmaceuticals, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1389545/000143774922023306/nby20220921_def14a.htm,67%,jcain@lhai.com,310-691-7100,,https://investors.novabay.com/investor-resources/,67%,"53,510,000",66987P201,,100%,78%,1389545,,,✔,2023-11-17 18:43:23,,,,
NC,NYSE,NACCO INDUSTRIES INC,,,,,0%,,,,,0%,"5,770,000",629579103,,100%,33%,789933,,,✔,2023-02-27 04:10:26,,,,
NCA,NYSE,NUVEEN CALIFORNIA MUNICIPAL VALUE FUND,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"33,110,000",67062C107,,100%,67%,818851,,,✔,2023-02-27 04:10:26,,,,
NCAC,Nasdaq,Newcourt Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1849475/000110465922129165/tm2231967-2_def14a.htm,67%,,,,,0%,"26,140,000",G6448C103,,100%,56%,1849475,,,✔,2023-02-27 04:10:26,,,,
NCACU,Nasdaq,Newcourt Acquisition Corp,,,,,0%,,,,,0%,,G6448C111,,50%,17%,1849475,,,✔,2023-02-27 04:10:26,,,,
NCACW,Nasdaq,Newcourt Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1849475/000110465922129165/tm2231967-2_def14a.htm,67%,,,,,0%,,G6448C129,,50%,39%,1849475,,,✔,2023-02-27 04:10:26,,,,
NCDL,NYSE,Nuveen Churchill Direct Lending Corp.,,,,,0%,,,,,0%,,,,0%,0%,1737924,,,,,,,,
NCEW,Nasdaq,New Century Logistics (BVI) Ltd,,,,,,,,,,,,,,,,1968043,,,,,,,,
NCG,,HTL Capital Ltd.,,,,,0%,,,,,0%,,,,0%,0%,2021364,,,,,,,,
NCI,Nasdaq,Neo-Concept International Group Holdings Ltd,,,,,0%,,,,,0%,,,,0%,0%,1916331,,,,,,,,
NCL,NYSE,Northann Corp.,,,,,0%,,,,,0%,,,,0%,0%,1923780,,,,,,,,
NCLH,NYSE,Norwegian Cruise Line Holdings Ltd.," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1513761/000110465922051725/tm2212190-1_def14a.htm,67%,InvestorRelations@nclcorp.com,305-468-2339,,https://www.nclhltd.com/investors/company-information/contacts,67%,"421,390,000",G66721104,,100%,78%,1513761,,,✔,2023-11-16 01:09:44,,,,
NCMI,Nasdaq,"National CineMedia, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,investors@ncm.com,800-844-0935,,https://investor.ncm.com/contact-us,67%,"81,890,000",635309107,,100%,89%,1377630,,,✔,2023-11-16 01:08:55,,,,
NCNA,Nasdaq,NuCana plc,"Citibank, N.A.",,7923,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,chris.brinzey@westwicke.com,1-339-970-2843,,,67%,"52,180,000",67022C106,,100%,78%,1709626,,,✔,2023-11-23 23:24:24,,,,
NCNC,Nasdaq,noco-noco Inc.,,,,,0%,,,,,0%,,,,0%,0%,1964021,,,,,,,,
NCNCF,OTC,noco-noco Inc.,,,,,,,,,,,,,,,,1964021,,,,,,,,
NCNCW,Nasdaq,noco-noco Inc.,,,,,0%,,,,,0%,,,,0%,0%,1964021,,,,,,,,
NCNO,Nasdaq,"nCino, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,investorrelations@ncino.com,1 910.734.7743,,https://investor.ncino.com/resources/contact-ir,67%,"110,850,000",63947X101,,100%,89%,1902733,,,✔,2023-11-16 01:07:02,,,,
NCPL,Nasdaq,Netcapital Inc.,,,,,0%,,,,,0%,"4,300,000",64113L103,,100%,33%,1414767,,,✔,2023-02-27 04:10:26,,,,
NCPLW,Nasdaq,Netcapital Inc.,,,,,0%,,,,,0%,,64113L111,,50%,17%,1414767,,,✔,2023-02-27 04:10:26,,,,
NCR,NYSE,NCR Corporation,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.google.com/search?q=%22NCR%22+%22transfer+agent%22,100%,michael.nelson@ncr.com,(678) 808-6995,,https://investor.ncr.com/contact-ir,67%,"136,900,000",6.29E+112,,100%,89%,70866,,,,2023-02-27 04:10:26,,,,
NCRA,Nasdaq,"NOCERA, INC.",,,,,0%,,,,,0%,"9,020,000",655186500,,100%,33%,1756180,,,✔,2023-02-27 04:10:26,,,,
NCRE,OTC,"Colambda Technologies, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1104462,,,,,,,,
NCRRP,OTC,NCR Voyix Corp,,,,,0%,,,,,0%,,,,0%,0%,70866,,,,,,,,
NCSM,Nasdaq,"NCS Multistage Holdings, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,ir@ncsmultistage.com,,,https://ir.ncsmultistage.com/shareholder-services/ir-contacts,33%,"2,410,000",628877201,,100%,56%,1692427,,,✔,2023-11-16 01:06:19,,,,
NCSYF,OTC,NICE Ltd.,,,,,0%,,,,,0%,,,,0%,0%,1003935,,,,,,,,
NCT,Nasdaq,Intercont (Cayman) Ltd,,,,,0%,,,,,0%,,,,0%,0%,2018529,,,,,,,,
NCTY,Nasdaq,The9 LTD,Bank Of New York (The),,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,ir@corp.the9.com,86-21) 6108-6080,,https://www.the9.com/siteMap.html?act=site,67%,"693,500,000",88337K302,,100%,67%,1296774,,,✔,2023-11-16 01:05:40,,,,
NCV,NYSE,Virtus Convertible & Income Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"90,370,000",92838X102,,100%,67%,1214935,,,✔,2023-02-27 04:10:26,,,,
NCV-PA,NYSE,Virtus Convertible & Income Fund,,,,,0%,,,,,0%,,,,0%,0%,1214935,,,✔,2023-02-27 04:10:26,,,,
NCZ,NYSE,Virtus Convertible & Income Fund II,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"76,120,000",92838U108,,100%,67%,1227857,,,✔,2023-02-27 04:10:26,,,,
NCZ-PA,NYSE,Virtus Convertible & Income Fund II,,,,,0%,,,,,0%,,,,0%,0%,1227857,,,✔,2023-02-27 04:13:47,,,,
NDAQ,Nasdaq,"NASDAQ, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Nasdaq%22+%22transfer+agent%22,100%,investor.relations@nasdaq.com,(212) 401-8742,,https://ir.nasdaq.com/resources/investor-faqs,67%,"491,230,000",631103108,,100%,89%,1120193,,,,2023-02-27 04:10:26,,,,
NDEKF,OTC,NITTO DENKO CORP / ADR/,,,,,0%,,,,,0%,,,,0%,0%,353991,,,,,,,,
NDEKY,OTC,NITTO DENKO CORP / ADR/,,,,,0%,,,,,0%,,,,0%,0%,353991,,,,,,,,
NDLS,Nasdaq,NOODLES & Co,EQUINITI TRUST COMPANY,Yes,7806/7835,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,investorrelations@noodles.com,,,https://investor.noodles.com/investor-faqs,33%,"45,700,000",65540B105,,100%,78%,1275158,,,✔,2023-11-16 01:04:24,,,,
NDMO,NYSE,Nuveen Dynamic Municipal Opportunities Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"59,470,000",67079X102,,100%,67%,1793129,,,,2023-02-27 04:10:26,,,,
NDO,,"Endo, Inc.",,,,,0%,,,,,0%,,,,0%,0%,2008861,,,,,,,,
NDOI,OTC,"Endo, Inc.",,,,,0%,,,,,0%,,,,0%,0%,2008861,,,,,,,,
NDP,NYSE,"TORTOISE ENERGY INDEPENDENCE FUND, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"1,850,000",89148K200,,100%,67%,1547158,,,✔,2023-02-27 04:10:26,,,,
NDRA,Nasdaq,ENDRA Life Sciences Inc.,VStock Transfer LLC,,7924,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,ybriggs@lhai.com,(310) 691-7100,,https://investors.endrainc.com/ir-contacts,67%,"63,170,000",29273B104,,100%,78%,1681682,,,✔,2023-11-23 18:44:24,,,,
NDSN,Nasdaq,NORDSON CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Nordson%22+%22transfer+agent%22,100%,,,,https://investors.nordson.com/resources/default.aspx,0%,"57,210,000",655663102,,100%,67%,72331,,,,2023-02-27 04:10:26,,,,
NDVNQ,OTC,nDivision Inc.,,,,,0%,,,,,0%,,,,0%,0%,1659183,,,,,,,,
NE,NYSE,Noble Corp plc,,,,,0%,,,,,0%,"67,050,000",G6610J209,,100%,33%,1895262,,,✔,2023-02-27 04:13:47,,,,
NE-WT,NYSE,Noble Corp plc,,,,,0%,,,,,0%,,,,0%,0%,1895262,,,,,,,,
NE-WTA,NYSE,Noble Corp plc,,,,,0%,,,,,0%,,,,0%,0%,1895262,,,,,,,,
NEA,NYSE,Nuveen AMT-Free Quality Municipal Income Fund,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"299,040,000",670657105,,100%,67%,1195737,,,,2023-02-27 04:13:49,,,,
NECB,Nasdaq,"NorthEast Community Bancorp, Inc./MD/",,,,,0%,,,,,0%,"16,330,000",664121100,,100%,33%,1847398,,,,2023-02-27 04:10:26,,,,
NEE,NYSE,NEXTERA ENERGY INC,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22NextEra Energy%22+%22transfer+agent%22,100%,investors@nexteraenergypartners.com,(561) 694-4697,,https://www.investor.nexteraenergy.com/investor-resources/contact-investor-relations,67%,"1,986,420,000",65339F101,,100%,89%,753308,,,,2023-02-27 04:10:26,,,,
NEE-PN,NYSE,NEXTERA ENERGY INC,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22NextEra Energy%22+%22transfer+agent%22,100%,investors@nexteraenergypartners.com,(561) 694-4697,,https://www.investor.nexteraenergy.com/investor-resources/contact-investor-relations,67%,,65339F101,,50%,72%,753308,,,,2023-02-27 04:10:26,,,,
NEE-PP,NYSE,NEXTERA ENERGY INC,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22NextEra Energy%22+%22transfer+agent%22,100%,investors@nexteraenergypartners.com,(561) 694-4697,,https://www.investor.nexteraenergy.com/investor-resources/contact-investor-relations,67%,,65339F101,,50%,72%,753308,,,,2023-02-27 04:10:26,,,,
NEE-PQ,NYSE,NEXTERA ENERGY INC,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22NextEra Energy%22+%22transfer+agent%22,100%,investors@nexteraenergypartners.com,(561) 694-4697,,https://www.investor.nexteraenergy.com/investor-resources/contact-investor-relations,67%,,65339F101,,50%,72%,753308,,,,2023-02-27 04:10:26,,,,
NEE-PR,NYSE,NEXTERA ENERGY INC,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22NextEra Energy%22+%22transfer+agent%22,100%,investors@nexteraenergypartners.com,(561) 694-4697,,https://www.investor.nexteraenergy.com/investor-resources/contact-investor-relations,67%,,65339F101,,50%,72%,753308,,,,2023-02-27 04:10:26,,,,
