Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
GAMB,Nasdaq,Gambling.com Group Ltd," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,investors@gdcgroup.com,,,https://www.gambling.com/corporate/investors/ir-services,33%,"35,380,000",G3R239101,,100%,56%,1839799,,,✔,2023-11-24 00:50:13,,,,
GAMC,Nasdaq,"Bolt Projects Holdings, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1841125/000121390023012655/def14a2023_goldenarrowmerger.htm,67%,,,,,0%,"28,750,000",380799106,,100%,56%,1841125,,,,2023-02-27 04:10:26,,,,
GAMCU,Nasdaq,"Bolt Projects Holdings, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1841125/000121390023012655/def14a2023_goldenarrowmerger.htm,67%,,,,,0%,"28,750,000",380799205,,100%,56%,1841125,,,,2023-02-27 04:10:26,,,,
GAMCW,Nasdaq,"Bolt Projects Holdings, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1841125/000121390023012655/def14a2023_goldenarrowmerger.htm,67%,,,,,0%,,380799114,,50%,39%,1841125,,,,2023-02-27 04:10:26,,,,
GAME,Nasdaq,"GameSquare Holdings, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,ir@gamesquare.com,216-464-6400,"1008, 150 York Street, Toronto, Ontario M5H 3S5",https://investors.gamesquare.com/resources/investor-contacts/default.aspx,100%,"15,660,000",29287W102,,100%,78%,1714562,,,✔,2023-11-24 00:48:10,,,,
GAMI,OTC,"GAMCO INVESTORS, INC. ET AL",,,,,0%,,,,,0%,,,,0%,0%,1060349,,,,,,,,
GAN,Nasdaq,GAN Ltd,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,rshore@GAN.com,,,https://investors.gan.com/websites/gan/English/5200/contact-us.html,33%,"42,080,000",G3728V109,,100%,67%,1799332,,,✔,2023-11-24 00:42:35,,,,
GANX,Nasdaq,"Gain Therapeutics, Inc.",Pacific Stock Transfer Company,,,,33%,ir@gaintherapeutics.com,1 301 500 1556,"4800 Montgomery Lane Ste, 220 Bethesda, MD 20814,",https://www.gaintherapeutics.com/investors-media/investor-resource.html,100%,"11,880,000",36269B105,,100%,78%,1819411,,,✔,2023-12-22 01:32:34,,,,
GAP,NYSE,GAP INC,,,,,0%,,,,,0%,,,,0%,0%,39911,,,,,,,,
GAQ,Nasdaq,Generation Asia I Acquisition Ltd,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,ir@gen-mgmt.com,852-21318903,,https://gaq.gen-mgmt.com/,67%,"21,930,000",G38258102,,100%,67%,1852061,,,,2023-11-24 00:41:53,,,,
GAQ-UN,NYSE,Generation Asia I Acquisition Ltd,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,ir@gen-mgmt.com,852-21318903,,https://gaq.gen-mgmt.com/,67%,,,,0%,33%,1852061,,,,2023-09-17 20:37:45,,,,
GAQ-WT,NYSE,Generation Asia I Acquisition Ltd,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,ir@gen-mgmt.com,852-21318903,,https://gaq.gen-mgmt.com/,67%,,,,0%,33%,1852061,,,,2023-09-17 20:37:45,,,,
GAQUF,OTC,Generation Asia I Acquisition Ltd,,,,,0%,,,,,0%,,,,0%,0%,1852061,,,,,,,,
GAQWF,OTC,Generation Asia I Acquisition Ltd,,,,,0%,,,,,0%,,,,0%,0%,1852061,,,,,,,,
GARWF,OTC,Golden Arrow Resources Corp,,,,,0%,,,,,0%,,,,0%,0%,1403870,,,,,,,,
GASS,Nasdaq,StealthGas Inc.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"38,200,000",Y81669106,,100%,67%,1328919,,,✔,2023-02-27 04:10:26,,,,
GATE,Nasdaq,Marblegate Acquisition Corp.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1838513/000119312522281262/d347995ddef14a.htm,67%,,,,,0%,"30,910,000",56608A105,,100%,56%,1838513,,,,2023-02-27 04:10:26,,,,
GATEU,Nasdaq,Marblegate Acquisition Corp.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1838513/000119312522281262/d347995ddef14a.htm,67%,,,,,0%,,56608A204,,50%,39%,1838513,,,,2023-02-27 04:10:26,,,,
GATEW,Nasdaq,Marblegate Acquisition Corp.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1838513/000119312522281262/d347995ddef14a.htm,67%,,,,,0%,,56608A113,,50%,39%,1838513,,,,2023-02-27 04:10:26,,,,
GATO,NYSE,"Gatos Silver, Inc.",EQUINITI TRUST COMPANY,Yes,7806/7835,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,info@gatossilver.com,1 604-424-0984,"925 W Georgia Street, Suite 910, Vancouver, British Columbia V6C 3L2",https://investor.gatossilver.com/resources/investor-contacts/default.aspx,100%,"69,130,000",368036109,,100%,100%,1517006,,,✔,2023-11-24 00:40:21,,,,
GATX,NYSE,GATX CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/40211/000119312522072723/d279617ddef14a.htm,100%,ir@gatx.com,312.621.6262,,https://ir.gatx.com/resources/investor-contacts/default.aspx,67%,"35,300,000",361448103,,100%,89%,40211,,,✔,2023-11-24 00:38:56,,,,
GAU,NYSE,Galiano Gold Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,info@galianogold.com,1-604-683-8193,,https://www.galianogold.com/investors/share-performance-and-structure/default.aspx,67%,"224,940,000",36352H100,,100%,67%,1377757,,,✔,2023-11-24 00:38:25,,,,
GAUZ,Nasdaq,Gauzy Ltd.,,,,,0%,,,,,0%,,,,0%,0%,1781446,,,,,,,,
GAXYQ,OTC,"GALAXY NEXT GENERATION, INC.",,,,,0%,,,,,0%,,,,0%,0%,1127993,,,,,,,,
GAZ,NYSE,Barclays Bank PLC,EQUINITI TRUST COMPANY,,,https://home.barclays/contact-us/group/private-shareholder-relations/,33%,privateshareholderrelations@barclays.com,44 (0)20 7116 2897,"1 Churchill Place, London E14 5HP",https://home.barclays/contact-us/group/private-shareholder-relations/,100%,"715,101",06745T368,,100%,78%,312070,,,✔,2023-12-27 22:11:23,,,,
GB,NYSE,Global Blue Group Holding AG,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,fgibbons@globalblue.com,,,https://ir.globalblue.com/resources/investor-contacts/default.aspx,33%,"192,540,000",H33700107,,100%,56%,1799983,,,✔,2023-11-24 00:23:00,,,,
GB-WT,NYSE,Global Blue Group Holding AG,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,fgibbons@globalblue.com,,,https://ir.globalblue.com/resources/investor-contacts/default.aspx,33%,,,,0%,22%,1799983,,,✔,2023-10-01 20:41:53,,,,
GBAB,NYSE,Guggenheim Taxable Municipal Bond & Investment Grade Debt Trust,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"21,690,000",401664107,,100%,67%,1495825,,,,2023-02-27 04:13:49,,,,
GBAT,OTC,Grayscale Basic Attention Token Trust (BAT),,,,,0%,,,,,0%,,,,0%,0%,1852040,,,,,,,,
GBBEF,OTC,BARCLAYS BANK PLC,,,,,0%,,,,,0%,,,,0%,0%,312070,,,,,,,,
GBBK,Nasdaq,Global Blockchain Acquisition Corp.,,,,,0%,,,,,0%,"22,010,000",37961B104,,100%,33%,1894951,,,,2023-02-27 04:10:26,,,,
GBBKR,Nasdaq,Global Blockchain Acquisition Corp.,,,,,0%,,,,,0%,,,,0%,0%,1894951,,,,,,,,
GBBKW,Nasdaq,Global Blockchain Acquisition Corp.,,,,,0%,,,,,0%,,37961B120,,50%,17%,1894951,,,,2023-02-27 04:10:26,,,,
GBCI,NYSE,"GLACIER BANCORP, INC.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.sec.gov/Archives/edgar/data/868671/000086867123000055/gbci-20230315.htm,100%,Investor@glacierbancorp.com,1-800-735-4371,"49 Commons Loop, Kalispell, MT 59901-2679",https://www.glacierbancorp.com/shareholder-services/information-request,100%,"110,770,000",37637Q105,,100%,100%,868671,,,✔,2023-11-24 00:18:11,,,,
GBCS,OTC,"SELECTIS HEALTH, INC.",,,,,0%,,,,,0%,,,,0%,0%,727346,,,,,,,,
GBDC,Nasdaq,"GOLUB CAPITAL BDC, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,ic@golubcapital.com,,"200 Park Avenue, 25th Floor, New York, New York 10166",https://golubcapitalbdc.com/contact-us/,67%,"170,900,000",38173M102,,100%,89%,1476765,,,✔,2023-11-24 00:16:56,,,,
GBIO,Nasdaq,Generation Bio Co.,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1733294/000155837022005973/tmb-20220609xdef14a.htm,100%,investors@generationbio.com,,,https://investors.generationbio.com/shareholder-services/investor-faqs,33%,"59,010,000",37148K100,,100%,78%,1733294,,,✔,2023-10-30 16:37:14,,,,
GBLI,NYSE,"Global Indemnity Group, LLC","COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,ir@gbli.com,302-691-6276,,https://investors.gbli.com/resources/investor-contacts/default.aspx,67%,"10,640,000",37959R103,,100%,67%,1494904,,,✔,2023-11-24 00:15:31,,,,
GBLX,OTC,GB SCIENCES INC,,,,,0%,,,,,0%,,,,0%,0%,1165320,,,,,,,,
GBNH,Nasdaq,Greenbrook TMS Inc,"COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,info@bristolir.com,905-326-1888,,https://www.greenbrooktms.com/investors/investors-contact,67%,"26,530,000",393704309,,100%,67%,1735948,,,✔,2023-11-24 00:13:04,,,,
GBNHF,OTC,Greenbrook TMS Inc.,,,,,0%,,,,,0%,,,,0%,0%,1735948,,,,,,,,
GBNY,OTC,"Generations Bancorp NY, Inc.",,,,,0%,,,,,0%,"2,430,000",37149G108,,100%,33%,1823365,,,,2023-02-27 04:13:53,,,,
GBR,NYSE,"New Concept Energy, Inc.",,,,,0%,,,,,0%,"5,130,000",643611106,,100%,33%,105744,,,,2023-02-27 04:10:26,,,,
GBRG,Nasdaq,Goldenbridge Acquisition Ltd,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1822792/000121390022065331/def14a1022_goldenbridge.htm,67%,SunCar@GBPR.com,,"Lingshi Road, No. 656, Suite 209, Shanghai, China",https://www.globenewswire.com/en/news-release/2023/05/17/2671471/0/en/SunCar-Completes-Business-Combination-with-Goldenbridge-Acquisition-Limited-to-Become-Publicly-Traded-Company.html,67%,"7,540,000",G3970D104,,100%,78%,1822792,,,✔,2023-11-24 00:08:07,,,,
GBRGR,Nasdaq,Goldenbridge Acquisition Limited Right,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1822792/000121390022065331/def14a1022_goldenbridge.htm,67%,SunCar@GBPR.com,,"Lingshi Road, No. 656, Suite 209, Shanghai, China",https://www.globenewswire.com/en/news-release/2023/05/17/2671471/0/en/SunCar-Completes-Business-Combination-with-Goldenbridge-Acquisition-Limited-to-Become-Publicly-Traded-Company.html,67%,,G3970D138,,50%,61%,1822792,,,✔,2023-11-24 00:09:14,,,,
GBRGW,Nasdaq,Goldenbridge Acquisition Ltd,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1822792/000121390022065331/def14a1022_goldenbridge.htm,67%,SunCar@GBPR.com,,"Lingshi Road, No. 656, Suite 209, Shanghai, China",https://www.globenewswire.com/en/news-release/2023/05/17/2671471/0/en/SunCar-Completes-Business-Combination-with-Goldenbridge-Acquisition-Limited-to-Become-Publicly-Traded-Company.html,67%,,G3970D120,,50%,61%,1822792,,,✔,2023-11-24 00:08:38,,,,
GBS,,GUI BIN SHE INTERNATIONAL HOLDING GROUP,,,,,0%,,,,,0%,,,,0%,0%,2024303,,,,,,,,
GBTC,NYSE,Grayscale Bitcoin Trust (BTC),,,,,0%,,,,,0%,,,,0%,0%,1588489,,,,,,,,
GBTC,NYSE,Grayscale Bitcoin Trust ETF,,,,,,,,,,,,,,,,1588489,,,,,,,,
GBTG,NYSE,"Global Business Travel Group, Inc.",CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1820872/000110465922056424/tm2135372-18_def14a.htm,67%,investor@amexgbt.com,,"666 3rd Avenue, 4th Floor, New York, New York 10172",https://investors.amexglobalbusinesstravel.com/investors/resources/investor-contacts/default.aspx,67%,"56,950,000",37890B100,,100%,78%,1820872,,,✔,2023-11-24 00:06:59,,,,
GBUX,OTC,"GIVBUX, INC.",,,,,0%,,,,,0%,,,,0%,0%,1169138,,,,,,,,
GBX,NYSE,GREENBRIER COMPANIES INC,,,,,0%,,,,,0%,"32,590,000",393657101,,100%,33%,923120,,,✔,2023-02-27 04:10:26,,,,
GCAN,OTC,"Greater Cannabis Company, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1695473,,,,,,,,
GCBC,Nasdaq,GREENE COUNTY BANCORP INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,donaldg@thebankofgreenecounty.com,518-943-2600,"Greene County Bancorp Inc., 302 Main Street, Catskill, NY 12414",https://greenecountybancorp.q4ir.com/investor-resources/information-request-form/default.aspx,100%,"8,510,000",394357107,,100%,100%,1070524,,,✔,2023-11-23 23:49:24,,,,
GCDT,,Green Circle Decarbonize Technology Ltd,,,,,0%,,,,,0%,,,,0%,0%,1926293,,,,,,,,
GCEH,OTC,"Global Clean Energy Holdings, Inc.",,,,,0%,,,,,0%,,,,0%,0%,748790,,,,,,,,
GCGJ,OTC,GUOCHUN INTERNATIONAL INC.,,,,,0%,,,,,0%,,,,0%,0%,1765048,,,,,,,,
GCI,NYSE,"Gannett Co., Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.google.com/search?q=%22Gannett%22+%22transfer+agent%22,100%,investors@gannett.com,(703) 854-3000,,https://investors.gannett.com/resources/Investor-Toolkit/,67%,"146,680,000",36472T109,,100%,89%,1579684,,,,2023-02-27 04:10:26,,,,
GCL,Nasdaq,GCL Global Holdings Ltd,,,,,0%,,,,,0%,,,,0%,0%,2002045,,,,,,,,
GCMG,Nasdaq,GCM Grosvenor Inc.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,investorrelations@gcmlp.com,,"900 North Michigan Avenue, Suite 1100, Chicago, IL 60611",https://www.gcmgrosvenor.com/public-shareholders/,67%,"42,050,000",3.68E+112,,100%,78%,1819796,,,✔,2023-11-23 23:45:26,,,,
GCMGW,Nasdaq,GCM Grosvenor Inc.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,investorrelations@gcmlp.com,,"900 North Michigan Avenue, Suite 1100, Chicago, IL 60611",https://www.gcmgrosvenor.com/public-shareholders/,67%,"42,530,000",3.68E+120,,100%,78%,1819796,,,✔,2023-11-23 23:46:01,,,,
GCO,NYSE,GENESCO INC,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Genesco%22+%22transfer+agent%22,100%,investorrelations@genesco.com,,,https://www.genesco.com/investor-relations/investor-overview,33%,"13,070,000",371532102,,100%,78%,18498,,,,2023-02-27 04:10:26,,,,
GCREX,Nasdaq,Apollo Diversified Real Estate Fund,,,,,0%,,,,,0%,,,,0%,0%,1597634,,,,2023-02-27 04:10:26,,,,
GCT,Nasdaq,GigaCloud Technology Inc,"COMPUTERSHARE TRUST COMPANY, N.A.",,,,33%,investor.relations@gigacloudtech.com,,,https://investors.gigacloudtech.com/resources/contact-ir,33%,"33,370,000",G38644103,,100%,56%,1857816,,,✔,2023-11-23 23:43:28,,,,
GCTK,Nasdaq,"Glucotrack, Inc.",,,,,0%,,,,,0%,"15,470,000",45824Q507,,100%,33%,1506983,,,,2023-02-27 04:13:47,,,,
GCTS,NYSE,"GCT Semiconductor Holding, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1851961,,,,,,,,
GCTS-WT,NYSE,"GCT Semiconductor Holding, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1851961,,,,,,,,
GCV,NYSE,GABELLI CONVERTIBLE & INCOME SECURITIES FUND INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/845611/000114036122010931/app10030980x1_def14a.htm,100%,,,,,0%,"18,910,000",36240B109,,100%,67%,845611,,,✔,2023-02-27 04:13:49,,,,
GD,NYSE,GENERAL DYNAMICS CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22General Dynamics%22+%22transfer+agent%22,100%,investorrelations@generaldynamics.com,(703) 876-3559,,"https://investorrelations.gd.com/investor-resources/faqs/default.aspx#:~:text=If%20you%20hold%20your%20shares,or%20www.computershare.com.",67%,"274,250,000",369550108,,100%,89%,40533,,,,2023-02-27 04:13:53,,,,
GDC,Nasdaq,GD Culture Group Ltd,,,,,0%,,,,,0%,,,,0%,0%,1641398,,,,,,,,
GDDY,NYSE,GoDaddy Inc.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805/7810,https://www.google.com/search?q=%22GoDaddy%22+%22transfer+agent%22,67%,investors@godaddy.com,,,https://aboutus.godaddy.net/investor-relations/resources/default.aspx,33%,"156,370,000",380237107,,100%,67%,1609711,,,,2023-02-27 04:10:26,,,,
GDEN,Nasdaq,"GOLDEN ENTERTAINMENT, INC.",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,,,,,0%,"28,510,000",381013101,,100%,44%,1071255,,,,2023-02-27 04:10:26,,,,
GDEV,Nasdaq,GDEV Inc.,,,,,0%,,,,,0%,,,,0%,0%,1848739,,,,,,,,
GDEVW,Nasdaq,GDEV Inc.,,,,,0%,,,,,0%,,,,0%,0%,1848739,,,,,,,,
GDHG,Nasdaq,GOLDEN HEAVEN GROUP HOLDINGS LTD.,,,,,0%,,,,,0%,,,,0%,0%,1928340,,,,,,,,
GDHLF,OTC,GDS Holdings Ltd,,,,,0%,,,,,0%,,,,0%,0%,1526125,,,,,,,,
