Ticker,Exchange,Company_Name_Issuer,Transfer_Agent,Online_Purchase,DTC_Member_Number,TA_URL,Transfer_Agent_Pct,IR_Emails,IR_Phone_Number,IR_Company_Address,IR_URL,IR_Contact_Info,Shares_Outstanding,CUSIP,Company_Info_URL,Company_Info,Full_Progress_Pct,CIK,DRS,Percent_Shares_DRSd,Submission_Received,Timestamps_UTC,Learn_More_About_DRS,Certificates_Offered,S_And_P_500,Incorporated_In
SACH-PA,NYSE,Sachem Capital Corp.,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1682220/000110465922071001/tm2215965-2_def14a.htm,67%,investors@sachemcapitalcorp.com,475-338-1298,"568 East Main Street, Branford, CT 06405",https://ir.sachemcapitalcorp.com/contacts,100%,,,,0%,56%,1682220,,,✔,2023-11-30 08:09:34,,,,
SAFE,NYSE,Safehold Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1095651/000110465922041727/tm223492-1_def14a.htm,100%,investors@safeholdinc.com,212.930.9400,"1114 Avenue of the Americas, 39th Fl., New York, NY 10036",https://ir.safeholdinc.com/resources/contact-ir,100%,"62,190,000",78645L100,,100%,100%,1095651,,,✔,2023-11-30 08:07:27,,,,
SAFE,NYSE,Safehold Inc.,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/1095651/000110465922041727/tm223492-1_def14a.htm,100%,investors@safeholdinc.com,212.930.9400,"1114 Avenue of the Americas, 39th Fl., New York, NY 10036",https://ir.safeholdinc.com/resources/contact-ir,100%,"62,190,000",78645L100,,100%,100%,1688852,,,✔,2023-11-30 8:07:27,,,,
SAFM,Nasdaq,SANDERSON FARMS INC,,,,https://www.google.com/search?q=%22Sanderson Farms%22+%22transfer+agent%22,0%,,,,,0%,,,,0%,0%,812128,,,✔,2023-02-27 04:10:26,,,,
SAFT,Nasdaq,SAFETY INSURANCE GROUP INC,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/1172052/000117205222000020/saft-20220421xdef14a.htm,67%,investorrelations@safetyinsurance.com,877-951-2522,"Safety Insurance Group, Inc. 20 Custom House Street Boston, MA 02110",https://www.safetyinsurance.com/about/contact_ir.html,100%,"14,740,000",78648T100,,100%,89%,1172052,,,✔,2023-11-30 08:06:29,,,,
SAG,Nasdaq,SAG Holdings Ltd,,,,,0%,,,,,0%,,,,0%,0%,1933951,,,,,,,,
SAGA,Nasdaq,Sagaliam Acquisition Corp,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1855351/000149315222033904/formdef14a.htm,67%,,,,,0%,"11,500,000",78661R106,,100%,56%,1855351,,,✔,2023-02-27 04:13:49,,,,
SAGAR,Nasdaq,Sagaliam Acquisition Corp. Rights,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1855351/000149315222033904/formdef14a.htm,67%,,,,,0%,,78661R114,,50%,39%,1855351,,,✔,2023-02-27 04:13:53,,,,
SAGAU,Nasdaq,Sagaliam Acquisition Corp,,,,,0%,,,,,0%,,78661R205,,50%,17%,1855351,,,✔,2023-02-27 04:10:26,,,,
SAGE,Nasdaq,"Sage Therapeutics, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,ir@sagerx.com,,"215 First Street, Cambridge, MA 02142",https://investor.sagerx.com,67%,"59,420,000",78667J108,,100%,78%,1597553,,,✔,2023-11-30 08:04:48,,,,
SAH,NYSE,SONIC AUTOMOTIVE INC,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",No,7805/7810,https://www.google.com/search?q=%22Sonic Automotive%22+%22transfer+agent%22,100%,ir@sonicautomotive.com,(704) 927-3462,,https://ir.sonicautomotive.com/,67%,"27,240,000",83545G102,,100%,89%,1043509,,,,2023-02-27 04:10:26,,,,
SAI,Nasdaq,SAIHEAT Ltd,VStock Transfer LLC,,,,33%,ir@sai.tech,65 9656 5641,"Singapore, Central Region, Singapore",https://ir.sai.tech/resources/contact-ir,100%,"12,930,000",G7852T103,,100%,78%,1847075,,,,2023-11-30 08:02:36,,,,
SAIA,Nasdaq,SAIA INC,"COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Saia%22+%22transfer+agent%22,100%,investors@saia.com,(770) 232-4088,,,67%,"26,410,000",78709Y105,,100%,89%,1177702,,,,2023-02-27 04:10:26,,,,
SAIC,Nasdaq,Science Applications International Corp,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22Science Applications International%22+%22transfer+agent%22,100%,investorrelations@saic.com,(703) 488-8528,,"https://investors.saic.com/stockholder-resources/investor-faqs/default.aspx#:~:text=back%20to%20top-,15.,of%20record%20(registered%20stockholders).",67%,"55,130,000",808625107,,100%,89%,1571123,,,,2023-02-27 04:10:26,,,,
SAIH,Nasdaq,SAIHEAT Ltd,,,,,0%,,,,,0%,,,,0%,0%,1847075,,,,,,,,
SAIHW,Nasdaq,SAIHEAT Ltd,,,,,0%,,,,,0%,,,,0%,0%,1847075,,,,,,,,
SAITW,Nasdaq,SAIHEAT Ltd,VStock Transfer LLC,,,,33%,ir@sai.tech,65 9656 5641,"Singapore, Central Region, Singapore",https://ir.sai.tech/resources/contact-ir,100%,,G7852T111,,50%,61%,1847075,,,,2023-11-30 08:02:37,,,,
SAJ,NYSE,SARATOGA INVESTMENT CORP.,,,,,0%,,,,,0%,,,,0%,0%,1377936,,,✔,2023-02-27 04:10:26,,,,
SAL,Nasdaq,Salisbury Bancorp Inc,BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,Yes,7824,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"5,780,000",795226109,,100%,67%,1060219,,,✔,2023-02-27 04:10:26,,,,
SALM,OTC,"SALEM MEDIA GROUP, INC. /DE/",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,evan@salemmedia.com,469-586-0080,"6400 North Belt Line Road, Irving, TX 75063",https://investor.salemmedia.com/company-information/contacts,100%,"21,660,000",794093104,,100%,78%,1050606,,,✔,2023-11-30 07:55:44,,,,
SAM,NYSE,BOSTON BEER CO INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/949870/000130817922000206/lsam2022_def14a.htm,100%,,,,,0%,"10,230,000",100557107,,100%,67%,949870,,,✔,2023-02-27 04:10:26,,,,
SAMA,Nasdaq,Schultze Special Purpose Acquisition Corp II,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1843100/000121390023019579/def14a0323_schultze.htm,67%,,,,,0%,"16,500,000",808212104,,100%,56%,1843100,,,✔,2023-02-27 04:10:26,,,,
SAMAU,Nasdaq,Schultze Special Purpose Acquisition Corp II,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1843100/000121390023019579/def14a0323_schultze.htm,67%,,,,,0%,,808212203,,50%,39%,1843100,,,✔,2023-02-27 04:13:44,,,,
SAMAW,Nasdaq,Schultze Special Purpose Acquisition Corp II,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,7808,https://www.sec.gov/Archives/edgar/data/1843100/000121390023019579/def14a0323_schultze.htm,67%,,,,,0%,,808212112,,50%,39%,1843100,,,✔,2023-02-27 04:13:47,,,,
SAMG,Nasdaq,Silvercrest Asset Management Group Inc.," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1549966/000095017022006715/samg-2022-def_14a.htm,67%,Rhough@silvercrestgroup.com,(212) 649-0601,"1330 Avenue of the Americas, 38th Floor, New York, NY 10019",https://ir.silvercrestgroup.com,100%,"9,910,000",828359109,,100%,89%,1549966,,,✔,2023-11-30 07:49:44,,,,
SAML,OTC,"Samsara Luggage, Inc.",,,,,0%,,,,,0%,,,,0%,0%,1530163,,,,,,,,
SAN,NYSE,"Banco Santander, S.A.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,investor@gruposantander.com,34 91 276 92 90,"Av. de Cantabria s/n, 28660 Boadilla del Monte MADRID-SPAIN",https://www.santander.com/en/shareholders-and-investors#contact,100%,"16,794,400,000",05964H105,,100%,100%,891478,,,,2023-11-30 07:48:09,,,,
SAN US,NYSE,"Banco Santander, S.A.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,investor@gruposantander.com,34 91 276 92 90,"Av. de Cantabria s/n, 28660 Boadilla del Monte MADRID-SPAIN",https://www.santander.com/en/shareholders-and-investors#contact,100%,,05964H105,,50%,83%,,,,,2023-11-30 07:48:15,,,,
SANA,Nasdaq,"Sana Biotechnology, Inc."," AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805,https://www.sec.gov/Archives/edgar/data/1770121/000119312522118701/d295002ddef14a.htm,67%,investor.relations@sana.com,,,https://ir.sana.com/resources/contact-ir,33%,"190,230,000",799566104,,100%,67%,1770121,,,✔,2023-11-30 07:45:49,,,,
SAND,NYSE,SANDSTORM GOLD LTD,,,,,0%,,,,,0%,"280,130,000",80013R206,,100%,33%,1434614,,,,2023-02-27 04:10:26,,,,
SANG,Nasdaq,Sangoma Technologies Corp,,,,,0%,,,,,0%,"21,440,000",80100R408,,100%,33%,1753368,,,✔,2023-02-27 04:10:26,,,,
SANM,Nasdaq,SANMINA CORP,EQUINITI TRUST COMPANY,No,7806/7835,https://www.google.com/search?q=%22Sanmina%22+%22transfer+agent%22,100%,ir@sanmina.com,(408) 964-3610,,https://ir.sanmina.com/resources/investor-faqs/default.aspx,67%,"57,800,000",801056102,,100%,89%,897723,,,,2023-02-27 04:10:26,,,,
SANP,OTC,SANTO MINING CORP.,,,,,0%,,,,,0%,,,,0%,0%,1499275,,,,,,,,
SANW,Nasdaq,S&W Seed Co,Transfer Online,,7837,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,67%,sanw@lythampartners.com,(602) 889-9700,"2101 Ken Pratt Blvd, Suite 201, Longmont, CO 80501-6085",https://swseedco.com/investors/,100%,"41,560,000",785135104,,100%,89%,1477246,,,✔,2023-12-07 21:28:47,,,,
SAP,NYSE,SAP SE,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,investor@sap.com,49 6227 76 73 36 (during office hours CET),"Dietmar-Hopp-Allee 16, 69190 Walldorf, Germany",https://www.sap.com/investors/en.html,100%,"1,228,500,000",803054204,,100%,100%,1000184,,,✔,2023-11-30 07:27:03,,,,
SAPGF,OTC,SAP SE,,,,,0%,,,,,0%,,,,0%,0%,1000184,,,,,,,,
SAPMF,OTC,SAIPEM S P A /FI,,,,,0%,,,,,0%,,,,0%,0%,1062750,,,,,,,,
SAPMY,OTC,SAIPEM S P A /FI,,,,,0%,,,,,0%,,,,0%,0%,1062750,,,,,,,,
SAR,NYSE,SARATOGA INVESTMENT CORP.,,,,,0%,,,,,0%,"11,990,000",80349A208,,100%,33%,1377936,,,✔,2023-02-27 04:13:47,,,,
SARO,NYSE,"StandardAero, Inc.",,,,,0%,,,,,0%,,,,0%,0%,2025410,,,,,,,,
SASI,Nasdaq,Sigma Additive Solutions Inc,Issuer Direct Corporation,,,,33%,investors@sigmaadditive.com,949-491-8235,"3900 Paseo del Sol, Santa Fe, NM 87507",https://ir.sigmaadditive.com,100%,"10,500,000",826598500,,100%,78%,788611,,,✔,2023-12-30 13:04:12,,,,
SASOF,OTC,SASOL LTD,,,,,0%,,,,,0%,,,,0%,0%,314590,,,,,,,,
SASR,Nasdaq,SANDY SPRING BANCORP INC,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.sec.gov/Archives/edgar/data/824410/000119312522096887/d274503ddef14a.htm,100%,ir@sandyspringbank.com,(301) 774-8455,"17801 Georgia Avenue, Olney, MD 20832",https://sandyspringbancorp.q4ir.com/other-resources/contact-information/default.aspx,100%,"44,640,000",800363103,,100%,100%,824410,,,✔,2023-11-30 07:20:11,,,,
SAT,NYSE,SARATOGA INVESTMENT CORP.,,,,,0%,,,,,0%,,80349A802,,50%,17%,1377936,,,✔,2023-02-27 04:10:26,,,,
SATL,Nasdaq,Satellogic Inc.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,SATL@mzgroup.us,(949) 491-8235,"Kingston Chambers, PO Box 173, Road Town, Tortola, British Virgin Islands",https://investors.satellogic.com/shareholder-services/contact-ir,100%,"77,030,000",G7823S101,,100%,78%,1874315,,,✔,2023-11-30 07:18:14,,,,
SATLW,Nasdaq,Satellogic Inc.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,SATL@mzgroup.us,(949) 491-8235,"Kingston Chambers, PO Box 173, Road Town, Tortola, British Virgin Islands",https://investors.satellogic.com/shareholder-services/contact-ir,100%,,G7823S119,,50%,61%,1874315,,,✔,2023-11-30 07:18:15,,,,
SATS,Nasdaq,EchoStar CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",,7807,https://www.sec.gov/Archives/edgar/data/1415404/000110465923032290/tm238523d1_def14a.htm,67%,terry.brown@echostar.com,1 303-728-5179,,https://www.echostar.com/assets/downloads/050522Q12022EX991.pdf,67%,"35,490,000",278768106,,100%,78%,1415404,,,✔,2023-11-30 06:43:45,,,,
SATT,OTC,SATIVUS TECH CORP.,,,,,0%,,,,,0%,,,,0%,0%,1661600,,,,,,,,
SATX,NYSE,SatixFy Communications Ltd.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,ir@satixfy.com,,"12 Hamada Street, Rehovot 7670316, Israel",https://ir.satixfy.com/resources/information-request-form/default.aspx,67%,,,,0%,33%,1915403,,,✔,2023-11-30 07:15:07,,,,
SATX-WTA,NYSE,SatixFy Communications Ltd.,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,,,,33%,ir@satixfy.com,,"12 Hamada Street, Rehovot 7670316, Israel",https://ir.satixfy.com/resources/information-request-form/default.aspx,67%,,,,0%,33%,1915403,,,✔,2023-11-30 07:15:08,,,,
SAVA,Nasdaq,CASSAVA SCIENCES INC,"COMPUTERSHARE TRUST COMPANY, N.A.",,,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,33%,IR@cassavasciences.com,,"7801 N Capital of Texas Highway, Suite 260, Austin, Texas 78731",https://www.sec.gov/Archives/edgar/data/1069530/000106953022000013/sava-20211231xdef14a.htm,67%,"40,100,000",14817C107,,100%,67%,1069530,,,✔,2023-11-30 06:47:48,,,,
SAVE,NYSE,"Spirit Airlines, Inc.",EQUINITI TRUST COMPANY,No,7806/7835,https://www.google.com/search?q=%22Spirit Airlines%22+%22transfer+agent%22,100%,investorrelations@spirit.com,(954) 447-7920,,https://ir.spirit.com/overview/default.aspx,67%,"108,850,000",848577102,,100%,89%,1498710,,,,2023-11-30 06:45:56,,,,
SAVEQ,OTC,"Spirit Airlines, Inc.",,,,,,,,,,,,,,,,1498710,,,,,,,,
SAY,NYSE,SARATOGA INVESTMENT CORP.,,,,,0%,,,,,0%,,,,0%,0%,1377936,,,✔,2023-02-27 04:10:26,,,,
SAZ,NYSE,SARATOGA INVESTMENT CORP.,,,,,0%,,,,,0%,,,,0%,0%,1377936,,,,,,,,
SB,NYSE,"SAFE BULKERS, INC.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://docs.google.com/spreadsheets/d/1MjDad_gZmywTxMVQxsnH2uc9sPIvUa3O51SDyTYm_vs/edit,100%,,,,,0%,"120,660,000",Y7388L103,,100%,67%,1434754,,,✔,2023-02-27 04:10:26,,,,
SB-PC,NYSE,"SAFE BULKERS, INC.",No info,,,,33%,directors@safebulkers.com,30 2 111 888 400,,https://safebulkers.com/investors/,67%,,,,0%,33%,1434754,,,✔,2023-11-30 07:10:33,,,,
SB-PD,NYSE,"SAFE BULKERS, INC.",No info,,,,33%,directors@safebulkers.com,30 2 111 888 400,,https://safebulkers.com/investors/,67%,,,,0%,33%,1434754,,,✔,2023-11-30 07:10:36,,,,
SBAC,Nasdaq,SBA COMMUNICATIONS CORP,"COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.google.com/search?q=%22SBA Communications%22+%22transfer+agent%22,100%,,(800) 487-7483,,https://www.sbasite.com/contacts/investor-relations/default.aspx,33%,"107,880,000",78410G104,,100%,78%,1034054,,,,2023-02-27 04:10:26,,,,
SBBA,NYSE,Scorpio Tankers Inc.,,,,,0%,,,,,0%,"1,840,000",80918T208,,100%,33%,1483934,,,✔,2023-02-27 04:10:26,,,,
SBC,Nasdaq,SBC Medical Group Holdings Inc,,,,,0%,,,,,0%,,,,0%,0%,1930313,,,,,,,,
SBCF,Nasdaq,SEACOAST BANKING CORP OF FLORIDA,CONTINENTAL STOCK TRANSFER & TRUST COMPANY,Yes,7808,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"61,410,000",811707801,,100%,67%,730708,,,✔,2023-02-27 04:10:26,,,,
SBCWW,Nasdaq,SBC Medical Group Holdings Inc,,,,,0%,,,,,0%,,,,0%,0%,1930313,,,,,,,,
SBET,Nasdaq,"SharpLink Gaming, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,ir@sharplink.com,,"333 Washington Avenue North, Suite 104, Minneapolis, Minnesota 55401",https://www.sharplink.com/investors/,67%,"22,360,000",M8273L102,,100%,67%,1981535,,,✔,2023-11-30 07:00:29,,,,
SBET,Nasdaq,SharpLink Gaming Ltd,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,,,33%,ir@sharplink.com,,"333 Washington Avenue North, Suite 104, Minneapolis, Minnesota 55401",https://www.sharplink.com/investors/,67%,"22,360,000",M8273L102,,100%,67%,1025561,,,✔,2023-11-30 7:00:29,,,,
SBEV,NYSE,"SPLASH BEVERAGE GROUP, INC.",EQUINITI TRUST COMPANY,,7806,https://www.sec.gov/Archives/edgar/data/1553788/000173112222001879/e4209_def14a.htm,67%,john@tradigitalir.com, 917-658-2602,"1314 East Las Olas Blvd, Suite 221,  Fort Lauderdale FL 33301",https://investorrelations.splashbeveragegroup.com/,100%,"37,270,000",84862C203,,100%,89%,1553788,,,,2023-11-30 06:57:00,,,,
SBEV-WT,NYSE,"SPLASH BEVERAGE GROUP, INC.",EQUINITI TRUST COMPANY,,7806,https://www.sec.gov/Archives/edgar/data/1553788/000173112222001879/e4209_def14a.htm,67%,john@tradigitalir.com, 917-658-2602,"1314 East Las Olas Blvd, Suite 221,  Fort Lauderdale FL 33301",https://investorrelations.splashbeveragegroup.com/,100%,,,,0%,56%,1553788,,,,2023-11-30 06:57:07,,,,
SBFG,Nasdaq,"SB FINANCIAL GROUP, INC.","COMPUTERSHARE TRUST COMPANY, N.A.",Yes,7807,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,Mark.Klein@YourStateBank.com,(419) 783-8920,"401 Clinton Street, P.O. Box 467, Defiance, OH 43512",https://ir.yourstatebank.com/corporate-profile/default.aspx,100%,"7,030,000",78408D105,,100%,100%,767405,,,✔,2023-11-30 06:55:20,,,,
SBFM,Nasdaq,"Sunshine Biopharma, Inc",,,,,0%,,,,,0%,"16,500,000",867781403,,100%,33%,1402328,,,✔,2023-02-27 04:10:26,,,,
SBFM,Nasdaq,Sunshine Biopharma Inc.,,,,,,,,,,,,,,,,1402328,,,,,,,,
SBFMW,Nasdaq,"Sunshine Biopharma, Inc",,,,,0%,,,,,0%,"18,890,000",867781502,,100%,33%,1402328,,,✔,2023-02-27 04:10:26,,,,
SBFMW,Nasdaq,Sunshine Biopharma Inc.,,,,,,,,,,,,,,,,1402328,,,,,,,,
SBGI,Nasdaq,"Sinclair, Inc.","AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",No,7805/7810,https://www.google.com/search?q=%22Sinclair Broadcast Group%22+%22transfer+agent%22,100%,ir@sbgtv.com,(410) 568-1500,,https://sbgi.net/investor-relations/investor-resources/,67%,"46,080,000",829226109,,100%,89%,1971213,,,,2023-02-27 04:10:26,,,,
SBGI,Nasdaq,Sinclair Broadcast Group Inc,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",No,7805/7810,https://www.google.com/search?q=%22Sinclair Broadcast Group%22+%22transfer+agent%22,100%,ir@sbgtv.com,(410) 568-1500,,https://sbgi.net/investor-relations/investor-resources/,67%,"46,080,000",829226109,,100%,89%,912752,,,,2023-02-27 4:10:26,,,,
SBH,NYSE,"Sally Beauty Holdings, Inc.","COMPUTERSHARE TRUST COMPANY, N.A.",No,7807,https://www.google.com/search?q=%22Sally Beauty Holdings%22+%22transfer+agent%22,100%,jharkins@sallybeauty.com,(940) 297-3877,,https://www.sallybeautyholdings.com/contact-us,67%,"107,020,000",7.95E+108,,100%,89%,1368458,,,,2023-02-27 04:10:26,,,,
SBI,NYSE,WESTERN ASSET INTERMEDIATE MUNI FUND INC.,,,,,0%,,,,,0%,"14,060,000",958435109,,100%,33%,882300,,,✔,2023-02-27 04:10:26,,,,
SBIG,OTC,"SpringBig Holdings, Inc.",,,,,0%,,,,,0%,"25,290,000",85021Q108,,100%,33%,1801602,,,✔,2023-02-27 04:10:26,,,,
SBIGW,OTC,"SpringBig Holdings, Inc.",,,,,0%,,,,,0%,,85021Q116,,50%,17%,1801602,,,✔,2023-02-27 04:10:26,,,,
SBLK,Nasdaq,Star Bulk Carriers Corp.,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",Yes,7805/7810,https://www.nasdaqtrader.com/content/home/help/samplereports/Fundamental_Data_cusip121720.xlsx,100%,,,,,0%,"102,690,000",Y8162K204,,100%,67%,1386716,,,✔,2023-02-27 04:13:47,,,,
SBNY,Nasdaq,Signature Bank,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805/7810,https://www.google.com/search?q=%22Signature Bank%22+%22transfer+agent%22,67%,ir@signatureny.com,(646) 822-1479,,https://investor.signatureny.com/home/home-investor-overview/default.aspx,67%,"57,630,000",82669G104,,100%,78%,1288784,,,,2023-02-27 04:10:26,,,,
SBNYP,Nasdaq,Signature Bank,"AMERICAN STOCK TRANSFER & TRUST COMPANY, LLC",,7805/7810,https://www.google.com/search?q=%22Signature Bank%22+%22transfer+agent%22,67%,ir@signatureny.com,(646) 822-1479,,https://investor.signatureny.com/home/home-investor-overview/default.aspx,67%,"29,200,000",82669G203,,100%,78%,1288784,,,,2023-02-27 04:10:26,,,,
SBOW,NYSE,"SILVERBOW RESOURCES, INC.",BROADRIDGE CORPORATE ISSUER SOLUTIONS INC.,,7824,https://www.sec.gov/Archives/edgar/data/351817/000035181722000012/sbowproxy2022.htm,67%,ir@sbow.com,281.874.2700,"920 Memorial City Way, Suite 850, Houston, TX 77024",https://www.sbow.com/investor-relations/Investor-Relations-FAQs/default.aspx,100%,"22,310,000",82836G102,,100%,89%,351817,,,✔,2023-11-30 06:51:42,,,,
SBR,NYSE,SABINE ROYALTY TRUST,,,,,0%,,,,,0%,"14,580,000",785688102,,100%,33%,710752,,,✔,2023-02-27 04:10:26,,,,
